Booth,Paper,A:Libertarian,B:FUSION | Planet Rescue | Whistleblower Protection | Innovation,C:Liberal,D:Australian Labor Party,E:Animal Justice Party,F:Jacqui Lambie Network,G:Trumpet of Patriots,H:National Party,I:Australia's Voice,J:Gerard Rennick People First,K:Legalise Cannabis Party,L:Citizens Party,M:Family First,N:The Greens,O:Sustainable Australia Party - Universal Basic Income,P:Pauline Hanson's One Nation,A:GREEN Tyler Bradley,A:VAN RAALTE Jacob Nicholas,B:ADAMSON AGARS Imelda,B:WOLFENDALE Drew,C:ANTIC Alex,C:RUSTON Anne,C:FAWCETT David,C:WYLD Damian,D:SMITH Marielle,D:GROGAN Karen,D:WALKER Charlotte,D:ALLISON Jennifer,E:BRAY Frankie,E:PASTRO Julie,F:PATRICK Rex,F:FORDHAM Anne Elizabeth,G:SMELTZ Nicole,G:DAY Bob,G:REA Antonio,G:BAWDEN Matilda,H:CROSSLING Monique,H:AZZOPARDI Emma,I:SHANE Jordan,I:NIELSEN Craig Michael,J:LONIE Rob,J:AMADIO Patrick J,K:NIES Jessica,K:HALL Timothy John,L:ACKLAND Louise,L:FREER Mark,M:BROHIER Frederick Christopher,M:MATHEW Deepa,N:HANSON-YOUNG Sarah,N:SCHULTZ-BYARD Noah,O:WEARNE Madeleine,O:DWYER Michael,P:GAME Jennifer,P:QUAREMBA Carlos,UG:HADJIMARKOU Kosta,UG:FRANCIS Janette Gail
1,1,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,8,,,,,,,,,,,,,3,4,,,1,2,,,10,11,,,,,9,12
1,2,,,,,,,,,,,,,,,,,5,6,11,12,1,2,3,4,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,,,9,10
1,3,,,,,,,,,,,,,,,,,,,,,,7,1,,6,,,,,,9,10,,8,,,2,11,,,,,,,,,3,12,4,,,,5,,,
1,4,,,,,,,,,,,,,,,,,,,,,3,2,1,4,5,6,7,8,,,,,,,,,13,14,,,,,,,,,,,9,10,,,,,11,12
1,5,,,,,,,,,,,,,,,,,,,11,12,,,,,17,18,16,15,7,5,14,13,,,,,,,1,2,,,6,8,11,12,,,3,4,9,10,,,,
1,6,,,,,,,,,,,,,,,,,,,11,,,,,,4,5,8,9,6,7,,,,,,,,,1,2,,,10,12,,,,,,3,,,,,,
1,7,,,,,,,,,,,,,,,,,25,26,13,14,21,22,23,24,9,10,11,12,7,8,17,18,37,38,39,40,27,28,1,2,29,30,15,16,19,20,35,36,4,3,5,6,31,32,33,34
1,8,,,,,,,,,,,,,,,,,,,,,12,11,10,9,5,8,6,7,,,1,4,,,,,,,,,,,,,,,,,2,3,,,,,,
1,9,,,,,,,,,,,,,,,,,,,11,12,,,,,3,4,5,6,,,1,2,,,,,,,7,8,,,,,,,,,9,10,,,,,,
1,10,,,,,,,,,,,,,,,,,,,,,,9,,,3,4,5,6,,,1,2,,,,,11,10,12,,,,,,,,,,7,8,,,,,,
1,12,,,,,,,,,,,,,,,,,19,20,17,18,28,25,26,27,7,6,8,5,9,10,1,2,37,40,39,38,23,24,21,22,31,32,11,12,29,30,33,34,3,4,13,14,35,36,15,16
1,13,,,,,,,,,,,,,,,,,,,7,8,,,,,5,6,9,10,13,14,1,2,,,,,,,3,4,,,15,16,,,,,11,12,,,,,,
1,14,,6,,1,5,3,,,,,4,,,2,,,,,,,,,,,5,6,7,8,,,1,2,,,,,,,3,4,,,9,10,,,11,12,,,,,,,,
1,15,,,,,,,,,,,,,,,,,,,,,5,6,7,8,,,,,,,1,2,,,,,9,10,,,,,,,,,11,12,,,,,3,4,,
1,16,,,,,,,,,,,,,,,,,,,7,8,,,16,,,15,,,3,4,1,14,,,,,,,5,6,,,9,10,,,,,2,13,11,12,,,,
1,17,,,,,,,,,,,,,,,,,,,,,,10,11,,4,5,8,9,,,1,,,,,,,,,,,,6,7,12,,,,2,3,,,,,,
1,18,,,,,,,,,,,,,,,,,,,10,12,6,3,2,8,4,5,7,9,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,,,,,,,,,,,,,,,,,,,,12,3,10,14,2,4,8,9,,,1,6,,,,,,,7,13,,,,,,,,,5,,,,11,,,
1,20,,,,,,,,,,,,,,,,,,,8,9,,,,,3,4,5,6,10,11,1,2,,,,,,,,,,,12,13,,,,,,7,,,,,,
1,22,,,,,,,,,,,,,,,,,12,13,,,2,3,4,5,,,,,14,15,1,,8,9,10,11,6,7,16,17,18,19,,,,,,,,,,,,,,
1,23,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,11,12,,,7,8,9,10,,,,,3,4,,,,,,,,,,,,,1,2
1,24,,,,,,,,,,,,,,,,,,,,,4,,5,6,,,,,,,,,7,8,9,10,,,,,,,,,,,2,3,,,,,11,12,1,
1,25,,,,,,,,,,,,,,,,,7,8,9,10,,,,,,,,,12,11,5,6,,,,,3,4,,,,,,,13,14,,,,,,,,,1,2
1,26,,,,1,2,,,,4,,3,,5,6,,,2,,1,,,3,,,,4,,,,5,,6,,,,,,,,7,,,,8,12,,,9,,10,11,,,,,
1,27,,,,,,,,,,,,,,,,,3,4,1,2,,,,,11,12,13,14,15,16,7,8,,,,,,,,,,,17,18,,,,,5,6,9,10,,,,
1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,11,12,1,2,3,4,,,,,,,5,6,,,,,,,,,7,8,,
1,29,,,,,,,,,,,,,,,,,10,11,14,15,5,26,27,28,33,34,35,36,29,30,12,13,6,7,8,9,31,32,20,21,1,2,24,25,16,17,18,19,37,38,39,40,3,4,22,23
1,30,,,,,,,,,,,,,,,,,15,16,,,6,5,3,4,,,,,11,12,17,18,19,20,21,22,7,8,,,,,23,24,13,14,,,,,,,2,1,10,9
1,31,,,,,,,,,,,,,,,,,7,8,,,,12,,11,,,,,,,,,3,6,4,5,9,10,,,,,,,,,,,,,,,2,1,,
1,32,,,,,,,,,,,,,,,,,,,3,4,,,,,11,12,13,14,7,8,,,,,,,,,,,,,1,2,,,,,5,6,9,10,,,,
1,33,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,8,9,3,5,,,,,,,,,,,1,6,11,12,,,,,2,7,,,,
1,34,6,,,,,2,,3,,,1,,4,,,5,,,,,,,,,10,,,,,,5,6,,,,,9,12,11,,,,1,2,7,,8,,,,,,3,4,,
