Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,4,,,2,3,1,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,6,,,3,5,1,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,2,6,1,,,,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,,,,,1,3,,,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,3,,,6,5,1,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,4,5,,,,1,3,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,5,,4,6,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,11,6,12,5,10,1,4,8,9,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,4,,,3,6,1,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,5,,,2,6,1,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,8,7,12,4,5,3,2,10,11,9,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,6,,,5,4,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,10,3,4,11,9,7,2,8,6,12,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,9,6,7,5,4,2,3,8,12,11,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,2,,3,,,,4,,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,5,,,,,3,,6,,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,6,,,5,3,2,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,2,,3,,,5,6,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,10,5,6,7,9,3,4,11,8,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,7,6,9,8,5,11,4,3,10,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,
1,21,,4,,6,,3,2,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,5,,,3,4,2,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,3,2,8,9,7,4,10,5,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,4,7,12,10,5,3,2,9,11,6,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,4,5,,,3,6,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,5,3,12,9,7,4,2,10,8,6,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,3,,,4,5,2,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,4,,,3,5,2,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,5,,,,4,2,3,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,4,3,,,,,2,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
