Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,2,6,,5,4,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,6,1,5,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,5,,,,1,2,,6,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,6,,,5,3,1,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,3,12,8,2,5,1,10,7,11,6,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,3,,,,2,1,4,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,2,,,,5,1,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,3,,,2,6,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,4,,,3,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,3,,,,4,1,2,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,6,,,2,3,1,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,6,,,,5,1,,,2,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,5,,,3,1,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,1,,6,5,,3,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,3,,6,4,2,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,5,9,12,4,3,1,6,7,10,11,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,4,12,11,3,2,1,7,9,10,5,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,6,,,,3,1,2,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2,,,,,1,3,,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,4,8,12,2,7,1,3,10,11,9,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,6,5,,,3,1,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,6,4,,,5,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,5,,,6,,1,3,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,5,6,,,4,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,3,,,8,4,1,5,7,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,,,,6,,1,2,,5,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,5,6,,,4,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
