Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,2,5,,1,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,2,,,5,1,6,,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,5,4,12,6,11,1,3,7,8,10,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,5,,3,6,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,9,5,8,4,2,1,3,12,7,6,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,6,,5,3,4,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,8,11,6,4,2,1,10,9,3,7,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,5,6,11,4,12,1,7,9,10,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,4,,6,,1,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,3,,,5,,1,6,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,,,,4,5,1,7,,8,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,2,12,9,10,8,1,5,4,7,3,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
