Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,,,,,,,,,,,,,3,1,2,,,,,,,,,,,,6,7,,,9,8,,,,10,11,12,,,4,5,
1,2,,3,,1,,4,,6,,,2,5,,,7,8,9,,,,1,3,,,10,11,12,,2,3,,,6,,,,4,,,,,,5,,
1,3,5,4,2,,,,6,,1,,,3,9,,3,4,,2,11,5,10,,,,,,,,8,,,,1,,,,,,,,,,6,,7
1,4,,,,,,,,,,,,,12,13,27,28,29,9,10,11,7,8,19,20,30,31,32,33,1,2,17,18,3,4,15,16,21,22,23,24,25,26,5,6,14
1,5,,,,,,,,,,,,,,,1,2,3,4,5,6,7,8,,,,,,,11,12,,,,,,,,,,,,,9,10,
1,6,,,,,,,,,,,,,,,,,,,,,11,12,9,10,,,,,,,,,,,,,2,3,6,5,4,1,7,8,
1,7,,,,,,,,,,,,,,,10,,11,,9,,8,,7,,6,,,,5,,,,4,,12,,,,,,,,2,1,3
1,8,,,,,,,,,,,,,,,6,7,8,1,2,3,13,14,11,12,,,,,15,16,,,9,10,17,18,,,,,,,4,5,
1,9,,,,,,,,,,,,,13,14,33,32,31,28,29,30,18,17,15,16,2,1,3,4,11,12,20,21,26,27,22,23,8,7,6,9,10,5,24,25,19
1,10,,,,,,,,,,,,,13,14,15,16,17,31,32,33,18,19,21,20,8,9,10,11,7,12,22,23,29,30,24,25,1,2,3,4,5,6,26,27,28
1,11,,,,,,,,,,,,,,,,,,,,,1,2,,,3,5,4,6,,,,,,,,,8,9,10,11,12,,7,,
1,12,,,,,,,,,,,,,,,,,,,,,7,8,,,11,,,,,,,,,,,,1,2,3,4,5,6,9,10,
1,13,,,,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,9,11,1,2,3,4,5,6,10,12,
1,14,,,,,,,,,,,,,13,14,10,11,12,27,28,29,6,7,8,9,30,31,32,33,1,2,15,16,25,26,17,18,19,20,21,22,23,24,3,4,5
1,16,,,,,,,,,,,,,,,7,8,9,,,,,,,,,,,,4,5,,,,,,,1,2,3,11,10,12,6,,
1,17,,,,,,,,,,,,,11,12,31,32,33,28,29,30,7,8,5,6,1,2,3,4,13,14,26,27,16,17,24,25,18,19,20,21,22,23,9,10,15
1,18,,,,,,,,,,,,,,,9,10,11,,,,,,,12,,,,,,,,,,,,,4,8,7,6,5,3,1,2,
1,19,,,,,,,,,,,,,20,21,11,3,12,21,28,29,18,19,25,26,5,13,4,14,1,15,17,16,32,33,30,31,8,9,7,10,6,2,22,23,24
1,20,,,,,,,,,,,,,,,1,2,3,,,,11,12,,,,,,,,,,,4,5,6,7,,,,,,,8,9,10
1,21,,,,,,,,,,,,,10,11,,,,16,17,18,1,2,19,20,,,,,8,9,14,15,6,7,3,4,,,,,,,12,13,5
1,22,,,,,,,,,,,,,,,,,,,,,11,12,,,,,,,1,2,,,3,4,,,5,6,7,8,9,10,,,
1,23,,,,,,,,,,,,,,,1,3,2,,,,,,,,12,,,,4,5,,,,,,,6,7,8,9,10,11,,,
1,24,,,,,,,,,,,,,7,8,33,32,31,9,10,11,5,6,4,3,19,20,21,22,1,2,23,24,15,16,17,18,30,29,28,27,26,25,13,14,12
1,25,,,,,,,,,,,,,9,10,25,26,27,14,15,16,17,18,5,6,21,24,22,23,1,2,11,12,19,20,7,8,28,29,30,33,32,31,3,4,13
1,27,,,,,,,,,,,,,20,21,17,18,19,,,,,,,,9,10,11,12,1,2,13,14,15,16,,,3,4,5,6,7,8,,,
1,28,,,,,,,,,,,,,20,21,1,2,3,17,18,19,4,5,22,23,24,25,26,27,15,16,6,7,8,9,10,11,28,29,30,31,32,33,12,13,14
1,29,,,,,,,,,,,,,12,,,,,,,,,,,,6,7,8,9,10,11,4,5,,,2,3,,,,,,,,,1
1,30,,,,,,,,,,,,,7,8,28,30,32,29,31,33,5,6,16,15,1,2,3,4,24,25,21,20,27,26,23,22,9,11,12,13,14,10,18,19,17
1,31,,,,,,,,,,,,,20,21,22,23,24,33,32,31,7,8,9,10,2,1,3,4,5,6,29,30,27,28,25,26,14,15,16,17,18,19,12,13,11
1,32,,,,,,,,,,,,,,,1,3,2,4,5,6,7,8,,,,,,,9,10,,,11,12,,,13,14,15,16,17,18,19,20,
1,33,,,,,,,,,,,,,,,5,6,7,,,,,,,,,,,,1,2,11,12,3,4,,,,,,,,,9,10,8
1,34,,,,,,,,,,,,,16,17,27,26,25,1,2,3,18,19,12,13,21,22,23,24,6,7,14,15,4,5,10,11,28,29,30,31,32,33,8,9,20
1,35,,,,,,,,,,,,,10,9,,,,,,,,,,,4,2,3,1,12,11,6,5,,,8,7,,,,,,,,,
1,36,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,,,,,,,12,5,6,7,8,9,10,,,11
1,37,,,,,,,,,,,,,13,14,16,15,17,8,9,10,11,12,,,,,,,6,7,,,5,4,,,21,23,19,20,22,18,3,2,1
1,38,,,,,,,,,,,,,11,12,31,32,33,28,29,30,5,6,7,8,1,2,3,4,9,10,19,20,26,27,21,22,13,14,15,16,17,18,24,25,23
1,39,,,,,,,,,,,,,,,3,2,1,,,,,,12,,,,,,10,11,,,6,7,8,9,,,,,,,4,5,
1,40,,,,,,,,,,,,,11,12,,,,,,,4,5,2,3,10,1,6,7,8,9,,,,,,,,,,,,,,,
1,41,,,,,,,,,,,,,10,11,,,,,,,4,5,2,3,12,1,8,9,6,7,,,,,,,,,,,,,,,
1,42,,,,,,,,,,,,,,,1,2,3,8,7,6,,,,,,,,,,,,,4,5,,,9,10,11,12,,,,,
1,43,,,,,,,,,,,,,,,1,4,5,6,7,8,,,,,,,,,,,,,2,3,11,12,,,,,,,9,10,
1,44,,,,,,,,,,,,,4,5,2,1,3,29,30,31,13,14,15,16,20,19,17,18,22,21,11,12,,,9,10,28,27,23,24,25,26,7,8,6
1,45,,,,,,,,,,,,,17,18,7,8,9,29,30,31,19,20,11,12,13,14,15,16,27,28,21,22,32,33,23,24,1,2,3,4,5,6,25,26,10
1,46,,,,,,,,,,,,,13,14,31,32,33,28,29,30,20,21,18,19,1,2,3,4,5,6,22,23,26,27,16,17,8,7,10,11,12,9,24,25,15
1,47,,,,,,,,,,,,,,,,,,,,,1,2,3,4,9,10,11,12,,,,,5,6,,,,,,,,,7,8,
1,48,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,,9,10,,,,,,,1,2,3,4,5,6,7,8,
1,49,,,,,,,,,,,,,,,3,2,1,,,,,,,,,,,,11,10,8,9,4,5,,,,,,,12,,6,7,
1,50,,,,,,,,,,,,,13,14,15,17,16,29,30,31,20,21,18,19,2,1,4,3,5,6,25,26,27,28,23,24,8,9,10,11,12,7,20,21,22
2,2,,,,,,,,,,,,,,,,,,,,,11,12,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
2,3,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,10,11,12,,,,,,,1,2,3,4,5,6,,,
2,4,,,,,,,,,,,,,7,8,,,,,,,5,6,9,10,1,2,3,4,11,12,,,,,,,,,,,,,,,
2,5,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,10,11,12,,,,,,,3,4,2,6,5,1,,,
2,6,,,,,,,,,,,,,10,11,2,1,3,,,,,,,,,,,,,,,,12,,,,4,5,6,7,8,9,,,
2,7,,,,,,,,,,,,,7,6,3,1,2,,,,,,,,,,,,,,,,4,5,,,13,8,12,11,9,10,,,
2,8,,,,,,,,,,,,,,,18,19,20,15,16,17,,,,,2,5,3,4,1,6,,,13,14,,,7,8,9,10,11,12,,,
