Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,5,6,2,3,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,2,,3,,6,,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,5,7,,,,6,2,1,3,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,9,10,2,8,6,12,5,7,1,4,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,7,11,8,4,5,,3,9,1,6,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,7,3,9,10,11,12,4,8,1,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,9,10,2,8,6,12,5,7,1,4,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,7,,6,5,,,,,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,3,4,11,12,9,6,8,1,7,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,5,11,10,4,9,12,6,8,1,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,5,,3,2,,,,,1,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,3,4,6,,,,,1,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,5,4,6,3,,2,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,5,,2,,,3,6,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,,,4,6,,5,,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,6,,,5,,3,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,,,,2,5,,3,,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,3,6,4,,,,2,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,,4,,6,2,,,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,7,12,6,5,11,10,4,9,1,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,11,12,11,6,5,4,3,8,1,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,6,12,7,3,9,8,10,4,1,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,6,,2,,4,,,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,8,4,2,10,11,12,3,9,1,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,,3,,,,4,6,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,5,6,,4,3,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,,4,3,,,,2,,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,,,,,5,6,3,,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,4,12,9,3,10,11,8,7,1,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,7,8,6,3,8,10,4,7,1,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,5,,6,,4,3,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,5,4,,6,,,,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,,3,,5,,,4,,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,6,,,,5,,4,,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,,3,,,,5,4,,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,5,,6,,,4,,1,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,2,,,3,6,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,,,3,4,,,2,,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,8,10,9,5,6,3,4,,1,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,6,,,2,5,,,,1,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,7,5,3,9,4,2,10,1,11,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,10,4,3,9,8,12,2,11,1,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,,2,4,,,,,5,1,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,2,,,5,,3,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,12,11,10,9,6,8,7,5,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,,3,6,,5,,4,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,6,1,10,12,8,5,4,9,3,7,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,6,1,,7,,,4,,3,8,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,3,1,4,2,5,6,7,8,9,6,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
