Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,4,5,2,3,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,6,,,5,,1,,,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,1,6,5,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,7,6,10,4,11,12,1,9,2,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,6,3,5,,,,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,9,1,6,7,8,12,2,10,3,11,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,4,1,,,,,3,,5,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,1,6,4,,,5,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,4,1,5,,,,2,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,1,,,,2,4,6,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,6,5,,3,,2,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,1,2,,,5,3,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,1,,2,,,4,6,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,5,1,,,,,,4,,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,1,5,,,,,,2,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,,1,,,,,5,6,2,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,4,1,,,,,2,6,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,1,2,,6,,5,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,5,,6,4,2,,,8,1,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,,4,5,3,,,,,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,,2,,,,,5,3,1,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,3,,2,5,,,,6,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,,2,5,4,,7,,1,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,7,2,3,10,5,12,4,8,1,9,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,3,6,,,,7,2,1,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,,,4,,5,,2,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,,6,2,,,,5,,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,6,,,2,,,,3,1,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3,,,4,6,,5,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,,2,4,,,,5,,1,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,6,,2,,,,5,,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,8,4,9,10,11,12,5,6,1,2,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,6,,2,5,3,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,,5,,,,,2,,1,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,2,5,,,,4,6,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,6,5,,4,,2,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,,5,6,,,,4,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,,2,,,,,3,4,1,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,,2,3,6,,,5,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,8,10,2,9,5,12,6,4,1,7,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,,,,6,3,2,,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,,6,5,,4,,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,9,10,2,6,5,11,8,4,1,7,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,,4,2,8,7,6,,,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,12,2,3,7,10,11,5,8,1,9,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,11,5,4,8,7,12,9,2,1,3,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,5,6,,,4,3,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,1,2,,,,3,,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,1,5,,4,6,3,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,2,1,3,6,4,5,2,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,1,6,,,,5,3,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,1,8,2,7,6,5,4,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,1,2,,3,,4,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,,1,6,5,,4,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,,1,,,,,6,5,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,,1,,,6,,3,5,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,,1,2,6,5,,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,,1,,2,,,6,3,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
