Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,,,,,,,,,,,,,5,6,3,,,,,,,,,,,,1,2,,,4,,,,,,,,,,,,
1,3,,,,,1,,,,,,,,,,,,,,,,,,2,,3,4,5,6,,,,,,,,,,,,,,,,,
1,5,,,,,,,,,,,,,,,,11,10,4,5,6,8,7,3,9,,,,,1,,12,,,,,,,,,,,,2,,
2,1,10,2,1,7,8,9,9,6,3,4,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,4,6,1,,,,,5,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,5,1,,,,2,,3,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,5,1,7,,,6,,2,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,10,9,1,2,3,11,7,8,,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,5,1,2,4,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,6,5,1,,,,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,6,7,1,,,,2,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,6,2,1,,,5,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,4,5,1,,,,2,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,,5,1,,,6,3,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,5,,1,,,,4,,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,,2,1,,,,,3,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1,2,3,4,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,1,,6,,2,,3,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,6,5,,,,,2,,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,,3,,,,,2,4,1,6,,5,,,3,4,5,,,,,,,,,,,,6,7,8,9,1,2,,,,,,,,,10,11,12
2,21,6,5,,,,,3,,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,,3,4,5,6,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,,3,4,,,5,2,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24,,,2,,4,6,5,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,,4,2,5,,,,,1,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26,,,4,,,2,3,6,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27,6,3,5,,,4,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,,4,,,,,1,,3,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,5,11,4,8,6,12,1,10,3,9,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,,,,,,5,1,6,2,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,4,3,6,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,,,6,,5,,1,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,7,4,5,11,6,12,1,8,2,9,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,5,6,,4,,,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
