Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,6,,3,7,2,4,8,5,9,1,,,,,,,,,,13,14,15,16,7,8,9,10,11,12,,,,,,,1,2,3,4,5,6,,,
1,2,,,,6,,,2,,3,5,1,4,,,,,,,,,,,,,,,,,11,12,,,9,10,,,6,5,4,3,2,1,7,8,
1,3,6,4,,,,5,3,,2,,1,,,,12,,11,,,,,,,,,,,,9,10,,,7,8,,,1,2,3,4,5,6,,,
1,4,,,,,,,,,,,,,,,10,11,12,,,,,,,,,,,,8,9,,,,,,,1,2,3,4,5,6,,,7
1,5,,,,,,,,,,,,,11,12,7,8,3,,,,,,,,,,,,4,5,,,,,,,2,1,6,9,10,,,,
1,6,,,,,,,,,,,,,11,12,26,25,24,33,32,31,18,19,16,17,7,8,9,10,14,15,29,30,20,21,27,28,1,2,3,4,5,6,22,23,13
1,7,,,,,,,,,,,,,15,14,32,33,31,30,28,29,24,25,22,23,9,10,11,12,7,8,19,18,16,17,20,21,1,2,3,4,5,6,26,27,13
1,8,,,,,,,,,,,,,7,8,33,31,32,9,10,11,25,26,12,13,27,28,29,30,14,15,16,17,20,21,18,19,3,2,4,5,6,1,22,23,24
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,11,12,9,10,1,2,3,4,5,6,,,
1,10,,,,,,,,,,,,,7,8,,,12,,,,,,,,11,,,,9,,,,,,,,1,2,3,4,5,6,,,10
1,11,,,,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,9,10,1,2,3,4,5,6,11,12,
1,12,,2,6,7,,3,5,10,9,4,1,8,,12,9,11,10,,2,,,8,,,,,,,,,,,,,,,5,3,7,4,6,1,,,
1,13,,,,,,,,,,,,,11,12,,,,,,,,,,,7,8,9,10,,,,,,,,,1,2,3,4,5,6,,,
1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,4,5,6,,,
1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,6,5,,,
1,16,,,,,,,,,,,,,17,18,7,11,10,32,31,33,15,16,20,19,8,9,12,13,23,26,25,24,22,21,27,28,1,2,6,5,4,3,30,29,14
1,17,,,,,,,,,,,,,11,12,,,,,,,,,,,4,5,6,7,8,9,,,,,,,1,2,3,10,13,14,,,
1,18,,,,,,,,,,,,,9,10,31,32,33,13,14,15,16,17,11,12,18,20,21,19,7,8,22,23,24,25,29,30,3,1,2,6,5,4,26,28,27
1,19,,,,,,,,,,,,,,,9,10,11,,,,,,,,12,,,,8,,,,,,,,7,1,3,2,5,6,,,4
1,20,,,,,,,,,,,,,,,,,,,,,,,11,12,7,8,9,10,,,,,,,,,2,6,3,4,5,1,,,
1,21,,,,,,,,,,,,,,,,,,,,,16,15,7,8,11,13,12,14,,,,,,,,,1,4,2,3,6,5,10,9,
1,22,,,,,,,,,,,,,,,,,,,,,,,12,13,8,9,10,11,3,,,,,,14,,1,4,5,6,2,7,,,
1,23,,,,,,,,,,,,,,,,,,,,,9,10,,,,,,,,,,,,,11,,1,2,3,4,5,6,7,8,12
1,24,,,,,,,,,,,,,13,14,28,29,30,31,32,33,11,12,15,16,7,8,9,10,17,18,19,20,26,27,21,22,1,2,3,4,5,6,24,25,23
1,25,12,11,4,7,5,6,3,10,1,9,2,8,,,,,,7,8,9,10,11,,,,,,,12,,,,,,,,1,2,3,4,5,6,,,
1,26,,,,,,,,,,,,,,,,,,,,,9,10,11,12,,,,,,,,,,,,,1,2,3,4,5,6,7,8,
1,27,,,,,,,,,,,,,,,4,5,6,,,,,,,,7,,,,3,12,,,,,,,9,1,11,10,2,8,,,
1,28,,,,,,,,,,,,,,,,,,,,,11,12,,,7,8,9,10,,,,,,,,,6,2,1,5,4,3,,,
1,30,,,,,,,,,,,,,,,,,,24,25,26,22,23,19,20,15,16,17,18,13,14,11,12,9,10,7,8,1,2,3,4,5,6,,,
1,31,,,,,,,,,,,,,,,5,3,4,6,7,8,,,,,,,,,,,,,1,2,,9,10,11,12,,,,,,
1,32,,,,,,,,,,,,,,,6,7,8,3,4,5,,,,,,,,,9,10,,,1,2,,,,,,,,,11,12,
1,33,,,6,,,,5,,1,4,3,2,,,,,,7,8,9,,,,,,,,,2,3,,,1,4,5,6,10,11,12,13,14,,10,11,
1,34,,,,,,,,,,,,,,,7,8,9,4,5,6,12,,,,,,,,3,,,,1,2,10,11,,,,,,,,,
1,35,,,,,,,,,,,,,,,4,5,11,,,,,,,,12,,,,3,10,,,,,,,6,1,7,8,2,9,,,
1,36,,,5,6,4,3,2,,,,1,,,,,,,,,,10,11,,,9,12,,,7,8,,,,,,,6,2,5,1,4,3,,,
1,37,,,,,,,,,,,,,,,,,,,,,,,11,12,7,8,9,10,,,,,,,,,2,3,6,5,4,1,,,
1,38,,,,,,,,,,,,,13,,7,8,9,,,,11,12,,,,,,,,,,,10,,,,5,6,4,3,2,1,,,
1,39,,,,,,,,,,,,,,,9,10,11,,,,,,,,,,12,,7,8,,,,,,,1,6,5,4,3,2,,,
1,40,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,10,11,12,,,,,,,1,2,3,4,5,6,,,
1,41,10,1,2,11,12,7,4,9,3,8,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,4,1,,,,3,6,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,1,6,,,,2,,3,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,7,1,8,9,10,11,4,3,6,5,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,,1,2,,,,3,,4,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,,,,,,,,,,,,15,16,21,22,23,5,6,7,19,20,17,18,30,31,32,33,3,4,10,11,1,2,8,9,24,25,26,27,28,29,13,14,12
1,47,,,,,,,,,,,,,,,12,13,14,3,4,5,8,9,,,,,,,6,7,,,1,2,10,11,,,,,,,8,9,
1,48,,,,,,,,,,,,,,,7,,8,,,,,,,,4,3,5,6,11,12,,,1,2,,,,,10,,,9,,,
1,49,,,,,,,,,,,,,10,11,17,18,19,7,8,9,5,6,12,13,30,31,32,33,28,29,20,21,1,2,14,15,22,23,27,26,25,24,3,4,16
1,50,,,,,,,,,,,,,,,2,4,3,,,,12,,10,11,,,,,,,,,1,5,6,7,,,,,,,8,9,
2,1,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1,8,9,3,7,6,5,10,4,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,5,1,3,10,6,11,9,12,2,8,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
