Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,5,4,,6,,3,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,7,8,12,5,6,2,1,4,3,10,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,4,,,5,,3,1,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,,,4,2,,1,,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,9,4,10,6,7,1,3,11,12,8,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,6,5,,,4,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,6,5,1,3,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,2,,,4,1,,5,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,2,12,9,5,3,1,4,10,11,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,5,10,11,4,3,1,9,8,12,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,3,6,,,,1,,,,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,,,6,3,1,2,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,10,9,12,3,4,1,8,7,11,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,,,4,6,5,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,5,,,6,3,1,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,3,,,,2,1,6,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,4,2,,,,1,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,5,,,6,3,1,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,,5,,,4,1,2,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,5,6,,,2,1,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,4,9,12,2,3,1,7,10,11,8,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,3,,,6,,1,5,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,3,,6,5,1,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,,1,,,,5,,3,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,,1,,,5,,2,,6,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,,1,6,3,5,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,2,1,3,,,5,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3,1,8,10,9,12,5,2,11,4,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,,1,2,,3,,4,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,10,1,11,3,12,4,2,5,6,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,,1,6,,,,2,,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,,1,,,,,4,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,5,1,,,4,3,2,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,1,2,,,,6,5,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,,1,,6,4,,2,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,6,1,10,9,5,12,11,7,4,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,,1,3,,,6,,,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,,1,5,,6,,3,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,1,,,,6,4,,3,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,,1,4,,5,3,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,,1,2,3,,,,,4,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,1,,,2,3,4,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,5,1,,6,3,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,,1,,4,,,,2,,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,8,1,5,9,10,12,6,7,4,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,,1,5,,4,,3,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,5,4,,,,,1,2,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,,,,,,,9,10,31,32,33,26,27,28,5,6,7,8,1,2,3,4,22,23,17,18,29,30,19,20,11,12,13,14,15,16,24,25,21
2,3,,,,,,,,,,,,,,,,,,,,,,,3,4,5,6,7,8,1,2,,,,,,,9,14,13,10,11,12,,,
2,4,,,,,,,,,,,,,,,9,8,7,,,,,,,,10,11,12,,,,,,,,,,2,3,4,1,5,6,,,
2,5,,,,,,,,,,,,,,,12,13,14,,,,,,,,4,5,8,9,,,,,,,,,6,7,1,2,3,10,,,11
2,6,,,,,,,,,,,,,19,20,21,22,23,5,3,4,6,7,13,14,15,16,17,18,8,9,26,27,1,2,24,25,28,29,32,33,30,31,10,11,12
2,7,,,,,,,,,,,,,,,,,,,,,,10,,,1,3,5,2,8,4,15,9,,,,,6,16,,,14,7,13,11,12
2,8,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,11,12,,,,,,,5,6,7,9,10,8,,,
2,9,,,,,,,,,,,,,,,,,,,,,,,,,9,10,11,12,,,,,,,,,1,2,3,4,5,6,7,8,
2,10,,,,,,,,,,,,,,,11,,12,,,,7,8,9,10,,,,,,,,,,,,,2,4,5,3,6,1,,,
2,11,,,,,,,,,,,,,17,18,19,20,21,33,32,31,15,16,13,14,7,8,10,11,9,12,22,23,30,29,24,25,1,2,3,4,5,6,26,27,28
2,12,,,,,,,,,,,,,4,5,,,,,,,7,6,1,2,9,8,10,11,12,13,,,,,,,14,15,16,17,18,19,,,3
2,13,,,,,,,,,,,,,,,3,4,5,8,9,10,,,,,,,,,2,1,11,12,6,7,,,,,,,,,,,
2,14,,,,,,,,,,,,,13,14,27,28,26,31,33,32,16,17,19,18,7,9,8,10,11,12,24,25,29,30,21,20,2,4,5,3,6,1,22,23,15
2,15,,,,,,,,,,,,,,,9,7,8,,,,,,,,,,,,,,,,,,,,6,1,3,2,4,5,10,11,12
2,16,,,,,,,,,,,,,,,,,,,,,,,,,4,1,8,6,11,12,,,,,,,3,9,7,10,5,2,,,
2,17,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,6,7,8,9,10,,,
2,18,,,,,,,,,,,,,13,14,26,27,28,31,32,33,20,21,16,17,7,8,9,10,11,12,24,25,29,30,18,19,1,2,5,6,4,3,22,23,15
2,19,,,,,,,,,,,,,7,8,30,29,28,33,32,31,18,19,9,10,11,12,13,14,21,20,24,25,26,27,16,17,1,2,3,4,5,6,23,22,15
2,20,,,,,,,,,,,,,26,27,1,2,3,6,7,8,17,18,28,29,33,32,31,30,19,20,21,22,4,5,23,24,11,12,13,14,15,16,9,10,25
2,21,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,7,8,9,5,6,10,,,
2,22,,,,,,,,,,,,,,,10,7,11,,,,,,,,8,,,,9,,,,,,,12,1,2,3,4,5,6,,,
2,23,,,,,,,,,,,,,11,12,,,,,,,,,,,1,4,7,9,2,5,,,,,,,3,6,8,10,,,,,
2,24,5,,,4,,,,,1,6,2,3,,,,,,,,,3,4,,,,,,,,,,,1,2,,,11,7,8,9,10,12,5,6,
2,25,,,,,,,,,,,,,,,4,5,9,,,,,,,,6,,,,3,,,,,,,,1,2,7,8,10,11,,,12
2,26,,,,,,,,,,,,,23,25,17,18,19,5,6,7,12,13,20,21,33,30,31,32,3,4,14,15,1,2,8,10,22,24,26,27,28,29,9,11,16
2,27,,,,,,,,,,,,,,,,,,,,,3,4,8,11,1,5,9,10,6,12,,,,,,,2,7,,,,,,,
2,28,,,,,,,,,,,,,,,7,5,6,,,,,,12,13,1,2,4,3,,,,,,,,,8,9,,,,,10,11,
2,29,,,,,,,,,,,,,,,2,1,3,11,12,13,,,,,,,,,,,4,5,9,10,8,7,,,,,,,,,6
2,30,,,,,,,,,,,,,5,6,,,,,,,,,,,1,2,3,4,,,,,,,,,9,10,11,7,12,8,,,
2,31,,,,,,,,,,,,,,,,,,,,,,,,,9,10,11,12,7,8,,,,,,,1,2,3,4,5,6,,,
2,32,,,,,,,,,,,,,,,,,,,,,,,6,5,1,2,3,4,9,10,11,12,7,8,,,,,,,,,,,
2,33,,,,,,,,,,,,,31,32,1,2,3,13,12,11,31,22,29,30,14,16,15,17,18,19,27,28,4,20,25,26,9,5,10,8,7,6,23,24,33
2,34,,,,,,,,,,,,,,,12,13,14,7,8,9,10,11,,,,,,,,,3,4,1,2,,,,,,,,,5,6,
2,35,,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,,10,11,6,7,4,5,,,12,13,,,,,8,9,
2,36,,,,,,,,,,,,,18,19,15,16,17,26,27,28,7,8,5,6,1,2,3,4,29,30,22,23,31,32,20,21,33,10,11,12,13,14,24,25,9
2,37,,,,,,,,,,,,,16,17,,,,,,,13,14,20,21,1,3,4,5,2,15,,,,,,,6,10,9,11,12,7,18,19,8
2,38,,,,,,,,,,,,,,,,,,,,,,,13,14,1,2,3,4,16,15,,,,,,,6,7,8,9,10,11,,5,12
2,39,,,,,,,,,,,,,,,,,,,,,,,,,7,9,10,8,,,,,,,,12,3,4,5,6,2,1,,,11
2,40,,,,,,,,,,,,,,,9,10,11,,,,,,,,7,8,12,13,,,,,,,,,1,2,3,4,5,6,,,
2,41,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,10,12,13,,,,,,,5,4,3,2,1,6,,,11
2,42,,,,,,,,,,,,,17,18,33,32,29,26,27,28,15,16,13,12,8,9,10,11,7,21,24,25,30,31,22,23,2,6,5,3,4,1,20,19,14
2,43,,,,,,,,,,,,,,,12,,,,,,,,,,1,8,9,10,,,,,,,,,2,7,6,5,4,3,,,11
2,44,,,,,,,,,,,,,25,26,20,21,22,29,30,31,17,18,13,14,3,1,4,5,2,9,23,24,33,32,27,28,6,8,10,11,7,12,15,16,19
2,45,,,,,,,,,,,,,6,7,1,2,3,8,9,10,11,12,,,,,,,,,,,5,4,,,,,,,,,,,
2,46,,,,,,,,,,,,,21,22,10,11,12,7,8,9,17,18,19,20,30,31,32,33,5,6,3,4,1,2,15,16,24,25,26,27,28,29,13,14,23
2,47,,,,,,,,,,,,,,,3,4,8,,,,,,,,5,11,12,,6,,,,10,,,,1,2,7,9,,,,,
