Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,4,,,2,1,3,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,5,6,,1,2,,,,,4,,8,9,,,,,,,,,1,2,3,4,5,6,,,,,,,10,,7,,,11,,12,,,
1,3,4,,,2,1,3,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,,,2,1,3,6,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,8,9,10,5,1,3,6,4,12,7,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,6,5,4,2,1,4,,,,,,,7,,8,9,3,1,10,,4,1,8,5,9,6,,,,,,,,,,,,,,,,,,,
1,7,,5,,2,1,,4,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,,2,1,,6,,5,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,3,,,6,1,2,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,,,1,3,4,5,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,5,,,1,,,2,6,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,4,7,10,3,1,2,6,9,8,11,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,2,6,,1,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,5,10,11,3,1,2,4,9,12,8,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,,,1,,2,6,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,11,12,6,1,7,2,8,9,10,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,2,,1,5,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,2,10,9,1,3,4,12,6,11,5,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,11,10,9,1,2,3,4,5,6,7,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,4,,,1,5,3,,,,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,7,5,12,1,4,11,3,9,8,10,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2,11,4,1,3,9,10,12,5,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
