Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,5,,4,1,3,,,,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,6,2,,1,5,,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,1,,,4,,6,,,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,1,5,,2,,3,,4,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,5,1,2,6,,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,3,1,,,,,6,,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,1,2,,,,8,7,3,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,1,6,,5,3,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,2,1,3,,,,,,,5,6,4,,11,,10,,9,12,,,,8,,7,,,,,6,,5,4,,,3,,2,,,,,,1,
1,10,9,1,6,11,12,10,5,8,2,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,6,1,5,8,2,9,3,10,4,12,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,1,2,,3,6,,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,2,1,3,,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,1,3,,,,2,,4,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,1,6,5,,,4,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,6,1,5,8,2,,3,,4,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,1,6,,,3,4,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,1,,,2,3,4,,,5,,6,9,,,1,,,12,,8,,,2,3,,,,4,,,,6,,,7,,,,11,,,5,,10
1,20,,1,,,,6,,5,,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,6,1,7,12,5,4,8,3,10,9,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,,1,,,,,4,6,3,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,1,4,,6,,2,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,1,,,,,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,1,,3,5,,,,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,1,2,,,6,3,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,10,1,9,8,7,12,2,5,3,6,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,2,1,3,,4,,6,,5,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,10,1,2,3,4,11,5,9,6,8,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,,1,6,,,,3,,,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,,1,6,,5,,3,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,,1,3,,,,2,,6,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,4,1,5,10,,,2,6,3,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2,1,,6,8,,4,,5,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,,1,4,5,,,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,1,5,,,,4,,2,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,8,1,2,7,9,12,3,10,4,5,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,3,1,,,4,,6,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
