Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,7,6,3,2,,,4,,1,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,6,,,,,2,,1,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,5,2,4,9,6,12,10,8,1,7,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,7,8,6,2,5,9,4,10,1,11,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,2,,5,,,4,,1,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,5,6,,,,2,1,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,3,,,5,,1,,2,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,,4,,,,1,5,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,2,4,5,,,1,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,6,4,,,3,,1,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,5,,,,,1,,6,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,1,,,5,,,6,2,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,1,,,,,,,,,2,,,,,,1,,,,2,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,
1,15,,1,,3,6,2,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,,1,,4,,5,3,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,,1,3,,,6,4,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,1,,6,,2,3,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,1,6,2,3,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,6,1,12,11,10,3,4,9,5,8,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,5,1,2,11,10,12,6,7,3,8,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,7,1,4,5,10,12,8,6,2,9,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2,1,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,5,1,,,,2,,,,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,6,1,,4,,,3,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,1,,,,,6,5,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,2,,,4,,1,5,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,6,5,4,3,2,1,11,12,7,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,4,,,,,1,3,,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,,,,3,4,1,5,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,4,2,,,,6,,5,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,,,,,6,,5,,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,6,,,4,5,2,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,6,4,,3,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,6,,,5,7,8,2,,4,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,,,2,4,5,,6,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,3,,,2,,5,,,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,6,,,4,5,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,7,5,6,2,8,9,3,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,,,,5,4,2,,,6,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,2,,,5,3,,,,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,5,2,,,,3,6,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,,6,,2,,5,,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,,,,5,,3,,2,4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,,,,,4,3,5,6,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,3,6,,2,,4,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,5,,,2,,6,3,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,,,,6,4,3,2,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1,,,,4,5,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,5,1,,4,6,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1,2,,3,,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,4,8,1,3,2,10,11,12,5,6,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,,1,,,,5,,2,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,4,1,,,6,,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,10,12,9,1,2,3,8,11,5,7,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,4,,10,1,8,2,9,11,3,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,,,,1,2,3,4,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,,,6,1,2,,,,,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,7,3,6,1,,5,4,,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,,,,1,,2,6,5,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,3,,5,1,2,4,,6,,,,,9,10,,,,,,,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,11,12,
2,14,11,10,12,1,6,2,5,4,9,8,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,5,,,,1,,,4,6,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,2,,6,,,,5,1,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,,,4,3,5,,2,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,10,3,11,4,5,12,6,9,2,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,4,,1,,2,5,,,,6,,3,,,,,,2,1,3,,,12,,8,9,10,11,,,4,5,6,7,,,,,,,,,,,
2,22,3,1,,,,5,,4,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,,,,,,1,,,,,,,,,,,,,,,,,,,2,3,4,5,,,,,,,,,,,,,,,,,
2,24,6,,2,,4,,,3,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,,,,,,,,,,,,,,,10,,,1,2,3,,,,,11,,,,6,7,,,4,5,8,9,12,,,,,,,,
2,26,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,12,13,10,11,1,2,3,4,5,6,,,7
2,27,,,,,,,,,,,,,,,10,11,12,5,4,7,8,9,,,,,,,13,,,,1,2,15,,,,,,,,3,6,14
2,28,,,,,,,,,,,,,11,10,,,,,,,,12,6,5,3,1,2,4,7,8,,,,,,,,,,,,,,,9
2,29,,,,,,,,,,,,,17,18,26,25,24,33,32,31,13,14,15,16,8,9,7,10,11,12,22,23,30,29,19,20,6,5,1,4,2,3,27,28,21
2,30,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,13,14,,,,,,,7,8,9,10,11,12,,,
2,31,3,2,11,4,5,10,8,7,9,12,1,6,10,11,7,8,9,28,29,30,12,13,14,15,24,25,26,27,20,21,18,19,22,23,31,32,1,2,3,4,5,6,16,17,33
2,32,,,,,,,,,,,,,,,,,,,4,,3,,,2,,,5,,1,,,,6,,,,,,,,,,,,
2,33,,,,,,,,,,,,,,,2,1,3,4,5,6,,,7,8,,,,,9,10,,,11,12,,,,,,,,,,,
2,34,,6,,,,,5,,3,4,1,2,,,12,,,10,,,2,,1,,11,,,,9,,8,,7,,6,,,,,,,,5,3,4
2,35,,,,,,,,,,,,,,,,,,,,,4,5,,,2,,,,1,6,,,,,,,7,8,9,10,11,12,,,3
