Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,,,,,,,,,,,7,8,,,,,,,9,10,5,6,1,2,3,4,11,12,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,5,6,,,,,,,,,,,1,12,3,13,2,,,,,,,,4,7,8,9,10,11,,,
1,3,,,,,,,,,,,,,,,,,,,,,6,7,,,1,2,3,4,,,,,,,,,5,9,10,11,12,8,,,
1,4,,,,,,,,,,,,,19,20,28,29,30,31,32,33,15,16,13,14,1,2,3,4,5,6,25,26,21,22,23,24,7,8,9,10,11,12,17,18,27
1,5,,,,,,,,,,,,,13,14,27,28,26,29,30,31,24,25,17,18,1,2,3,4,11,12,15,16,32,33,22,23,5,6,7,8,9,10,20,21,19
1,6,,,,,,,,,,,,,8,9,,,,,,,10,11,,,1,2,3,4,6,7,,,,,,,,,,,,,12,,5
1,7,,,,,,,,,,,,,,,,,,,,,,,11,12,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,8,,,,,,,,,,,,,,,,,,,,,9,10,7,8,1,2,3,4,5,6,,,,,,,11,12,,,,,,,
1,9,,,,,,,,,,,,,,,12,11,10,9,8,7,,,,,1,2,3,4,,,,,6,5,,,,,,,,,,,
1,10,,,,,,,,,,,,,4,,9,,,13,,,5,,2,,1,,,,3,,11,,8,,12,,6,,,,,,10,,7
1,11,,,,,,,,,,,,,,,,,,,,,,,7,8,1,2,3,4,5,6,,,,,,,9,10,11,12,13,14,,,
1,12,,,,,,,,,,,,,7,8,,,,,,,,,11,12,1,2,3,4,5,6,,,,,,,10,,,,,,,,9
1,13,,,,,,,,,,,,,10,11,,,,,,,8,9,,,1,4,3,5,2,6,,,,,,,12,,,,,,,,7
1,14,,,,,,,,,,,,,5,6,26,27,28,31,32,33,13,14,11,12,1,2,3,4,9,10,15,16,29,30,17,18,20,21,22,23,24,25,7,8,19
1,15,,,,,,,,,,,,,16,17,13,14,15,20,21,22,23,24,25,26,1,2,3,4,5,6,18,19,27,28,29,30,7,8,9,10,11,12,32,33,31
1,16,,,,,,,,,,,,,15,18,28,23,29,31,32,33,13,14,11,12,1,3,2,4,16,17,27,26,30,24,22,25,5,6,7,8,9,10,20,21,19
1,17,,,,,,,,,,,,,5,6,31,32,33,26,27,28,15,16,7,8,1,2,3,4,17,18,20,21,29,30,22,23,9,10,12,13,14,11,24,25,19
1,18,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,7,10,8,6,9,,,13
1,19,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,6,7,8,9,10,,,
1,20,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
1,21,,,,,,,,,,,,,14,15,7,5,6,,,,,,,,1,4,2,3,,,,,,,,,13,8,9,10,11,12,,,
1,22,,,,,,,,,,,,,,,,,,,,,,,6,5,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
1,23,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
1,24,,,,,,,,,,,,,5,6,24,20,21,29,30,31,9,10,7,8,3,1,4,2,11,12,27,28,33,32,25,26,13,16,15,18,14,17,22,23,19
1,25,,,,,,,,,,,,,11,12,,,,,,,,,7,6,2,1,3,4,,,,,,,,,10,,9,,,8,,,5
1,26,,,,,,,,,,,,,10,11,,,,,,,5,6,7,8,1,2,3,4,,,,,,,,12,,,,,,,,,9
1,27,,,,,,,,,,,,,17,18,28,27,26,33,32,31,9,10,7,8,1,2,3,4,5,6,22,23,30,29,21,20,11,12,13,14,15,16,25,24,19
1,28,,,,,,,,,,,,,9,10,,,,,,,,,11,12,1,2,3,4,5,6,,,,,,,,,,,,,7,8,
1,29,,,,,,,,,,,,,9,10,,,,,,,5,6,7,8,1,2,3,4,11,12,,,,,,,,,,,,,,,
1,30,,,,,,,,,,,,,11,12,,,,,,,,,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,31,,,,,,,,,,,,,14,15,16,17,18,33,32,31,21,22,19,20,4,3,2,1,7,6,24,23,30,29,26,25,13,12,11,10,9,8,28,27,5
1,32,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,10,8,7,9,6,,,
1,33,,,,,,,,,,,,,,,,,,,,,,,11,12,1,4,2,3,5,6,,,7,8,,,,,,,,,9,10,
1,34,,,,,,,,,,,,,9,8,,,,,,,7,10,,,1,3,2,4,11,12,,,,,,,,,,,,,,6,5
1,35,,,,,,,,,,,,,,,,,,,,,,,5,6,1,4,3,2,,,,,,,,,8,11,10,9,12,7,,,
1,36,,,,,,,,,,,,,3,,12,,,,,11,6,,9,,1,,,,5,,,8,,,4,,,2,,,,,7,,10
1,37,,,,,,,,,,,,,18,19,28,29,30,31,32,33,16,17,5,6,1,4,3,2,20,21,26,27,24,25,13,14,7,8,9,10,11,12,22,23,15
1,38,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,7,8,,,,,,,5,9,12,6,10,11,,,
1,39,,,,,,,,,,,,,15,16,31,32,33,26,27,28,13,14,2,3,1,4,5,6,17,18,19,20,29,30,24,25,7,8,9,10,11,12,22,23,21
1,40,,,,,,,,,,,,,3,10,,,,,,,4,9,2,11,1,7,,,5,,,,,,,,6,,,,,,8,12,
1,41,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,6,11,12,,,,,,,3,4,7,8,9,10,,,
1,42,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,7,3,12,,,,,,,10,2,11,6,8,4,,,
1,43,,,,,,,,,,,,,14,15,26,27,28,33,31,32,20,21,5,6,3,1,4,2,22,23,24,25,29,30,16,17,7,9,8,10,12,11,18,19,13
1,44,,,,,,,,,,,,,,,,,,,,,5,6,7,8,1,2,3,4,9,10,,,,,,,11,12,13,14,15,16,,,
1,45,,,,,,,,,,,,,11,12,,,,,,,15,16,13,14,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,46,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,6,7,8,9,10,,,
1,47,,,,,,,,,,,,,,,,,,,,,5,6,,,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
1,48,,,,,,,,,,,,,,,,,,,,,5,6,7,8,1,2,3,4,9,10,,,,,,,,,,,12,11,,,
1,49,,,,,,,,,,,,,13,14,,,,,,,5,6,15,16,1,2,3,4,20,21,,,,,,,7,8,9,10,11,12,17,18,19
1,50,,,,,,,,,,,,,,,5,6,7,,,,,,,,1,2,4,3,,,,,,,,,8,9,10,11,,12,,,
2,1,,1,,4,,5,2,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,6,1,,,,4,2,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,1,6,2,,,4,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,4,1,3,,5,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,1,,,2,,,6,3,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,1,3,,,,,,5,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,,1,2,,6,3,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,4,1,3,,,,2,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,,1,,,6,,2,,3,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,,1,,4,5,3,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,5,1,,4,3,,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
