Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,8,,,,9,,,10,,,,11,,,,12,,,,,,4,,5,,6,,,3,4,7
1,2,,,,,,,,,,,,,1,2,,,,,,,7,17,19,20,4,5,8,13,12,18,,,,,,,3,6,9,14,15,16,11,,10
1,3,,,,,,,,,,,,,1,2,30,31,29,26,27,28,14,15,24,25,4,5,6,7,16,17,18,19,20,21,22,23,13,12,11,10,9,8,32,33,3
1,4,,,,,,,,,,,,,1,,,2,,,,3,5,4,,6,7,,8,,,,,,,9,10,,,,11,,,,12,,
1,5,,,,,,,,,,,,,,,1,2,3,6,7,8,9,10,11,12,,,,,,,,,4,5,,,,,,,,,,,
1,6,6,1,3,2,,,,,5,,,4,12,,1,2,3,6,7,8,4,5,,,,,,,,,,,,,,,,,,,,,9,10,11
1,7,,,,,,,,,,,,,,,3,1,2,,,,9,10,11,12,,,,,4,5,,,,,,,,,,,,,6,7,8
1,8,1,2,,,3,,6,,,,4,5,,,1,,10,3,,,2,,,,,4,,,5,11,,6,7,,,8,9,,,12,,,,,
1,9,,,,,,,,,,,,,28,29,1,2,3,6,7,8,26,27,24,25,30,31,32,33,22,23,20,21,9,10,11,12,13,14,15,16,17,18,4,5,19
1,10,,,,,,,,,,,,,21,22,1,2,3,31,33,32,25,26,19,20,27,30,28,29,4,5,17,18,23,24,15,16,9,6,7,10,8,11,13,14,12
1,11,5,1,,,4,3,,,,6,2,,,,1,2,3,,,,4,5,,,6,7,8,9,,,10,,,,11,12,,,,,,,,,
1,12,,,,,,,,,,,,,,,2,3,1,,,,,,,,,,,,,,,,4,5,,,9,12,,,11,10,6,7,8
1,13,,,,,,,,,,,,,,,2,1,3,,,,,,,,4,5,6,7,,,,,,,,,8,9,10,11,12,,,,
1,14,,2,1,3,5,4,6,,,,,,,,3,,12,,1,,2,,11,,,4,,,,5,6,,7,,,8,10,,9,,,,,,
1,15,,,,,,,,,,,,,11,12,,,,1,2,3,,,9,10,,,,,,,,,7,8,,,,,,,,,4,5,6
1,16,,,,,,,,,,,,,17,18,14,15,16,1,2,3,10,11,12,13,33,31,32,30,6,7,19,20,4,5,8,9,24,29,25,28,26,27,21,22,23
1,17,1,,2,3,4,8,,,5,7,,6,4,5,,,,1,2,3,6,7,8,9,,,,,,,,,10,11,12,13,,,,,,,14,15,
1,18,,,,,,,,,,,,,,11,,,,7,1,12,5,6,4,,,,,,,,8,,2,,9,,,,,,,,3,10,
1,19,,,,,,,,,,,,,,,,,,1,2,3,,,8,9,,,,,6,7,,,4,5,11,12,,,,,,,,,10
1,20,,,,,,,,,,,,,13,14,28,29,30,31,32,33,2,1,15,16,4,3,5,6,17,18,24,25,26,27,19,20,7,10,8,12,11,9,21,22,23
1,21,,,,,,,,,,,,,,,,,,,,,1,2,7,8,4,5,3,6,,,,,,,11,,,,,,,,9,10,12
1,22,,,,,,,,,,,,,,,7,8,9,,,,1,2,11,10,,,,12,3,4,,,,,,,,,,,,,5,6,
1,23,,,,,,,,,,,,,7,8,,,,,,,9,10,1,2,3,4,5,6,,,,,,,,,11,12,,,,,,,
1,24,,,,,,,,,,,,,6,7,5,8,9,,,,,,1,2,,,,,,,,,10,11,,,12,,,,,,3,4,
1,25,,,,,,,,,,,,,16,17,29,28,27,26,25,24,19,18,2,1,33,32,31,30,21,20,15,14,23,22,13,12,8,7,6,5,4,3,9,10,11
1,26,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,6,1,3,,,,,,,8,10,11,9,12,7,,,
1,27,,,,,,,,,,,,,15,16,10,8,9,,,,,,13,14,,,,,1,,,,,,,,4,2,5,7,3,6,11,12,
1,28,,,,,,,,,,,,,,,9,11,10,,,,,,,,,,,,1,2,,,,,,,6,7,4,5,8,3,,,12
1,29,,,,,,,1,,,,,,,,5,6,7,,,,,,,,,,,,1,2,,,,,,,8,9,10,11,12,,3,4,
1,30,,,,,,,,,,,,,7,,,,,,,,,,6,,2,5,,,1,8,,,9,,10,11,3,4,12,,,,,,
1,31,,,,,,,,,,,,,,,,,,10,11,12,,,8,9,,,,,1,2,,,3,4,,,,,,,,,7,6,5
1,32,,,,,,,,,,,,,,,8,9,10,,,,,,,,12,,,,1,11,,,,,,,2,3,4,5,6,7,,,
1,33,,,,,,,,,,,,,26,27,8,9,10,3,4,5,24,25,22,23,18,19,20,21,1,2,16,17,6,7,14,15,,,,,,,11,12,13
1,34,,,,,,,,,,,,,20,19,,,,,,,,,10,9,11,12,13,14,1,23,22,21,,,16,15,8,7,6,5,4,3,18,17,2
1,35,,,,,,,,,,,,,,,8,9,10,,,,,,,,,12,11,,1,,,,,,,,2,3,4,5,6,7,,,
1,36,,,,,,,,,,,,,16,17,13,14,15,31,32,33,29,30,18,19,2,5,3,4,1,6,20,21,27,28,22,23,7,8,9,10,11,12,24,25,26
1,37,,,,,,,,,,,,,,,,,,,,,8,9,12,,,,,,1,2,10,11,3,4,5,6,,,,,,,,,7
1,38,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,11,12,,,,,,,9,10,5,6,8,7,,,
1,39,,,,,,,,,,,,,10,9,26,28,27,31,29,30,16,15,14,13,1,2,3,4,25,24,19,18,33,32,21,20,5,11,6,8,12,7,23,22,17
1,40,,,,,,,,,,,,,,,,,,,,,9,10,7,8,1,4,5,6,2,3,,,11,,,,12,,,,,,,,
1,41,,,,,,,,,,,,,,,,,,,,,9,10,7,8,1,2,3,4,5,6,11,12,,,,,,,,,,,,,
1,42,,,,,,,,,,,,,,,12,13,11,,,,,,,,3,4,1,5,,,,,,,,,6,10,2,7,8,9,,,
1,43,,,,,,,,,,,,,10,11,,,,,,,8,9,13,14,1,3,5,12,7,,,,,,,,2,4,6,15,16,17,18,19,
1,44,,,,,,,,,,,,,14,13,,,,,,,,,11,12,4,1,3,2,,,,,,,,,6,10,9,7,8,5,,,
1,45,,,,,,,,,,,,,9,10,,,,,,,2,5,3,4,1,,6,,,,,,,,8,7,,,,,,,12,,11
1,46,,,,,,,,,,,,,11,12,,,,,,,9,10,5,6,1,2,3,4,,,,,,,,,,,,,,,7,8,
1,47,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,,,,,8,9,10,11,12,13,,,7
1,48,,,,,,,,,,,,,10,11,,,,,,,,,3,4,1,7,8,9,2,5,,,,,,,,,,,,12,,,6
1,49,,,,,,,,,,,,,20,19,16,15,14,28,27,26,13,12,22,21,1,2,3,4,11,10,30,29,18,17,32,31,5,33,6,7,8,9,24,23,25
1,50,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
2,1,6,,,2,3,,5,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,4,,6,3,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,4,3,6,2,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,,,4,6,2,3,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,10,12,11,3,6,5,9,8,2,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,,5,,,,4,,3,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,4,2,,,5,3,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,5,,,,4,3,6,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,,5,6,,4,3,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,4,12,11,3,5,2,7,8,10,9,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,4,3,,,,2,5,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,8,9,7,10,2,12,3,11,4,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,5,,,6,4,7,2,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,6,2,12,10,5,3,4,8,11,7,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,,3,5,6,,,4,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,,,3,,6,,,5,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,6,,,2,,,3,,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,10,2,8,4,3,12,11,6,5,7,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,4,,,5,,3,2,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,4,12,11,6,7,3,8,9,10,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21,4,,,3,5,6,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,,6,,4,,,3,,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
