Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,2,,2,1,,,3,6,7,,,,,1,,,,,,2,,,3,,4,,12,,,,,,,5,6,,8,7,,,10,,11,9,,
1,3,,1,,5,,,3,,4,,6,2,,,3,1,2,,,,10,11,,,,,,,4,5,,,6,7,,,,12,,,,,8,9,
1,5,,1,,5,,,2,4,6,,,3,,,7,8,9,,,,5,6,,,,,,,12,13,10,11,1,2,,,,,,,,,3,4,
1,6,,1,,,,4,3,5,,6,2,,,,2,3,1,,,,,,,,10,11,12,,,,,,,,,,4,5,7,6,8,9,,,
1,8,,1,6,,,,2,,3,,4,5,,,3,1,2,,,,,,,,,,,,4,5,,,,,,,6,7,8,9,10,11,12,13,
1,9,,,,1,2,3,,,4,6,,5,,1,,,,,,,2,3,4,5,6,7,8,9,12,,10,,11,,,,,,,,,,,,
1,12,,,5,,,,2,,3,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,4,5,,,,3,,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,,5,,,6,3,,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,4,,5,9,10,3,11,8,6,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,,,,4,5,3,2,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,9,2,10,12,11,8,3,7,4,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,4,,,,6,3,2,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,4,,,6,3,2,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,,,,,,,,,,,,,,,,,5,4,6,,,,,,,,,,,8,7,2,3,,,12,,,,,11,10,9,1
1,21,,4,5,3,,,,,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,,,,4,2,3,5,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,3,,2,,,4,5,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,,6,,5,,3,,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,4,,,,3,2,,6,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,,4,2,,,5,,3,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,,5,6,3,,2,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,3,,4,,,,6,,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,,,,5,4,2,,,6,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,3,11,2,4,9,10,6,8,1,5,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,8,9,4,5,3,12,10,6,1,7,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,,5,2,,,,,3,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,7,11,5,6,8,12,9,1,2,4,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,,,2,5,6,,,,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,6,2,5,,,,4,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,2,4,5,,,6,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,5,2,,6,10,,4,7,1,8,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,6,,,5,3,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,6,,5,,4,,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,,,4,7,5,,,6,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,,4,,3,,,5,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,9,7,6,5,4,3,2,,1,8,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,10,5,4,9,12,11,7,1,2,6,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,1,10,11,7,4,3,2,9,12,5,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,6,5,4,10,7,,8,9,1,11,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,,,,6,,,5,4,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,3,,,,,6,,1,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,,,,5,4,2,3,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,5,,,,6,2,,3,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,2,,,3,,4,5,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,6,4,,,,2,3,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,5,4,,,2,,,6,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,,,6,5,4,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,2,3,,4,,6,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,,2,,,4,,5,,3,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,6,,,,4,,2,,,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,9,8,7,4,3,5,6,10,2,11,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,,2,3,6,,4,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,,2,4,,,,3,,5,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,10,4,5,9,11,12,6,7,2,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,4,,,3,2,6,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,3,,4,5,,,,6,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,,3,,,6,,2,,5,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,6,5,,,2,,4,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,6,,,4,,5,3,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,,,6,2,3,,,,5,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,,,,,,,,,,,,,27,28,3,1,2,31,32,33,29,30,25,26,12,22,23,24,13,14,21,20,17,18,15,16,4,5,6,7,8,9,11,10,19
2,20,,,,,,,,,,,,,25,26,2,1,3,16,17,18,23,24,28,29,30,31,32,33,10,11,21,22,12,13,20,19,4,5,6,7,8,9,14,15,27
2,21,,,,,,,,,,,,,,,2,1,3,,,,,,,,10,11,12,13,,,,,,,,,4,5,6,7,8,9,,,
2,22,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,10,,,,5,6,7,8,9,4,12,11,
2,23,,,,,,,,,,,,,4,5,3,1,2,,,,10,11,,,,,,,8,9,12,,,,,,,,,,,,7,6,
2,24,,,,,,,,,,,,,,,3,1,2,6,7,8,,,,,,,,,,,,,4,5,9,10,,,,11,12,,,,
2,25,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,,,9,10,,,7,8,,,,,,,,,11,12,
2,26,,,,,,,,,,,,,4,5,,,,1,2,3,10,11,,,,,,,,,8,9,,,6,7,,,,,,,,,12
2,27,,,,,,,,,,,,,5,9,21,22,23,16,17,18,19,8,7,20,24,25,26,27,1,2,14,15,10,11,3,4,28,29,30,31,32,33,6,13,12
2,28,,,,,,,,,,,,,17,18,3,7,8,19,20,21,4,5,15,16,24,25,26,27,1,6,22,23,2,9,10,11,28,29,30,31,32,33,13,14,12
2,29,,,,,,,,,,,,,10,,,,,5,6,7,11,12,,,,,,,1,2,,,3,4,9,,,,,,,,,,8
2,30,,,,,,,,,,,,,,,5,,,,,,,,,,2,9,6,10,1,4,,,,,,,3,8,12,,11,7,,,
2,31,,,,,,,,,,,,,20,19,12,13,11,28,27,29,21,22,23,24,32,30,33,31,1,8,25,26,14,15,17,18,2,4,3,6,5,7,9,10,16
2,32,,,,,,,,,,,,,24,25,27,26,28,8,7,9,30,29,23,22,32,21,33,31,12,13,4,3,1,2,10,11,15,19,16,17,18,14,6,5,20
2,33,,,,,,,,,,,,,,,9,10,11,3,4,5,,,,,,,,,,,,,1,2,12,13,,,,,,,7,8,6
2,34,,,,,,,,,,,,,,,,,,15,16,17,5,6,13,14,2,1,3,4,,,,,,,,,7,8,9,10,11,12,,,
2,35,,,,,,,,,,,,,13,14,31,32,33,28,29,30,11,12,15,16,1,2,3,4,20,21,22,23,26,27,18,19,5,6,7,8,9,10,24,25,17
2,36,,,,,,,,,,,,,2,13,,,,10,11,12,,,,,1,4,,,5,3,,,7,8,6,9,,,,,,,,,
2,37,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,6,7,,,,,,,5,8,9,10,11,12,,,
2,38,,,,,,,,,,,,,,,,,,,,,,7,,,2,1,3,4,8,9,,,,,,,6,10,11,12,13,5,,,
2,39,,,,,,,,,,,,,,,3,2,1,,8,,,,9,,,,,,10,11,,,6,7,,12,,,,,,,4,5,
2,40,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,4,11,12,,,,,,,5,10,9,8,7,6,,,
2,41,,,,,,,,,,,,,19,20,16,17,18,31,32,33,27,28,14,15,1,2,3,4,12,13,21,22,29,30,23,24,5,6,7,8,9,10,25,26,11
2,42,5,,,4,,3,2,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,43,4,11,3,1,5,12,6,9,7,8,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,44,3,,,1,2,,5,,4,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,45,,,,1,2,,3,,4,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,46,,3,6,1,,,4,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,47,2,,4,1,5,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,48,6,,5,1,,,2,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49,,,,,,,,,,,,,6,7,21,20,19,3,4,5,12,13,16,17,25,24,23,22,32,33,10,11,14,15,8,9,31,30,29,28,27,26,1,2,18
2,50,,,,,,,,,,,,,,,,,,6,7,11,8,,9,12,3,5,,,,,,,,,,,1,4,10,,,,2,,
3,1,4,8,7,3,1,12,5,11,10,6,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,11,10,9,8,1,,2,7,6,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,6,,,,1,2,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
