Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,2,6,,,3,,4,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,5,,,2,3,,4,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,3,,,4,2,5,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,7,11,12,10,2,9,5,4,8,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,2,3,6,5,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,6,5,4,3,2,,7,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,4,,5,3,,,2,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,5,,,,4,2,6,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,2,,3,,6,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,4,,5,,2,3,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,,,,6,3,,4,,,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,3,11,4,6,5,7,9,8,2,10,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,6,,,3,2,4,5,7,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,5,4,,6,,,3,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,,3,,2,,,6,,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,6,,,2,4,3,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,6,3,,4,,,2,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,2,5,,,,4,,3,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,3,6,4,5,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,4,,5,3,,2,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,3,4,6,,2,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,9,10,4,8,3,11,2,7,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,11,4,10,12,5,2,6,8,7,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,11,12,10,5,4,3,7,6,8,2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,3,4,7,,,6,,5,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,,,3,6,2,,,4,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,6,2,8,,9,5,3,4,,7,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,3,2,4,5,6,7,8,9,10,11,1,12,18,19,20,20,22,23,24,25,26,27,28,29,30,31,32,33,16,17,14,15,10,11,12,13,1,2,3,4,5,6,7,8,9
1,29,6,,,4,5,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,,2,,,,4,3,6,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,,2,3,,,,4,5,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,3,8,11,,6,2,9,5,10,4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,5,,,2,6,3,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,4,,,,5,6,2,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,5,,6,4,3,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,8,3,11,10,6,7,2,,4,5,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,,,6,5,4,3,,2,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,7,12,9,10,4,2,3,11,5,6,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,3,,,2,5,4,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,,3,,,,,,6,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,,,,,7,6,3,4,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,8,9,2,7,6,10,,,3,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,11,10,9,8,7,2,3,4,,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,12,2,11,10,9,3,4,5,8,7,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,6,,,5,,,2,,4,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,,,4,3,,5,7,,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,4,,,3,,2,,6,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,6,,,4,3,2,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,10,12,9,6,3,2,4,7,8,5,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,6,3,,,,2,4,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,1,,,,,2,,3,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,6,,4,5,,,1,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,6,,2,5,,1,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,6,,2,5,,1,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,12,11,10,9,8,7,1,6,5,4,2,3,1,2,3,4,5,10,9,8,11,12,1,2,10,11,12,13,1,2,4,5,4,5,1,2,1,2,3,4,5,6,1,2,3
2,6,,5,4,,,,1,,3,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,,,3,,,,1,,2,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,,,3,,,,1,,2,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,3,,,,,4,1,5,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,6,10,11,5,4,12,1,7,2,8,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,,,,,,,,,,,,,,,9,10,11,,,,,,,,,,,,1,2,,,12,13,,,3,4,5,6,7,8,,,
2,12,,,,,,,,,,,,,,,3,4,5,12,,,,,,,,,,,1,2,,,,,,,8,7,6,9,10,11,,,
2,13,,,,,,,,,,,,,17,18,23,24,25,31,32,33,13,14,19,20,2,3,4,5,1,6,21,22,29,30,15,16,7,8,9,10,11,12,27,28,26
2,14,,,,,,,,,,,,,,,,,,10,11,12,,9,8,,,,,,1,2,,,3,4,,6,7,,5,,,,,,
