Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,4,6,,,,2,,1,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,4,5,3,2,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,2,,6,,5,,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,3,2,6,,,4,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,3,2,4,,,6,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,7,,,5,8,,4,,1,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,11,10,6,9,5,8,4,,1,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,8,3,7,6,,2,,1,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,5,6,3,,,,2,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,5,,,,4,,2,,1,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,5,,,,3,,,4,6,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,4,7,2,3,,5,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,5,4,2,,,,,,3,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,5,,,4,,,,,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,,,4,,,2,5,,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,,4,,2,,6,5,,,,3,1,,,6,,,,,,4,5,,,,,,,,,,,,,,,3,,,,,,1,2,
1,17,,4,2,,,,6,,3,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,8,3,7,6,12,11,4,10,5,9,2,1,,,3,4,5,12,,,,,,,,,,,,,,,,,,,6,7,8,9,10,11,1,2,
1,19,,2,,,,,4,5,3,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,2,,,,,3,4,5,6,,1,,,3,4,5,,,,6,7,,,,,,,,,,,,,,,8,9,10,,,,1,2,
1,21,,4,,3,,,,5,,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,7,6,4,5,3,,2,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,5,4,,,,3,,2,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,5,6,3,2,,,,,4,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,3,5,,,,2,,4,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,,,,,,2,,,,1,3,,,,,,5,,,,,,4,1,,,,2,6,,,3,12,,7,,,,8,,9,11,,10
1,27,,,,,,,,,,,,,11,12,,,,,,,,,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,28,,,,,,,,,,,,,,,2,1,3,16,17,18,14,15,,,,,,,12,13,,,10,11,,,4,5,6,7,8,9,,,
1,29,,,,,,,,,,,,,,,2,1,3,,,,,,,,14,15,16,17,4,5,,,6,7,,,8,9,10,11,12,13,,,18
1,30,,,,,,,,,,,,,,,5,1,6,,,,,,,,2,12,13,14,3,,,,,,,,11,4,7,8,9,10,,,
1,31,,,,,,,,,,,,,,,2,1,3,6,7,8,,,,,,,,,,,9,10,4,5,,,,,,,,,11,12,
1,32,,,,,,,,,,,,,26,27,2,1,3,14,15,16,24,25,32,33,31,30,29,28,10,11,22,23,12,13,20,21,9,8,7,6,5,4,17,18,19
1,33,,,,,,,,,,,,,,,3,1,2,,,,,,,,,,,,8,9,,,4,5,11,12,,,,,,,6,7,10
1,34,,,,,,,,,,,,,,,2,1,3,,,,,,,,,,,,12,,,,,,,,4,5,6,7,8,9,10,11,
1,35,,,,,,,,,,,,,,,3,4,5,6,7,8,,,,,,,,,9,10,11,12,,,,,,,,,,,1,2,
1,36,8,5,3,9,10,12,4,11,2,7,6,1,,,6,7,8,3,4,5,9,10,,,,,,,,,,,11,12,,,,,,,,,1,2,
1,37,,,,,,,,,,,,,,,,,,,,,11,12,,,,,,,7,8,,,9,10,,,1,2,3,4,5,6,,,
1,38,,,,,,,,,,,,,,,9,10,11,,,,,,,,,,,,12,,,,,,,,3,4,5,6,7,8,1,2,
1,39,,,,,,,,,,,,,8,9,31,32,33,14,15,16,17,18,27,28,25,26,24,30,10,11,23,24,21,22,12,13,1,2,3,4,6,5,19,20,7
1,40,,,,,,,,,,,,,26,27,25,24,23,20,21,22,18,19,16,17,33,32,31,30,14,15,29,28,12,13,11,10,6,5,4,3,2,1,7,8,9
1,41,,,,,,,,,,,,,22,23,31,32,33,24,25,26,20,21,18,19,29,28,27,30,14,15,16,17,12,13,10,11,1,2,3,4,5,6,7,8,9
1,42,,,,,,,,,,,,,,,,,,5,3,4,,,,,,,,,6,7,13,14,1,2,8,9,,,,,,,10,11,12
1,43,,,,,,,,,,,,,,,5,6,7,10,11,12,,,,,,,,,3,4,,,1,2,,,,,,,,,8,9,
1,44,,,,,,,,,,,,,14,15,16,17,18,19,20,21,12,13,22,23,30,31,32,33,1,2,24,25,26,27,28,29,3,4,5,6,7,8,10,11,9
1,45,11,10,7,6,5,12,1,9,2,4,8,3,10,11,,12,,,,,,,7,8,,,,,1,2,,,5,6,,,,,,,,,3,4,9
1,46,,,,,,,,,,,,,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,1,2,16,17,3,4,14,15,5,6,7,8,9,10,11,12,13
1,47,,,,,,,,,,,,,12,13,,,,5,6,7,14,15,,,,,,,1,2,,,3,4,10,11,16,17,18,19,20,21,8,9,
1,48,,,,,,,,,,,,,,,5,6,7,8,9,10,,,,,,,,,1,2,,,3,4,,,,,,,,,12,,11
1,49,,,,,,,,,,,,,12,13,,,,,,,,,,,2,3,4,5,1,,,,,,,,6,7,8,9,10,11,,,
1,50,,,,,,,,,,,,,17,18,31,32,33,26,27,28,6,7,22,23,3,5,4,2,1,21,19,20,30,29,8,9,10,11,12,13,14,15,24,25,16
2,1,10,1,8,9,12,11,5,3,2,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,5,1,,,,,2,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,1,,4,,,5,,,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,1,,,,,2,,4,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,1,4,,,,2,,3,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,1,6,4,,,5,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,9,1,5,4,8,12,6,11,3,7,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,8,1,5,7,11,,4,9,2,6,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,,1,2,3,,,4,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,6,1,,,,,5,,4,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,,1,5,,6,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,,1,2,,,,3,6,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,,1,2,6,5,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,,1,,,,5,6,,,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,7,1,8,4,3,,2,6,5,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,6,1,4,,,3,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,,1,,,,,,,,,,,1,,2,3,4,5,6,7,8,9,10,,1,2,3,4,6,7,1,2,,,,,,,,,,,,,
2,19,,1,,,6,5,2,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,6,1,,4,5,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21,,1,3,,,,,4,5,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,5,1,6,10,12,11,4,6,3,8,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,6,1,3,,,,4,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24,,1,6,,,,5,3,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,,1,6,,,,,3,2,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26,,1,5,,,,6,,3,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27,6,1,2,3,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,,1,,2,,,5,,3,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,,1,5,,,,6,7,2,8,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,,1,5,,,4,3,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,,1,2,7,9,6,5,10,4,11,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,,1,2,,,,4,6,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,,1,6,3,,,4,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,,1,5,4,3,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,,1,,,,,5,3,2,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36,,1,,,,,5,4,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37,,1,5,4,,,6,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,6,1,3,,,,2,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,,1,,,,,5,,3,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
