Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,,,,,,,,,,,,,,12,,5,4,3,,,,,,,,,8,11,6,7,1,2,,,,,,,,,9,10,
1,3,,,,,,,,,,,,,,,,,,7,8,9,,,10,11,,,,,5,6,,,1,2,,,,,,,,,3,4,12
1,4,,,,,,,,,,,1,,,,,,,,,,,,11,12,,,,,2,,,,1,9,,,3,4,5,6,7,8,10,,
1,5,,,,,,,,,,,,,,,4,11,8,,,,,10,,,,12,,,1,5,,,6,2,,,9,,,,,,7,3,
1,6,,,,,,,,,,,,,19,20,30,31,32,27,28,29,12,13,10,11,6,7,8,9,1,2,21,22,23,24,25,26,3,4,5,14,15,16,17,18,33
1,7,,,,,,,,,,,,,,,12,,11,,,,9,10,3,4,5,6,7,8,,,,,,,,,,,,,,,1,2,
1,8,,,,,,,,,,,,,,,,,,,,,12,13,14,15,2,3,4,5,,,,,,,,,6,7,8,9,10,11,16,17,1
1,9,1,,,2,,,3,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,1,,,2,5,,3,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,1,3,,4,,,5,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,,,,,,,,,,,,,1,,,2,3,,,4,,,5,,6,,,,7,8,,9,,,10,,11,,,,,12,,
1,15,6,1,5,3,4,10,2,7,8,9,11,12,5,4,3,2,1,8,7,6,9,10,11,12,13,16,15,14,17,18,19,20,21,22,23,24,33,32,31,30,29,28,26,27,25
1,16,,,,,,,,,,,,,,,3,2,1,,,,6,7,11,12,,,,,4,5,,,,,,,,,,,,,8,9,10
1,17,,,,,,,,,,,,,,11,1,10,3,8,7,,,,,,,,,,9,,,,4,5,,,,,12,,,2,,,6
1,18,,1,,,,,,,,,,,28,29,1,2,3,25,26,27,23,24,21,22,30,31,32,33,19,20,4,5,17,18,15,16,6,7,8,9,10,11,12,13,14
1,19,,,,,,,,,,,,,26,27,1,2,3,14,15,16,28,29,12,13,30,31,32,33,6,7,10,11,8,9,17,18,19,20,21,22,23,24,4,5,25
1,20,,,,,,,,,,,,,,,2,1,3,10,11,12,,,,,,,,,,,,,,,,,4,5,6,7,8,9,,,
1,21,,,,,,,,,1,,,,,,1,,,2,,,5,,4,,2,,,,6,,7,,9,,8,,12,,,,,,11,,10
1,22,,,,,,,,,,,,,5,4,3,1,2,18,19,20,16,17,8,9,29,30,31,32,27,28,15,16,13,14,12,11,21,22,23,24,25,26,6,7,10
1,23,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,11,12,,,7,8,9,10,,,,,,,5,6,4
1,24,,,,,,,,,,,,,18,19,,,,1,2,3,6,7,14,15,,,,,16,17,12,13,4,5,8,9,,,,,,,10,11,20
1,25,10,2,1,4,8,12,11,7,5,6,9,3,,,8,9,10,2,1,3,11,12,,,,,,,,,,,6,7,13,14,,,,,,,4,5,15
1,26,,,,,,,,,,,,,11,12,,,,1,2,3,,,,,,,,,,,,,7,8,9,10,,,,,,,4,5,6
