Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,5,,,6,1,2,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,3,,5,1,2,,6,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,4,,,,1,,3,2,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,,,,1,,3,4,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,5,,,1,2,4,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,5,,4,2,1,3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,7,11,4,2,1,3,12,10,5,9,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,6,,,1,2,5,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,4,,,2,1,3,6,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,6,4,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,,,,2,1,5,,4,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,,5,4,1,6,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,5,,,4,1,3,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,,,4,1,2,,5,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,2,,,1,5,3,,4,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,5,,,6,1,2,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,,4,,3,1,2,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,2,5,6,,1,8,7,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,,,5,1,4,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,6,,5,,1,2,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,3,,,4,1,2,5,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,4,,,6,1,3,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,4,,,6,1,2,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,5,,3,2,1,4,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,,,6,1,2,,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,5,,4,1,2,6,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,,2,6,,1,,5,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,,4,,,1,6,5,,,,3,2,,,8,9,10,,,,,,1,,11,12,,,7,,,,,,,,2,,3,,4,,5,6,
1,29,5,,,6,1,4,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,5,,,4,1,6,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,,5,6,,1,2,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,4,10,12,9,1,5,2,7,3,6,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,4,9,8,3,1,2,5,11,12,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,12,3,4,5,1,6,7,8,2,9,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,4,10,11,5,1,2,9,8,12,6,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,11,12,3,1,2,5,8,10,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,3,,,1,2,,6,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,,,2,6,1,,4,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,,3,,2,1,6,,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,,,,6,1,,2,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,4,2,6,10,1,9,8,11,3,7,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,3,2,9,6,1,4,12,11,5,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,,,,2,1,3,4,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,5,4,,2,1,,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,2,4,5,,1,,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,,,5,,1,4,,,,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,6,,,,1,2,5,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,5,6,,2,1,,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,6,5,,,1,,,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,,2,3,,,,4,,1,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,8,9,12,3,4,11,2,7,1,6,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,6,3,,,2,,4,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,5,2,,,6,3,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,2,5,7,,,,6,1,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,,3,4,,,5,6,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,,3,,,5,,2,,1,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,,2,3,9,,,5,6,1,4,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,,2,,6,5,,4,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,6,3,,,,,4,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,11,10,2,3,7,12,6,8,1,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,12,4,11,10,9,3,2,7,1,8,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,3,8,12,9,11,10,2,5,1,4,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,,6,2,,,,,5,1,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,,2,3,,,,,5,1,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,5,8,3,,,6,2,,1,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,,6,2,,3,,,,1,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,,5,4,,6,,,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21,3,2,9,8,7,12,4,6,1,5,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,,,,6,5,,2,,1,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,5,,3,2,4,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,,5,,4,3,,2,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26,6,,4,3,5,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27,,,4,3,2,,,,1,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,5,,3,6,,,,,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,,,4,2,,,5,,1,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,,6,2,,,,3,5,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,,,2,6,5,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,,6,3,,,,4,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,4,,,,5,,3,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,,,,,6,,2,5,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,,5,4,,,,,3,1,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36,,4,5,,,,2,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37,4,,3,,,,5,,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,,5,2,3,,,6,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,6,3,,4,,,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,,,4,,,5,2,,1,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41,,5,4,,,,,2,1,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,43,,3,,,,,5,2,1,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,44,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,45,6,2,7,8,5,9,3,10,1,11,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,46,,,4,,3,,,2,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,47,6,5,,,,4,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,48,,2,5,,,,,,1,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50,,4,,2,,6,,,1,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,9,8,7,1,6,2,5,9,10,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,1,5,2,4,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,4,12,11,1,6,7,2,9,8,5,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,4,6,,1,5,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,5,,,1,2,,6,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,,,,1,5,4,,,6,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,6,,,1,2,7,3,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,12,11,10,1,2,8,9,7,6,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,2,4,,1,,,3,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,,,,1,6,2,,,3,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,,6,,1,3,,,5,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,,,4,1,,,2,,3,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,,,5,1,,,4,,2,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,6,,,1,2,3,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,3,,,1,2,4,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,4,,,1,,3,2,6,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,,,4,1,3,,,,2,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,3,4,,1,,5,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,5,,,1,4,3,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,4,,5,1,6,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,21,4,,,1,5,,2,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,,5,,1,,6,2,,7,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,23,6,,2,1,3,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,4,,,1,,2,5,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,4,,,1,5,6,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,2,,,1,3,5,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,27,5,3,2,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28,,,,1,,6,,,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,29,,,2,1,,6,5,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,12,5,4,1,6,7,8,9,10,11,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,31,,,,1,,2,4,5,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,32,3,,,1,5,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,6,,,1,,2,,,,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,6,,4,1,3,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,35,,3,4,1,5,,,,8,7,6,2,,,5,,6,,,,1,2,13,,,,,,,,,,,,,,7,8,9,10,11,12,3,4,
3,36,5,,,1,2,,,,,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,37,4,3,,1,5,6,7,8,9,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,38,,9,8,1,2,3,7,6,,,4,5,,9,5,,,4,,,3,,6,,1,,,,,,,,7,,,,,,,8,,,,,
3,39,,6,3,1,,5,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,8,,3,1,2,,5,9,6,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41,5,,,1,6,2,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42,5,,,1,2,3,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,43,4,,,1,2,,6,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,44,,,6,1,2,,3,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,45,,6,,1,3,,,,,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,46,,4,7,1,6,,,5,2,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,47,,,6,1,5,3,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,48,6,,,1,,,3,,2,,5,4,,9,,,,,,,1,2,,,,,,,7,8,,12,3,4,,,,10,,,,,5,6,11
3,49,6,5,,1,2,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50,6,,,1,5,,4,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,4,,,1,3,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,4,5,,1,3,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,3,2,,1,,,,,4,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,5,2,,1,3,4,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,,,,1,5,4,6,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,8,7,9,1,5,6,4,10,11,12,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,,,,1,2,3,5,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,3,6,12,1,2,5,9,10,11,8,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,,,,1,5,,6,,2,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,,,,1,5,6,3,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,,,,1,6,,,4,,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,4,,,1,5,3,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,,5,,1,,4,,6,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15,,,,1,6,5,,,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,,,5,1,,4,,,,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17,12,7,6,1,10,11,2,8,3,9,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18,7,,3,1,4,5,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,5,,,1,,2,3,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,,,6,1,5,,,4,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,21,4,6,,1,5,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,4,5,,1,,3,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,23,6,5,,1,,4,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,24,,,6,1,,2,5,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25,6,8,5,1,,,2,,3,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,27,2,,,1,4,3,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,28,,5,,1,2,,4,,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,29,,,,1,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,5,,,1,4,6,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,31,6,,,1,2,,3,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,32,,2,,1,4,6,,,5,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,33,3,4,5,1,6,12,7,8,9,10,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,34,,2,,1,,,4,,6,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,35,,2,,1,3,6,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,36,,5,,1,2,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37,6,5,2,1,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,38,8,11,7,1,2,3,4,,5,9,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,39,6,,,1,,,5,4,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40,,,4,1,,5,,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,41,,,,1,2,3,4,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42,,,,1,4,,3,,,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,43,6,7,12,1,2,3,5,10,11,8,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,44,,6,,1,,5,3,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
