Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,,,,,,,,,,,,,,,,,,,,,,,8,9,10,11,1,,,,,,,,2,3,4,5,6,7,,,12
1,3,,,,,,,,,,,,,31,32,28,29,30,25,26,27,23,24,21,22,17,18,19,20,1,33,15,16,8,9,13,14,2,3,4,5,6,7,10,11,12
1,4,,,,,,,,,,,,,,,,,,,,,10,11,8,9,,,,,1,7,,,,,,,,2,3,4,6,5,,,12
1,5,,,,,,,,,,,,,,6,8,5,,9,,,,,,,2,,,,1,,,10,11,,,,,7,,3,,12,4,,
1,6,,,,,,,,,,,,,,,,,,,,,12,,10,11,,,,,1,2,,,,,,,7,6,5,4,3,8,,,9
1,7,,,,,,,,,,,,,5,6,,,,,,,3,4,,,,,,,1,2,,,12,,7,8,,,,,,,9,10,11
1,8,,,,,,,,,,,,,,,,,,,,,10,11,,,3,,,,2,,,,1,12,,,4,5,6,7,8,9,,,
1,9,,,,,,,,,,,,,,,4,3,5,10,9,8,,,,,,,,,6,7,11,12,1,2,,,,,,,,,,,
1,10,6,2,,,,5,,,1,4,3,,5,6,4,,,,,,,,,,3,11,10,,,,,,1,2,9,12,8,,,7,,,,,
1,11,,,,,,,,,,,,,16,17,3,4,5,12,13,14,20,21,18,19,33,32,31,30,22,23,10,11,1,2,8,9,24,25,26,27,28,29,6,7,15
1,12,,,,,,,,,,,,,28,29,10,11,12,3,4,5,13,14,15,16,30,31,32,33,24,25,6,7,1,2,26,27,17,18,19,20,21,22,8,9,23
1,13,,,,,,,,,,,,,13,14,4,3,5,30,31,32,28,29,26,27,1,2,6,7,8,9,11,12,10,15,24,25,16,17,18,19,20,21,22,23,33
1,14,,,,3,4,1,,5,,6,2,,,,,,,,,,5,6,,,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
1,15,,,,,,,,,,,,,,,,12,,,,,,,,,1,2,3,4,11,,,,,,,,10,9,8,7,6,5,,,
1,16,,,,,,,,,,,,,,,9,10,11,,,,,,,,1,12,,,2,,,,,,,,3,4,5,6,7,8,,,
1,17,,,,,,,,,,,,,9,10,19,20,21,29,30,31,5,6,7,8,1,2,3,4,11,12,24,25,32,33,22,23,13,14,15,16,17,18,27,28,26
1,18,,,,,,,,,,,,,12,13,27,28,29,24,25,26,17,18,15,16,1,2,3,4,5,19,22,23,31,30,20,21,6,8,9,7,10,11,32,33,14
1,19,,,,,,,,,,,,,18,19,33,30,29,28,27,26,21,20,14,15,1,4,2,5,3,12,16,17,32,31,23,22,6,11,8,9,10,7,25,24,13
1,20,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,7,8,9,10,11,12,,,
1,21,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,6,2,,,,3,,,,7,8,9,10,11,12,,,
1,22,,,,,,,,,,,1,,,,,,,,,,,,11,12,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,23,,,,,,,,,,,,,5,6,,,,,,,9,10,7,8,1,2,3,4,11,12,,,,,,,,,,,,,,,
1,24,,,,,,,,,,,,,11,12,,,,,,,,,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,25,,,,,,,,,,,,,11,12,,,,,,,,,13,14,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,26,,,,,,,,,,,,,9,10,,,,1,2,3,,,4,5,,,,,7,8,,,12,9,10,11,,,,,,,,,6
1,27,,,,,,,,,,,,,9,10,,,,2,1,3,,,,,,,,,4,5,11,12,6,7,,,,,,,,,,,8
1,28,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,3,10,1,2,11,7,9,12,,,,,,,6,8,
1,29,,,,,,,,,,,,,21,22,10,9,11,18,19,20,12,13,,,,,,,27,26,1,2,16,17,24,25,3,4,5,6,7,8,14,15,23
1,30,,,,,,,,,,,,,,,9,10,8,6,5,7,,,,,,,,,,,1,2,3,4,,,,,,,,,11,12,
1,31,,,,,,,,,,,,,,,,,,,,,8,9,6,7,2,3,4,5,1,,,,,,,,10,11,12,,,,,,
1,33,,,,,,,,,,,,,,,,,,,,,2,3,,,11,12,,,1,10,,,,,,,4,5,6,7,8,9,,,
1,34,,,,,,,,,,,,,,,7,10,,,,,,,3,4,8,11,,,1,2,,,12,,,,6,9,,,,,,,5
1,35,,,,,,,,,,,,,,,7,,,,,,,,,,3,4,5,6,1,2,,,,,,,8,9,10,11,12,,,,
1,36,,,,,,,,,,,,,5,6,,,,,,,,,3,4,,,,,1,2,11,12,7,8,9,10,,,,,,,,,
1,37,,,,,,,,,,,,,11,12,,,,,,,9,10,5,6,,,,,1,2,7,8,,,,,,,,,,,3,4,
1,39,,2,1,,,,3,,4,6,,5,,,3,4,5,2,9,10,,,,,,,,,1,,,,5,6,11,12,,,,,,,7,8,
1,40,,,,,,,,,,,,,22,23,24,25,26,9,10,11,32,33,27,28,14,15,16,17,1,2,21,20,12,13,19,18,3,4,5,6,7,8,30,31,29
1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,3,4,11,12,10,9,8,7,6,5,,,
1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,11,12,,,3,4,5,6,7,8,9,10,
1,43,,,,,,,,,,,,,16,17,26,27,28,31,32,33,20,21,14,15,2,4,5,6,1,3,22,23,29,30,18,19,7,8,9,10,11,12,24,25,13
1,44,,,,,,,,,,,,,,,5,6,7,8,9,10,,,11,12,,,,,1,2,,,3,4,,,,,,,,,,,
