Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,12,,3,,,10,,,6,,11,,,,,,2,,7,,4,,8,,9,,,,,,5,,1
1,3,,,,,,,,,,,,,12,,1,3,2,,,,11,10,9,8,,,,,4,5,,,6,7,,,,,,,,,,,
1,4,,,,,,,,,,,,,,,2,1,3,4,5,6,,,7,8,,,,,9,10,,,11,12,,,,,,,,,,,
1,5,9,4,3,2,10,12,11,5,1,6,7,8,,,1,2,3,4,5,6,7,8,,,,,,,9,10,,,,,,,,,,,,,11,12,
1,6,,,,,,,,,,,,,,,5,4,1,,,,,,,,6,,,,7,8,,,2,9,,,,10,,11,,3,,,12
1,7,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,11,,,,1,3,2,4,6,5,8,7,9,10,,12,,,,,
1,8,2,4,3,,5,,6,,,,1,,,,,,,2,,3,1,8,,,4,,,,,,5,9,7,,6,10,11,,,,,,12,,
1,9,,,,,,,,,,,,,,,,,,,,,1,2,,,3,6,5,8,4,,,,,,,,7,9,10,11,12,13,,,14
1,10,,,,,,,,,,,,,3,4,28,27,26,31,30,29,1,2,9,10,5,6,7,8,23,22,25,24,33,32,17,18,11,12,13,14,15,16,20,19,21
1,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,6,7,8,9,10,,,
1,12,,,,,,,,,,,,,,,,,,,,,13,14,,,1,3,2,4,,,,,,,9,10,5,6,7,8,11,12,,,
1,13,,,,,,,,,,,,,15,16,,,,,,,13,14,11,12,1,2,5,6,,,,,,,,,3,4,7,8,9,10,,,
1,14,,,,,,,,,,,,,7,8,19,20,21,29,30,31,9,10,5,6,1,2,3,4,11,12,23,24,32,33,25,26,13,14,15,16,17,18,27,28,22
1,15,,,,,,,,,,,,,25,26,29,30,31,22,23,24,20,21,5,6,1,2,3,4,18,19,27,28,13,14,32,33,7,8,9,10,11,12,15,16,17
1,16,,,,,,,,,,,,,7,8,21,19,20,31,30,29,9,10,5,6,1,2,3,4,11,12,23,24,32,33,25,26,13,14,15,16,17,18,27,28,22
1,17,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,6,7,8,9,10,,,
1,18,,,,,,,,,,,,,13,14,17,16,15,,,,19,18,20,21,1,2,3,4,11,12,,,,,22,23,5,6,7,8,9,10,,,24
1,19,,,,,,,,,,,,,,,,,,,,,11,12,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
1,20,,,,,,,,,,,,,8,9,19,23,13,30,31,32,11,12,20,21,1,10,2,6,3,5,17,18,22,27,14,15,7,16,24,28,29,4,25,26,33
1,21,,,,,,,,,,,,,,,,,,,,,9,10,11,12,,,,,1,2,,,3,4,,,7,8,,,,,5,6,
1,22,,,,,,,,,,,,,12,,7,11,,,,,6,,,,,,,,1,8,,,2,9,,,5,,,,,10,3,4,
1,23,,,,,,,,,,,,,13,14,,,,,19,,7,8,9,10,15,16,17,18,1,2,,,5,6,11,12,,,,,,,3,4,20
1,24,,,,,,,,,,,,,,,,,,,,,,,,,3,10,11,12,1,9,,,,,,,2,4,5,6,7,8,,,
1,25,,,,,,,,,,,,,10,,,,,,12,,3,4,5,6,,,,,1,2,,,7,8,,9,,,,,,,11,,
1,26,,5,4,,,,,1,2,,6,3,11,3,9,10,2,,,12,4,8,5,,,,,,6,,,,7,,,,,,,,,,1,,
1,27,,,,,,,,,,,,,13,14,22,23,24,31,32,33,19,20,11,12,7,8,9,10,15,16,27,28,29,30,25,26,1,2,3,4,5,6,17,18,21
1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,9,10,11,12,3,2,4,1,5,6,,,
1,29,,3,,,4,2,5,,,6,1,,,,4,5,6,,,,,,10,11,12,,,,,,,,,,,3,1,7,8,2,9,,,,
1,30,,,,,,,,,,,,,32,33,31,30,29,26,27,28,24,25,22,23,18,19,20,21,16,17,14,15,12,13,11,10,6,5,2,3,4,1,7,8,9
1,31,,4,3,,,2,6,,5,,1,,6,,5,,,4,,,10,,9,,3,,,,2,,,,7,,,8,1,11,12,,,,,,
1,32,5,4,3,2,,,6,7,,,1,,,,12,13,,9,10,11,,,,,,,,,,,,,,,,,1,2,3,4,5,6,7,8,
1,33,,,,,,,,,,,,,,,10,9,11,,,,,,,,,,,,7,8,,12,13,,,,3,4,1,5,6,2,,15,14
1,34,,,,,,,,,,,,,,,,,,,,,,,,,9,10,11,12,7,8,,,,,,,1,2,3,4,5,6,,,
1,35,,,,,,,,,,,,,9,10,19,20,21,11,12,13,22,23,14,15,33,32,31,30,16,17,7,8,1,2,3,4,28,26,27,29,25,24,5,6,18
1,36,8,7,1,2,,6,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
