Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,6,,,,5,1,,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,4,2,,,5,1,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,2,,,4,,,,,6,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,3,6,,,,,5,2,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,6,2,,3,4,,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,10,4,5,7,11,12,8,2,3,6,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,3,,5,,4,,6,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,6,5,4,,2,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,,,2,6,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,6,5,4,,,,2,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,,6,,2,,,3,,5,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,,,3,2,,4,,,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,5,2,6,10,11,12,3,9,4,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,4,3,2,,,,6,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,6,,5,3,4,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,6,,5,2,,,,,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,6,2,3,5,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,3,6,,,,,5,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,4,,,3,,,2,,1,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,8,7,9,5,10,4,3,11,1,12,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,6,3,,,,,4,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,3,,,,5,6,,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,,2,6,4,,,3,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,,,2,3,,,,,1,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,12,2,3,4,5,9,11,6,1,7,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,,3,2,,6,,5,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,,4,3,,,,5,,1,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,3,6,4,,,,2,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,,6,3,,,,,2,1,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,,5,3,,,,,2,1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,9,2,6,10,11,12,3,8,1,7,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,11,10,5,7,8,12,4,9,1,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,3,,4,,5,,,2,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,,5,4,,6,,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,8,7,9,6,5,12,2,11,1,4,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,,,5,,4,,,3,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,,4,2,,,,3,,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,,2,4,,,5,,,1,,6,3,,,3,4,5,,,,,,,,8,9,10,11,,,,,1,2,,,12,,,,,,6,7,
1,43,,6,4,,,,,2,1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,4,,3,6,,,,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,7,12,4,2,8,11,6,9,1,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,,,,5,6,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,7,2,4,5,6,11,12,10,1,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,,2,,,,6,3,,1,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,5,4,,,,,2,1,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,9,5,8,3,7,12,2,11,1,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,4,2,12,5,8,7,11,1,10,9,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,6,,,,,3,,4,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,10,,,11,12,,,11,12,1,2,3,4,5,6,,,13
2,5,,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
