Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,,6,4,3,5,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,5,6,,3,2,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,6,4,,5,,2,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,6,2,,,,3,4,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,4,5,,,6,,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,6,,,5,,2,,4,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,3,,,6,5,2,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,,4,,3,6,,,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,,,6,5,4,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,,,2,6,5,,3,,1,4,,,,,,,,,,,,,,,,,9,10,,,7,8,,,5,4,3,6,2,1,11,12,
1,11,,,,6,4,3,2,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,6,,,4,,2,3,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,,5,,,4,2,,3,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,4,5,,6,,2,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,3,11,10,6,7,2,4,8,12,9,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,2,6,,,4,3,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,,,,,8,7,3,5,4,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,3,4,,5,,,,,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,,5,6,4,,2,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,,,9,8,7,6,5,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,5,6,,,3,2,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,6,2,,3,,4,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,4,5,12,3,6,7,2,8,9,10,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,,,5,4,,2,,,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,,,,5,,2,3,,4,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,,4,,,,2,3,,6,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,5,,,4,3,2,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,6,4,,3,5,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,,,,5,4,6,,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,5,4,,,,2,3,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,5,,,4,3,2,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32,7,9,11,3,6,2,3,8,10,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,5,,,3,4,2,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34,,6,,4,,3,2,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,,4,3,,,2,5,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,,5,2,,6,,3,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37,,2,5,,,4,3,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38,,,5,,4,3,2,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39,,,4,6,,5,3,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,4,,,3,,,,6,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,3,,,4,5,2,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42,4,,,,5,3,2,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,,,2,5,4,3,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,9,6,10,5,4,3,2,11,12,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,11,12,10,8,5,2,3,9,7,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,5,3,,,6,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,,,,4,,,3,5,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,,2,,,,5,3,6,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,5,,,4,,3,2,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,,4,,,,2,3,,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,2,,,3,4,1,5,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,6,,,2,1,5,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,5,,,2,6,1,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,3,,,2,,1,4,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,4,,,3,2,1,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,5,,6,4,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,,,,2,6,1,4,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,2,,,6,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,5,,,2,3,1,4,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,3,,,6,2,1,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,3,,,4,5,1,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,,6,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,6,,,5,4,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,6,5,,,4,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,5,,,3,2,1,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,,,,5,2,1,3,6,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,6,,,5,4,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,6,,,4,5,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,4,,,6,5,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,,,,2,3,1,6,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21,,6,,3,4,1,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,6,,,,5,1,,,,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,4,,,5,3,1,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24,6,,,2,3,1,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,3,,,,,1,4,6,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26,5,4,,,6,1,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27,,5,,,,1,3,,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,7,5,,3,2,1,6,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,5,12,11,3,4,1,2,8,10,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,5,3,,4,,1,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,5,12,9,7,3,1,10,6,11,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,4,,,5,3,1,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,,,,6,3,1,2,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,4,10,7,2,3,1,6,8,9,11,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,5,4,,,6,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36,,4,,6,5,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37,,,4,,,1,2,,3,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,,,,6,4,1,3,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,3,6,,,,1,2,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,3,,,5,2,1,4,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41,,6,,4,2,1,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42,2,6,,5,,1,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,43,6,,,2,,1,4,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,44,3,4,,,,1,6,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,45,,4,,5,6,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,46,5,,,3,2,1,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,47,,,,2,3,1,5,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,48,6,5,,4,,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49,4,6,,,5,1,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50,4,,,2,5,1,6,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,,,,,,,,,,,,,,,11,10,12,,,,,,,,9,,,,1,2,,,,,,,3,4,5,6,7,8,,,
3,2,,,,,,,,,,,,,13,14,26,27,28,29,30,31,11,12,15,16,1,2,3,4,18,19,22,23,32,33,20,21,10,5,6,7,8,9,24,25,17
3,3,,,,,,,,,,,,,,,5,6,7,,,,,,,,1,2,3,4,8,9,,,,,,,10,11,12,13,14,15,,,
3,4,,,,,,,,,,,,,17,19,28,29,30,31,32,33,16,18,14,15,1,3,4,6,11,12,22,23,26,27,24,25,2,5,7,8,9,10,20,21,13
3,5,,,,,,,,,,,,,19,20,,,,,,,5,6,17,18,1,2,3,4,15,16,,,,,21,22,7,8,9,10,11,12,13,14,23
3,6,,,,,,,,,,,,,2,1,26,27,28,31,32,33,3,4,10,11,6,5,7,8,24,25,22,23,29,30,19,18,17,16,15,14,13,12,20,21,9
3,7,,,,,,,,,,,,,1,2,25,26,27,22,23,24,19,20,28,29,9,10,11,12,3,4,30,31,7,8,32,33,13,14,15,16,17,18,5,6,21
3,8,,,,,,,,,,,,,17,16,26,25,24,32,33,31,1,2,3,4,6,7,9,8,19,18,23,22,30,29,27,28,15,14,13,12,11,10,21,20,5
3,9,,,,,,,,,,,,,14,15,28,29,30,31,32,33,12,13,18,19,2,3,4,5,20,21,22,23,26,27,16,17,6,7,8,9,10,11,24,25,1
3,10,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,5,12,,,,,,,,6,7,8,9,10,11,,,1
3,11,,,,,,,,,,,,,12,,,,,,,,,,2,4,3,5,7,8,,,,,6,9,10,,,,,,,,11,,1
3,12,,,,,,,,,,,,,12,18,24,25,26,27,28,29,30,31,1,7,2,9,13,14,3,20,32,33,4,23,21,22,5,8,10,15,16,17,6,19,11
3,13,,,,,,,,,,,,,8,9,,,,,,,10,11,1,2,,,,,12,,,,,,3,4,,,,,,,6,7,5
3,14,,,,,,,,,,,,,3,4,22,23,24,,,,20,21,1,2,10,11,12,13,5,6,,,,,,,14,15,16,17,18,19,8,9,7
3,15,,,,,,,,,,,,,3,4,22,23,24,,,,20,21,1,2,10,11,12,13,5,6,,,,,,,14,15,16,17,18,19,8,9,7
3,16,,,,,,,,,,,,,19,18,17,20,12,1,2,3,21,22,23,24,30,31,32,33,10,11,14,13,16,15,25,26,9,8,7,6,4,5,28,29,27
3,17,,,,,,,,,,,,,,,6,7,8,1,2,3,,,,,,,,,9,10,11,12,4,5,,,,,,,,,,,
3,18,,,,,,,,,,,,,15,16,2,3,1,6,7,8,25,26,13,14,29,30,31,32,4,10,11,12,5,9,22,23,,17,18,21,19,20,27,28,24
3,19,,,,,,,,,,,,,10,28,1,2,3,24,25,26,19,33,11,29,21,22,23,20,6,7,12,13,4,5,14,15,18,17,16,30,32,31,8,27,9
3,20,,,,,,,,,,,,,,,1,12,13,6,8,9,14,15,,,,,,,18,19,10,11,2,4,16,17,,,,,,,3,5,7
3,21,,,,,,,,,,,,,,,1,5,6,12,,,,,,,,,,,,,3,4,2,11,10,9,,,,,,,8,7,
3,22,,,,,,,,,,,,,,,1,2,3,6,7,8,,,,,,,,,10,,,,4,5,,,11,,12,,,,9,,
3,23,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,6,,,,,,,,,,4,,,,5,,,,
3,24,,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,,12,,,,8,9,10,11,4,5,6,,,,,,7
3,25,,,,,,,,,,,,,,,1,2,3,6,7,8,,,,,,,,,,,,,4,5,,,,9,10,11,12,,9,10,
3,26,,,,,,,,,,,,,11,12,3,1,2,,,,,,4,5,,,,,,,9,10,,,,,,,,,,,6,7,8
3,27,,,,,,,,,,,,,,,1,2,5,,,,,,,,,,,,7,6,,,3,4,,,,,12,,11,10,8,9,
3,28,,,,,,,,,,,,,,,1,2,5,,,,,,,,,,,,7,6,,,3,4,,,,,12,,11,10,8,9,
3,29,,,,,,,,,,,,,,,2,1,3,4,5,6,,,11,12,,,,,,,,,7,8,,,,,,,,,9,10,
3,30,,,,,,,,,,,,,10,28,1,2,3,24,25,26,19,33,11,29,21,22,23,20,6,7,12,13,4,5,14,15,18,17,16,30,32,31,8,27,9
3,31,,,,,,,,,,,,,,,1,2,3,,,,4,5,,,,,,,,,,,6,7,8,9,,,,,,,10,11,12
3,32,,,,,,,,,,,,,,,3,2,1,,,,,,,,,,,,4,5,,,14,15,,,6,7,8,9,10,11,12,13,
3,33,,1,8,7,6,11,10,5,2,4,9,3,16,17,1,2,3,13,14,15,32,33,11,12,28,29,30,31,26,27,24,25,4,5,6,7,18,19,20,21,22,23,8,9,10
3,34,,,,,,,,,,,,,,,3,1,2,16,15,14,,,8,9,13,12,11,10,6,7,18,17,4,5,19,20,24,25,26,27,28,29,21,22,23
3,35,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,,,7,8,,,11,12,,,9,10,,,,,,,
3,36,,,,,,,,,,,,,,,2,3,4,10,11,12,,,,,,,,,,,,,1,7,8,9,,,,,,,5,6,
3,37,,,,,,,,,,,,,11,12,,,,8,9,10,6,7,4,5,,,,,3,,,,1,2,,,,,,,,,,,
3,38,,,,,,,,,,,,,7,8,12,13,14,9,10,11,15,16,3,4,24,25,26,27,22,23,5,6,1,2,17,18,28,29,30,31,32,33,20,21,19
3,39,,,,,,,,,,,,,16,15,13,14,12,9,10,11,20,19,22,21,33,32,31,30,18,17,3,4,1,2,5,6,29,28,27,26,25,24,7,8,23
3,40,,,,,,,,,,,,,,,2,3,4,,,,,,,,,,,,7,8,,,1,9,,,10,11,12,,,,5,6,
3,41,,,,,,,,,,,,,2,4,,,,3,9,10,11,,,,,,,,,,,,1,5,,,,6,,,12,,7,8,
3,42,,,,,,,,,,,,,,,6,7,8,,,,,,,,2,3,4,5,1,,,,,,,,,9,12,11,10,,,,
3,44,,,,,,,,,,,,,13,14,15,23,22,33,32,31,18,19,20,21,2,3,4,5,1,6,24,25,30,29,16,17,7,8,9,10,11,12,26,27,28
3,45,,,,,,,,,,,,,13,14,15,23,22,33,32,31,18,19,20,21,2,3,4,5,1,6,24,25,30,29,16,17,7,8,9,10,11,12,26,27,28
3,46,,,,,,,,,,,,,,,,,,,,,7,8,,,3,4,5,6,1,2,,,,,,,9,10,11,12,,,,,
3,47,,,,,,,,,,,,,3,4,7,,8,,,,,,5,6,,,,,1,2,,,9,10,,,,,,,12,11,,,
3,48,,,,,,,,,,,,,,,,,,,,,,,,,2,5,6,7,1,4,,,,,,,8,10,11,12,,3,,,9
3,49,,,,,,,,,,,,,,,,,,,,,9,,7,8,6,,,,1,2,,,4,5,,,3,9,10,11,12,,,,
3,50,,,,,,,,,,,,,,,9,8,,7,,,6,,12,,2,,5,,1,,,,,,,,3,10,4,,,,11,,
4,1,,,,,,,,,,,,,11,12,,,,,,,,,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
4,2,,,,,,,,,,,,,18,17,20,19,21,33,32,23,13,14,6,8,7,1,10,11,16,15,31,24,22,30,29,25,12,2,5,9,4,3,26,28,27
4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,7,8,9,10,11,12,,,
4,4,,,,,,,,,,,,,7,8,28,29,30,32,33,31,12,11,9,10,1,3,2,4,5,6,17,16,26,27,13,14,22,23,24,21,20,25,18,19,15
4,5,,,,,,,,,,,,,,,,,,,,,,,13,14,1,4,5,6,2,7,,,,,,,3,8,9,10,11,12,,,
4,6,,,,,,,,,,,,,14,13,26,25,24,31,30,29,16,15,18,17,1,2,3,4,6,5,23,22,33,32,20,19,8,9,10,11,12,7,28,27,21
4,7,,,,,,,,,,,,,23,24,11,12,13,29,30,31,21,22,25,26,1,27,2,28,9,10,19,20,32,33,17,18,3,4,5,6,7,8,15,16,14
4,8,,,,,,,,,,,,,10,11,30,29,28,33,31,32,5,6,8,9,1,2,3,4,12,21,24,25,26,27,22,23,15,16,17,18,19,20,13,14,7
4,9,,,,,,,,,,,,,,,,,,,,,,,11,12,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
4,10,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,,,,,9,8,10,11,12,7,,,
4,11,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,11,12,,,,,,,5,6,7,8,9,10,,,
4,12,,,,,,,,,,,,,14,15,31,32,33,28,29,30,26,27,16,17,1,10,11,12,3,9,22,23,20,21,18,19,2,4,5,6,7,8,24,25,13
4,13,,,,,,,,,,,,,26,25,23,21,22,33,32,31,13,12,16,15,1,2,3,4,5,14,18,17,30,29,20,19,6,7,8,9,10,11,28,27,24
4,14,,,,,,,,,,,,,10,11,26,27,28,29,30,31,5,6,7,8,1,2,3,4,16,17,14,15,32,33,12,13,18,19,20,21,22,23,24,25,9
4,15,,,,,,,,,,,,,13,14,,,,,,,,,,,1,2,3,4,5,6,,,,,,,7,8,9,10,11,12,,,
4,16,,,,,,,,,,,,,18,19,29,30,31,22,23,24,20,21,5,6,1,2,3,4,7,8,25,26,32,33,27,28,9,10,11,12,13,14,16,17,15
4,17,,,,,,,,,,,,,,,,,,11,12,,3,4,,,1,5,6,7,2,8,,,9,10,,,,,,,,,,,
4,18,,,,,,,,,,,,,,,,,,,,,5,6,7,8,1,2,3,4,9,10,,,,,,,11,12,13,14,15,16,,,
4,19,,,,,,,,,,,,,,,,,,,,,7,8,5,6,4,1,2,3,,,,,,,,,9,10,11,12,13,14,,,
4,20,,,,,,,,,,,,,20,21,31,32,33,28,29,30,5,6,16,17,1,2,3,4,7,8,22,23,26,27,24,25,9,10,11,12,13,14,18,19,15
4,21,,,,,,,,,,,,,8,9,,,,,,,10,11,5,6,1,2,3,4,7,,,,,,,,12,,,,,,,,
4,22,,,,,,,,,,,,,,,,,,,,,7,8,5,6,1,3,2,4,,,,,,,,,9,10,11,12,13,14,,,
4,23,,,,,,,,,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,,,,,7,8,9,10,11,12,,,
4,24,,,,,,,,,,,,,7,8,,,,,,,,,5,6,1,2,3,4,10,11,,,,,,,,,,,,,12,,9
4,25,,,,,,,,,,,,,11,12,,,,,,,,,,,1,2,3,4,,,,,,,,,5,6,7,8,9,10,,,
4,26,,,,,,,,,,,,,8,9,,,,,,,,,10,11,4,3,2,1,,,,,,,,,5,6,7,12,13,14,,,
4,27,,,,,,,,,,,,,,,11,,12,,,,,,,,1,2,3,4,,,,,,,,,6,5,7,8,9,10,,,
4,28,,,,,,,,,,,,,11,12,26,25,24,31,30,29,13,14,5,6,2,1,3,4,17,18,20,21,33,32,22,23,8,9,15,16,10,7,28,27,19
4,29,,,,,,,,,,,,,8,9,,,,,,,10,11,6,7,1,3,4,5,2,12,,,,,,,,,,,,,,,
4,30,,,,,,,,,,,,,11,12,26,27,28,29,30,31,13,14,15,16,1,3,2,4,22,23,20,21,32,33,18,19,5,6,7,8,9,10,24,25,17
4,31,,,,,,,,,,,,,11,12,17,18,19,31,32,33,13,14,15,16,1,2,3,4,20,21,25,26,29,30,27,28,5,6,7,8,9,10,23,24,22
4,32,,,,,,,,,,,,,13,14,15,16,17,31,32,33,29,30,18,19,1,2,3,4,11,12,20,21,27,28,25,26,5,6,7,8,9,10,23,24,22
4,33,,,,,,,,,,,,,5,6,,,,,,,9,10,7,8,1,2,3,4,11,12,,,,,,,,,,,,,,,
4,34,,,,,,,,,,,,,17,18,20,21,22,33,31,32,5,6,7,8,1,2,3,4,9,10,29,30,28,27,25,26,11,12,13,14,15,16,23,24,19
4,35,,,,,,,,,,,,,11,12,,,,,,,,,,,1,2,3,4,,,,,,,,,5,7,8,9,10,6,,,
4,36,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,2,6,,,,,,,7,8,9,10,11,12,,,
4,37,,,,,,,,,,,,,5,6,,,,,,,17,18,9,10,1,2,3,4,7,8,,,,,19,20,11,13,14,15,16,12,,,
4,38,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,6,2,12,,,,,,,3,7,8,9,10,11,,,
4,39,,,,,,,,,,,,,11,10,14,13,12,33,32,31,9,8,6,7,1,2,3,4,25,26,28,27,30,29,22,21,20,19,18,17,16,15,24,23,5
