Booth,Paper,A:The Great Australian Party,B:Australian Christians,C:Citizens Party,D:Trumpet of Patriots,E:Sustainable Australia Party - Universal Basic Income,F:Australian Democrats,G:Libertarian,H:Gerard Rennick People First,I:The Greens (WA) Inc,J:FUSION | Planet Rescue | Whistleblower Protection | Innovation,K:Socialist Alliance,L:Australian Labor Party,M:Pauline Hanson's One Nation,N:Legalise Cannabis Party,O:Animal Justice Party,P:Australia's Voice,Q:Liberal,R:The Nationals,A:CULLERTON Rodney,A:NEWTON-WORDSWORTH William,B:KLOMP Steve,B:NG Joan Lee,C:NOVAKOVICH Aisha Nancy,C:RYLES Rex Michael,D:BANNISTER Melissa,D:MONGAN Trent Kenneth,D:ROBINS Peter,D:STEWART Lincoln,E:OBORN Karen,E:OOSTRYCK Ryan,F:MITCHELL Elana,F:SIMSON Simon,G:BURNS Ryan,G:NICOL Gary,H:KING Madison,H:CLUNE Jody,I:STEELE-JOHN Jordon,I:COLLINS Simone,I:CLARKE Donald,I:IVES Verity,I:LONSDALE Heather,J:CARRIE-WILSON Tian,J:ALDERDICE Tamara,K:SOBIERALSKI Jade,K:BREEN Riley,L:WHITEAKER Ellie,L:GHOSH Varun,L:SINGH Deep,L:DEWAN Tarun,L:WHITE Ally,L:OSWALD Brock,M:WHITTEN Tyron,M:DOYLE Conor,N:MEOTTI Jason,N:D'ATH Melissa Rose,O:ANAGNO Michael,O:STEWART Grant,P:KRAKOUER Megan,P:LA MACCHIA Tano,Q:BROCKMAN Slade,Q:O'SULLIVAN Matt,Q:BOTHA Trish,Q:MATHEWS Jennifer,R:BROWN Paul,R:MILES Jeremy,UG:CAO Ky,UG:MUBARAK Kim
1,4,6,3,7,16,2,14,15,13,8,1,4,18,11,10,9,5,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,8,7,6,5,,1,4,,,,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,5,4,7,,,,,,,,,,,,,,,,
2,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,5,2,3,4,,,,,,,,,,,,,,,,,6,,,,,,,,,
2,4,,,,,,5,,,1,,6,2,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,,3,5,4,6,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,,,,6,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,6,,,,,,,,1,,,2,5,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,,,,,4,,,,1,6,,2,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,6,2,,,,,,,1,,,3,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,10,6,7,12,11,15,13,14,1,16,17,4,5,18,8,9,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,9,,,,,,,5,,3,4,,,,,2,10,11,12,1,,,,,,,,,,,,7,8,,,,
2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,15,16,17,,,,,1,2,3,4,5,6,,,,,,,,,9,10,11,12,7,8,,
2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,
2,14,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,8,,,,,3,4,9,10,,,,,,,,,,,,,,,,1,2,,,,,,,11,12,,,,,,
2,15,,,,,,,,,,,,,,,,,,,15,16,13,14,19,20,9,10,11,12,13,14,29,30,17,18,7,8,41,40,39,38,37,23,24,25,26,31,32,33,34,35,36,1,2,27,28,15,16,17,18,3,4,5,6,19,20,21,22
2,16,,,,,,,,,,,,,,,,,,,5,6,3,4,19,20,9,10,11,12,23,24,21,22,25,26,7,8,35,36,37,38,39,13,14,46,47,40,41,42,43,44,45,1,2,17,18,15,16,27,28,31,32,33,34,29,30,27,28
2,18,,,,,,,,,,,,,,,,,,,27,28,9,10,19,20,3,4,5,6,41,42,25,26,7,8,11,12,43,44,45,46,47,17,18,48,49,35,36,37,38,39,40,1,2,21,22,33,34,23,24,29,30,31,32,13,14,15,16
2,19,,,,,,,,,,,,,,,,,,,,,,12,11,,,,,,,,10,,,,9,,,,,,,,,,,,,,,,,,,1,2,,,7,8,,,,,5,6,3,4
2,20,,,,,,,,,,,,,,,,,,,8,,,7,9,,,,,,,6,,5,,,12,,4,,,,,,,,,10,2,,,,,,,,,,,,,3,11,,,,,1,
2,21,,,,,,,,,,,,,,,,,,,15,16,1,2,13,14,3,4,5,6,35,36,37,38,21,22,17,18,39,40,41,42,43,23,24,31,32,44,45,46,47,48,49,7,8,9,10,33,34,19,20,27,28,29,30,11,12,25,26
2,22,,,,,,,,,,,,,,,,,,,11,12,1,2,,,,,,,9,10,,,,,,,,,,,,3,4,,,,,,,,,7,8,5,6,,,,,,,,,,,,
2,23,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,3,4,5,6,9,10,7,8
2,24,,,,,,,,,,,,,,,,,,,,,7,8,,,1,9,2,10,,,,,,,,,,,,,,,,17,18,,,,,,,3,4,5,,,,15,16,6,,,,11,14,12,13
2,25,,,,,,,,,,,,,,,,,,,21,22,19,20,,,7,8,9,10,,,,,1,2,5,6,,,,,,,,,,,,,,,,3,4,,,,,,,11,12,13,14,15,16,17,18
2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,3,4,,,,,1,2,5,6,7,,,,,12,13,14,15,16,17,,,,,10,11,,,,,,,18,19,,
2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,,,,,,1,2,3,4,5,,,,,,,,,,,,,6,7,,,8,9,,,,,,,12,13
2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,3,4,,,,,1,2,,,,,,,,5,6,,,,,,,7,8,9,10,,,,,,,,,,
2,29,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,6,1,7,2,3,,,,,4,11,10,8,5,9,,,,,,,,,,,,,,,,
2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,,,2,1,,,,,3,,,,4,,,,,6,,,5,,,,7,8,,,10,9
2,31,,,,,,,,,,,,,,,,,,,34,35,38,39,18,19,46,47,48,49,10,11,28,29,20,21,30,31,4,1,3,5,2,12,13,32,33,24,23,27,26,25,22,40,41,8,9,6,7,14,15,45,44,43,42,36,37,16,17
2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,8,9,10,11,12,,,,6,7,,,,,,,,,,,,
2,33,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,4,5,2,,,,,,,,,,,,,,,,
2,34,8,,,,5,7,,,2,12,3,1,,6,4,11,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
