Booth,Paper,A:The Great Australian Party,B:Australian Christians,C:Citizens Party,D:Trumpet of Patriots,E:Sustainable Australia Party - Universal Basic Income,F:Australian Democrats,G:Libertarian,H:Gerard Rennick People First,I:The Greens (WA) Inc,J:FUSION | Planet Rescue | Whistleblower Protection | Innovation,K:Socialist Alliance,L:Australian Labor Party,M:Pauline Hanson's One Nation,N:Legalise Cannabis Party,O:Animal Justice Party,P:Australia's Voice,Q:Liberal,R:The Nationals,A:CULLERTON Rodney,A:NEWTON-WORDSWORTH William,B:KLOMP Steve,B:NG Joan Lee,C:NOVAKOVICH Aisha Nancy,C:RYLES Rex Michael,D:BANNISTER Melissa,D:MONGAN Trent Kenneth,D:ROBINS Peter,D:STEWART Lincoln,E:OBORN Karen,E:OOSTRYCK Ryan,F:MITCHELL Elana,F:SIMSON Simon,G:BURNS Ryan,G:NICOL Gary,H:KING Madison,H:CLUNE Jody,I:STEELE-JOHN Jordon,I:COLLINS Simone,I:CLARKE Donald,I:IVES Verity,I:LONSDALE Heather,J:CARRIE-WILSON Tian,J:ALDERDICE Tamara,K:SOBIERALSKI Jade,K:BREEN Riley,L:WHITEAKER Ellie,L:GHOSH Varun,L:SINGH Deep,L:DEWAN Tarun,L:WHITE Ally,L:OSWALD Brock,M:WHITTEN Tyron,M:DOYLE Conor,N:MEOTTI Jason,N:D'ATH Melissa Rose,O:ANAGNO Michael,O:STEWART Grant,P:KRAKOUER Megan,P:LA MACCHIA Tano,Q:BROCKMAN Slade,Q:O'SULLIVAN Matt,Q:BOTHA Trish,Q:MATHEWS Jennifer,R:BROWN Paul,R:MILES Jeremy,UG:CAO Ky,UG:MUBARAK Kim
1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,5,6,7,8,9,14,15,24,25,16,17,18,19,20,21,,,3,4,10,11,12,13,,,,,,,22,23
1,18,,,,1,,,,,,3,,2,4,,6,,5,,,,10,,9,,1,,,,8,,,,,,7,,,,,,,,3,,11,,,2,,,,,4,,,,6,,12,,5,,,,,,
1,19,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
1,20,,,,,,,,,,,,,,,,,,,4,,3,,5,,,,,,6,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
1,22,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
1,23,2,4,3,1,6,5,,,,,,,,,,,,,2,,4,,3,,1,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,,,,,,,,,,,,,,,,,
1,24,,,,,,,,,,,,,,,,,,,1,,10,,2,,,,5,,,,4,,9,,,3,8,,,,,,,,,,,7,,,,,11,,,6,,,,,,,,,,,12
1,25,,,,,,,,,,,,,,,,,,,23,24,1,2,25,26,3,4,5,6,7,8,42,43,29,30,9,10,37,38,39,40,41,11,12,27,28,31,32,33,34,35,36,21,22,19,20,13,14,15,16,,,,,,,17,18
1,26,,,,,,,,,,,,,,,,,,,,,,,11,12,1,2,3,4,,,9,10,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,7,8,,
1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,6,7,8,9,10,11,,,12,13,,,,,,,,,,,,
1,28,,,,,,,,,,,,,,,,,,,30,31,38,39,32,33,34,35,36,37,28,29,26,27,24,25,22,23,1,3,4,2,5,20,21,18,19,6,7,8,9,10,11,44,45,12,13,14,15,16,17,46,47,48,49,42,43,40,41
1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,14,15,,,,,1,2,3,4,5,,,12,13,6,7,8,9,10,11,,,,,18,19,,,22,23,24,25,20,21,,
1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,10,11,8,9,12,,,,,,,,6,7,,,,,,,,,,,,
1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,10,13,12,,,5,4,3,2,1,15,14,7,6,21,20,19,18,17,16,,,23,22,25,24,,,,,,,,,,
1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,1,2,5,3,4,,,6,7,,,,,,,,12,10,11,,,,,,,,,,,,
1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,6,7,8,9,10,11,,,12,,,,,,,,,,,,,
1,34,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,6,7,8,9,,,,,,,,,,,,12,,,,,10,11,1,4,3,2,,,,
1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,6,,,,,13,1,7,11,8,12,,,9,10,,,14,15,,,,,,,,
1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,19,20,,,7,8,9,10,11,14,15,13,16,1,2,3,4,5,6,,,12,19,,,,,,,,,,,,
1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,,,,,7,10,8,11,9,,,,,2,3,6,4,1,5,,,,,,,12,13,,,,,,,,
1,38,,,,,,,,,,,,,,,,,,,,,,,,,14,15,16,17,,,,,,,,,9,10,11,12,13,,,,,3,6,5,4,2,1,,,7,8,,,,,,,,,,,,
1,39,,,,,,,,,,,,,,,,,,,9,10,11,12,,,5,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,,,,,,,,,,,
1,40,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,8,9,,,,,,,,,,,,,,,,,1,2,10,11,12,,3,4,,
1,42,,,,,,,,,,,,,,,,,,,,12,5,,6,,,,,,,,4,,3,,9,,,,,,10,,,2,,,,,,,,,,1,,7,,,,,,,,,11,8,
1,43,,,,,,,,,,,,,,,,,,,11,12,,,,,3,4,5,6,9,10,,,,,,,,,,,,,,,,,,,,,,7,8,1,2,,,,,,,,,,,,
1,44,2,,1,,3,4,,5,,,,,,,6,,,,,,,,3,4,7,,8,,,,,,,,,,,,,,,,,,,1,,,2,6,,,,9,,5,,,,10,,11,,12,,,
