Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,2,,3,4,1,,,2,,,,,,,,,,,,,,
1,3,5,2,6,1,4,,3,,,,,,,,,,,,,,
1,4,2,4,5,1,6,,3,,,,,,,,,,,,,,
1,5,,3,5,1,2,6,4,,,,,,,,,,,,,,
1,6,5,2,6,1,,4,3,,,,,,,,,,,,,,
1,7,5,2,7,1,4,6,3,,,,,,,,,,,,,,
1,8,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,9,3,2,6,1,7,4,5,,,,,,,,,,,,,,
1,10,7,2,5,1,4,6,3,,,,,,,,,,,,,,
1,11,3,,5,1,6,4,2,,,,,,,,,,,,,,
1,12,6,2,7,1,3,5,4,,,,,,,,,,,,,,
1,13,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,14,3,,2,1,6,5,4,,,,,,,,,,,,,,
1,15,2,4,3,1,,6,5,,,,,,,,,,,,,,
1,16,6,2,5,1,4,,3,,,,,,,,,,,,,,
1,17,5,6,,1,2,4,3,,,,,,,,,,,,,,
1,18,5,2,7,1,4,6,3,,,,,,,,,,,,,,
1,19,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,20,7,2,6,1,5,4,3,,,,,,,,,,,,,,
1,21,,5,3,1,6,4,2,,,,,,,,,,,,,,
1,22,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,23,4,2,,1,5,6,3,,,,,,,,,,,,,,
1,24,3,6,4,1,7,5,2,,,,,,,,,,,,,,
1,25,,4,6,1,2,5,3,,,,,,,,,,,,,,
1,26,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,27,5,3,4,1,,6,2,,,,,,,,,,,,,,
1,28,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,29,,2,5,1,4,6,3,,,,,,,,,,,,,,
1,30,6,3,5,1,4,,2,,,,,,,,,,,,,,
1,31,5,4,3,1,2,5,6,,,,,,,,,,,,,,
1,32,4,3,5,1,7,6,2,,,,,,,,,,,,,,
1,33,,2,4,1,5,6,3,,,,,,,,,,,,,,
1,34,4,3,5,1,2,6,,,1,2,12,3,,4,9,5,8,6,7,10,11
1,35,5,2,6,1,,4,3,7,8,3,4,9,10,1,2,,,11,12,5,6
1,36,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,37,4,6,5,1,7,3,2,,,,,,,,,,,,,,
1,38,5,3,4,1,,6,2,,,,,,,,,,,,,,
1,39,7,4,3,1,6,5,2,,,,,,,,,,,,,,
1,40,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,41,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,42,3,2,5,1,4,6,,,,,,,,,,,,,,,
1,43,5,4,,1,3,6,2,,,,,,,,,,,,,,
1,44,3,2,4,1,7,6,5,,,,,,,,,,,,,,
1,45,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,46,2,4,,1,3,5,6,,,,,,,,,,,,,,
1,47,6,2,4,1,,5,3,,,,,,,,,,,,,,
1,48,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,49,5,4,3,1,,6,2,,,,,,,,,,,,,,
1,50,4,2,5,1,6,,3,,,,,,,,,,,,,,
2,1,2,3,5,1,,6,4,,,,,,,,,,,,,,
2,2,,2,5,1,6,4,3,,,,,,,,,,,,,,
2,3,6,2,,1,4,5,3,,,,,,,,,,,,,,
2,4,,2,6,1,3,5,4,,,,,,,,,,,,,,
2,5,4,5,6,1,3,,2,,,,,,,,,,,,,,
2,6,6,2,5,1,,4,3,,,,,,,,,,,,,,
2,7,4,2,5,1,,6,3,,,,,,,,,,,,,,
2,8,3,5,,1,4,6,2,,,,,,,,,,,,,,
2,9,4,3,4,1,5,6,2,,,,,,,,,,,,,,
2,10,4,2,5,1,7,6,3,,,,,,,,,,,,,,
2,11,4,3,5,1,7,6,2,,,,,,,,,,,,,,
2,12,4,2,6,1,5,,3,,,,,,,,,,,,,,
2,13,5,2,4,1,6,7,3,,,,,,,,,,,,,,
2,14,5,3,4,1,7,6,2,,,,,,,,,,,,,,
2,15,,5,6,1,2,4,3,,,,,,,,,,,,,,
2,16,5,2,4,1,7,6,3,,,,,,,,,,,,,,
2,17,4,2,5,1,,6,3,,,,,,,,,,,,,,
2,18,7,3,4,1,2,5,6,,,,,,,,,,,,,,
2,19,6,3,,1,2,5,4,,,,,,,,,,,,,,
2,20,4,2,5,1,6,,3,,,,,,,,,,,,,,
2,21,4,2,5,1,7,6,3,,,,,,,,,,,,,,
2,22,5,2,6,1,4,,3,,,,,,,,,,,,,,
2,23,6,3,7,1,4,5,2,,,,,,,,,,,,,,
2,24,4,2,5,1,6,,3,,,,,,,,,,,,,,
2,25,5,3,,1,6,2,4,,,,,,,,,,,,,,
2,26,,3,6,1,4,5,2,,,,,,,,,,,,,,
2,27,5,4,7,1,3,6,2,,,,,,,,,,,,,,
2,28,5,3,4,1,6,,2,,,,,,,,,,,,,,
2,29,5,3,4,1,2,6,,,,,,,,,,,,,,,
2,30,4,2,5,1,,6,3,,,,,,,,,,,,,,
2,31,,5,3,1,6,4,2,,,,,,,,,,,,,,
2,32,5,2,6,1,4,7,3,,,,,,,,,,,,,,
2,33,4,3,,1,6,5,2,,,,,,,,,,,,,,
2,34,4,3,5,1,7,6,2,,,,,,,,,,,,,,
2,35,,2,5,1,6,4,3,,,,,,,,,,,,,,
2,36,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,37,7,3,6,1,2,5,4,,,,,,,,,,,,,,
2,38,4,6,5,1,2,3,,,,,,,,,,,,,,,
2,39,5,2,4,1,,6,3,,,,,,,,,,,,,,
2,40,5,2,4,1,6,7,3,,,,,,,,,,,,,,
2,41,5,4,6,1,2,3,7,,,,,,,,,,,,,,
2,42,6,3,4,1,,5,2,,,,,,,,,,,,,,
2,43,6,2,,1,3,4,5,,,,,,,,,,,,,,
2,44,4,3,6,1,2,,5,,,,,,,,,,,,,,
2,45,5,6,7,1,3,4,2,,,,,,,,,,,,,,
2,46,2,3,4,1,6,5,,,,,,,,,,,,,,,
2,47,5,2,,1,4,6,3,,,,,,,,,,,,,,
2,48,6,2,,1,4,5,3,,,,,,,,,,,,,,
