Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,3,1,6,2,5,7,4,,,,,,,,,,,,,,
1,2,5,1,7,3,2,6,4,,,,,,,,,,,,,,
1,3,2,1,4,5,6,3,7,,,,,,,,,,,,,,
1,4,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,5,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,6,4,1,5,2,3,,6,,,,,,,,,,,,,,
1,7,4,1,6,,2,5,3,,,,,,,,,,,,,,
1,8,7,1,6,2,5,4,3,,,,,,,,,,,,,,
1,9,,1,3,6,5,4,2,,,,,,,,,,,,,,
1,10,4,1,3,6,5,,2,,,,,,,,,,,,,,
1,11,,1,6,2,3,5,4,,,,,,,,,,,,,,
1,12,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,13,,1,5,3,2,6,4,,,,,,,,,,,,,,
1,14,4,1,6,3,,5,2,,,,,,,,,,,,,,
1,15,3,1,2,4,5,6,,,,,,,,,,,,,,,
1,16,,1,3,6,2,4,5,,,,,,,,,,,,,,
1,17,4,1,3,5,,6,2,,,,,,,,,,,,,,
1,18,7,1,4,3,5,6,2,,,,,,,,,,,,,,
1,19,3,1,4,6,7,5,2,,,,,,,,,,,,,,
1,20,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,21,7,1,5,6,2,3,4,,,,,,,,,,,,,,
1,22,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,23,5,1,6,2,7,4,3,,,,,,,,,,,,,,
1,24,6,1,5,2,7,4,3,,,,,,,,,,,,,,
1,25,5,1,4,6,2,7,3,,,,,,,,,,,,,,
1,26,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,27,3,1,5,4,,6,2,,,,,,,,,,,,,,
1,28,5,1,3,4,2,7,6,,,,,,,,,,,,,,
1,29,2,1,6,5,4,3,7,,,,,,,,,,,,,,
1,30,4,1,2,5,6,,3,,,,,,,,,,,,,,
1,31,2,1,7,5,6,4,3,,,,,,,,,,,,,,
1,32,7,1,6,3,5,4,2,,,,,,,,,,,,,,
1,33,2,1,,6,3,5,4,,,,,,,,,,,,,,
1,34,2,1,4,3,6,5,,,,,,,,,,,,,,,
1,35,,1,5,2,3,6,4,,,,,,,,,,,,,,
1,36,6,1,7,2,3,4,5,,,,,,,,,,,,,,
1,37,3,1,7,2,5,6,4,,,,,,,,,,,,,,
1,38,5,1,3,4,,6,2,,,,,,,,,,,,,,
1,39,3,1,5,6,4,2,,,,,,,,,,,,,,,
1,40,5,1,4,2,3,,6,,,,,,,,,,,,,,
1,41,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,42,5,1,4,2,,,,,,1,,,,3,,6,,,,,
1,43,7,1,6,5,4,3,2,,,,,,,,,,,,,,
1,44,4,1,6,3,,5,2,,,,,,,,,,,,,,
1,45,,1,3,6,2,5,4,,,,,,,,,,,,,,
1,46,2,1,3,4,5,,6,,,,,,,,,,,,,,
1,47,6,1,4,3,,5,2,,,,,,,,,,,,,,
1,48,,1,5,3,2,6,4,,,,,,,,,,,,,,
1,49,3,1,5,4,6,7,2,,,,,,,,,,,,,,
1,50,2,1,3,5,7,6,4,,,,,,,,,,,,,,
2,1,,,2,1,,,,,,,,,,,,,,,,,
2,2,5,2,7,1,6,4,3,,,,,,,,,,,,,,
2,3,5,3,2,1,7,6,4,,,,,,,,,,,,,,
2,4,5,2,4,1,3,7,6,,,,,,,,,,,,,,
2,5,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,6,4,2,,1,6,5,3,,,,,,,,,,,,,,
2,7,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,8,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,9,,2,3,1,5,4,6,,,,,,,,,,,,,,
2,10,6,2,3,1,7,5,4,,,,,,,,,,,,,,
2,11,3,4,5,1,2,7,6,,,,,,,,,,,,,,
2,12,6,4,5,1,3,,2,,,,,,,,,,,,,,
2,13,5,3,6,1,2,,4,,,,,,,,,,,,,,
2,14,,5,2,1,6,4,3,,,,,,,,,,,,,,
2,15,6,2,5,1,7,4,3,,,,,,,,,,,,,,
2,16,5,2,4,1,3,6,7,,,,,,,,,,,,,,
2,17,,2,4,1,6,3,5,,,,,,,,,,,,,,
2,18,7,2,4,1,3,5,6,,,,,,,,,,,,,,
2,19,4,6,3,1,5,,2,,,,,,,,,,,,,,
2,20,3,6,4,1,,5,2,,,,,,,,,,,,,,
2,21,3,2,5,1,6,4,7,,,,,,,,,,,,,,
2,22,,5,4,1,3,6,2,,,,,,,,,,,,,,
2,23,6,2,4,1,7,5,3,,,,,,,,,,,,,,
2,24,4,2,3,1,6,5,,,,,,,,,,,,,,,
2,25,5,2,6,1,3,,4,,,,,,,,,,,,,,
2,26,6,3,4,1,,5,2,,,,,,,,,,,,,,
2,27,,4,5,1,2,6,3,,,,,,,,,,,,,,
2,28,4,5,3,1,7,2,6,,,,,,,,,,,,,,
2,29,,2,3,1,6,4,5,,,,,,,,,,,,,,
2,30,4,2,3,1,,6,5,,,,,,,,,,,,,,
2,31,2,3,4,1,7,5,6,,,,,,,,,,,,,,
2,32,3,2,4,1,,6,5,,,,,,,,,,,,,,
2,33,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,34,3,2,4,1,5,6,7,,,,,,,,,,,,,,
2,35,6,2,7,1,3,4,5,,,,,,,,,,,,,,
2,36,6,5,4,1,2,,3,,,,,,,,,,,,,,
2,37,6,3,5,1,2,,4,,,,,,,,,,,,,,
2,38,6,3,5,1,2,4,7,,,,,,,,,,,,,,
2,39,6,2,4,1,5,7,3,,,,,,,,,,,,,,
2,40,4,2,,1,6,5,3,,,,,,,,,,,,,,
2,41,5,3,4,1,2,6,,,,,,,,,,,,,,,
2,42,6,2,5,1,4,,3,,,,,,,,,,,,,,
2,43,5,6,7,1,3,4,2,,,,,,,,,,,,,,
2,44,4,3,2,1,5,6,,,,,,,,,,,,,,,
2,45,6,7,5,1,2,4,3,,,,,,,,,,,,,,
2,46,5,2,,1,4,6,3,,,,,,,,,,,,,,
2,47,2,5,4,1,6,7,3,,,,,,,,,,,,,,
2,48,6,2,4,1,,5,3,,,,,,,,,,,,,,
2,49,3,2,7,1,4,6,5,,,,,,,,,,,,,,
2,50,,,,1,,,,,,,,,,1,,,,,,,
3,1,3,5,6,2,7,4,1,,,,,,,,,,,,,,
3,2,,6,4,2,5,3,1,,,,,,,,,,,,,,
3,3,5,3,6,2,7,4,1,,,,,,,,,,,,,,
3,4,7,2,4,3,5,6,1,,,,,,,,,,,,,,
3,5,5,3,4,2,7,6,1,,,,,,,,,,,,,,
