Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,6,2,5,1,3,,4,,,,,,,,,,,,,,
1,2,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,3,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,4,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,5,,3,6,1,4,5,2,,,,,,,,,,,,,,
1,6,4,3,5,1,2,6,,,,,,,,,,,,,,,
1,7,6,2,,1,3,5,4,,,,,,,,,,,,,,
1,8,3,4,5,1,6,,2,,,,,,,,,,,,,,
1,9,5,4,6,1,3,,2,,,,,,,,,,,,,,
1,10,2,4,5,1,,6,3,,,,,,,,,,,,,,
1,11,5,2,3,1,,6,4,,,,,,,,,,,,,,
1,12,4,2,7,1,5,6,3,,,,,,,,,,,,,,
1,13,6,5,,1,2,3,4,,,,,,,,,,,,,,
1,14,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,15,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,16,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,17,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,18,5,2,6,1,4,7,3,,,,,,,,,,,,,,
1,19,7,2,6,1,4,5,3,,,,,,,,,,,,,,
1,20,5,2,6,1,3,,4,,,,,,,,,,,,,,
1,21,6,2,4,1,5,,3,,,,,,,,,,,,,,
1,22,2,4,6,1,5,7,3,,,,,,,,,,,,,,
1,23,4,3,,1,2,6,5,,,,,,,,,,,,,,
1,24,5,2,,1,4,3,6,,,,,,,,,,,,,,
1,25,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,26,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,27,3,,4,1,6,5,2,,,,,,,,,,,,,,
1,28,,2,5,1,4,6,3,,,,,,,,,,,,,,
1,29,4,5,3,1,7,6,2,,,,,,,,,,,,,,
1,30,,2,4,1,3,5,6,,,,,,,,,,,,,,
1,31,,2,5,1,3,6,4,,,,,,,,,,,,,,
1,32,5,3,4,1,6,,2,,,,,,,,,,,,,,
1,33,3,2,4,1,,6,5,,,,,,,,,,,,,,
1,34,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,35,4,3,5,1,6,7,2,,,,,,,,,,,,,,
1,36,3,2,5,1,4,7,6,,,,,,,,,,,,,,
1,37,6,2,3,1,4,5,7,,,,,,,,,,,,,,
1,38,6,2,5,1,4,7,3,,,,,,,,,,,,,,
1,39,5,4,6,1,3,,2,,,,,,,,,,,,,,
1,40,4,2,6,1,5,,3,,,,,,,,,,,,,,
1,41,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,42,2,,3,1,6,4,5,,,,,,,,,,,,,,
1,43,5,6,,1,2,3,4,,,,,,,,,,,,,,
1,44,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,45,3,5,4,1,6,7,2,,,,,,,,,,,,,,
1,46,4,5,3,1,6,,2,,,,,,,,,,,,,,
1,47,,2,5,1,6,4,3,,,,,,,,,,,,,,
1,48,5,2,4,1,6,3,7,,,,,,,,,,,,,,
1,49,4,2,5,1,3,6,7,,,,,,,,,,,,,,
1,50,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,1,,4,6,1,3,5,2,,,,,,,,,,,,,,
2,2,5,2,7,1,4,6,3,,,,,,,,,,,,,,
2,3,5,3,6,1,2,,4,,,,,,,,,,,,,,
2,4,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,5,4,2,6,1,3,7,5,,,,,,,,,,,,,,
2,6,6,3,5,1,4,7,2,,,,,,,,,,,,,,
2,7,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,8,5,4,3,1,6,,2,,,,,,,,,,,,,,
2,9,6,2,3,1,4,7,5,,,,,,,,,,,,,,
2,10,5,2,6,1,3,4,,,,,,,,,,,,,,,
2,11,2,,4,1,3,5,6,,,,,,,,,,,,,,
2,12,5,2,4,1,6,7,3,,,,,,,,,,,,,,
2,13,6,2,,1,3,5,4,,,,,,,,,,,,,,
2,14,5,2,4,1,6,7,3,,,,,,,,,,,,,,
2,15,6,2,5,1,4,7,3,,,,,,,,,,,,,,
2,16,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,17,,3,5,1,2,6,4,,,,,,,,,,,,,,
2,18,5,3,4,1,6,,2,,,,,,,,,,,,,,
2,19,6,4,3,1,,5,2,,,,,,,,,,,,,,
2,20,5,4,3,1,6,,2,,,,,,,,,,,,,,
2,21,,2,4,1,6,5,3,,,,,,,,,,,,,,
2,22,4,3,6,1,2,5,,,,,,,,,,,,,,,
2,23,,2,5,1,3,6,4,,,,,,,,,,,,,,
2,24,5,2,4,1,6,7,3,,,,,,,,,,,,,,
2,25,6,3,5,1,2,4,7,,,,,,,,,,,,,,
2,26,5,2,4,1,6,3,,,,,,,,,,,,,,,
2,27,5,3,4,1,,6,2,,,,,,,,,,,,,,
2,28,,2,6,1,3,5,4,,,,,,,,,,,,,,
2,29,2,3,4,1,,6,5,,,,,,,,,,,,,,
2,30,5,3,6,1,4,,2,,,,,,,,,,,,,,
2,31,5,3,4,1,6,7,2,,,,,,,,,,,,,,
2,32,4,3,5,1,,6,2,,,,,,,,,,,,,,
2,33,4,2,7,1,6,5,3,,,,,,,,,,,,,,
2,34,4,2,5,1,6,,3,,,,,,,,,,,,,,
2,35,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,36,6,2,7,1,4,5,3,,,,,,,,,,,,,,
2,37,5,2,6,1,4,,3,,,,,,,,,,,,,,
2,38,,3,5,1,2,4,6,,,,,,,,,,,,,,
2,39,,2,6,1,4,5,3,,,,,,,,,,,,,,
2,40,6,4,2,1,,3,5,,,,,,,,,,,,,,
2,41,4,2,7,1,6,5,3,,,,,,,,,,,,,,
2,42,5,3,6,1,2,7,4,,,,,,,,,,,,,,
2,43,5,3,4,1,,6,2,,,,,,,,,,,,,,
2,44,5,2,4,1,7,6,3,,,,,,,,,,,,,,
2,45,5,2,7,1,4,6,3,,,,,,,,,,,,,,
2,46,4,2,3,1,6,7,5,,,,,,,,,,,,,,
2,47,,6,5,1,2,3,4,,,,,,,,,,,,,,
2,48,6,2,3,1,7,4,5,,,,,,,,,,,,,,
2,49,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,50,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,1,4,6,5,1,2,,3,,,,,,,,,,,,,,
3,2,5,2,6,1,4,,3,,,,,,,,,,,,,,
3,3,5,2,7,1,3,6,4,,,,,,,,,,,,,,
3,4,,2,4,1,3,6,5,,,,,,,,,,,,,,
3,5,3,2,4,1,,5,6,,,,,,,,,,,,,,
3,6,2,6,4,1,7,3,5,,,,,,,,,,,,,,
3,7,4,2,5,1,6,,3,,,,,,,,,,,,,,
3,8,4,2,5,1,6,7,3,,,,,,,,,,,,,,
3,9,5,2,,1,4,6,3,,,,,,,,,,,,,,
3,10,5,2,4,1,6,7,3,,,,,,,,,,,,,,
3,11,4,6,,1,2,5,3,,,,,,,,,,,,,,
3,12,4,2,3,1,6,5,,,,,,,,,,,,,,,
3,13,2,4,6,1,7,5,3,,,,,,,,,,,,,,
3,14,4,2,3,1,5,,6,,,,,,,,,,,,,,
3,15,4,3,5,1,6,,2,,,,,,,,,,,,,,
3,16,,4,5,1,2,6,3,,,,,,,,,,,,,,
3,17,5,6,,1,3,4,2,,,,,,,,,,,,,,
3,18,,5,3,1,6,4,2,,,,,,,,,,,,,,
3,19,5,2,6,1,3,4,7,,,,,,,,,,,,,,
3,20,5,2,6,1,4,,3,,,,,,,,,,,,,,
