Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,1,2,6,7,4,3,8,,1,5,6,7,10,,9,2,11,4,12,3
1,2,4,1,2,3,7,5,6,7,8,1,2,3,4,5,6,,,11,12,9,10
1,3,,,,,,,,8,7,1,9,10,6,2,11,3,,4,,5,12
1,4,,,,,,,,6,9,1,2,5,10,7,8,13,14,11,12,3,4
1,5,,,,,,,,7,8,1,5,12,,2,4,9,10,11,,3,6
1,6,,,,,,,,11,12,1,2,7,8,5,6,13,14,9,10,3,4
1,7,,,,,,,,9,10,2,1,5,6,7,8,,,11,12,3,4
1,8,,,,,,,,7,8,1,2,9,10,14,13,5,6,3,4,11,12
1,9,,,,,,,,9,10,1,3,7,8,2,4,5,6,,,11,12
1,10,,,,,,,,3,4,1,2,11,12,7,8,13,14,9,10,5,6
1,11,,,,,,,,11,12,1,2,3,4,9,10,7,8,14,13,5,6
1,12,,,,,,,,3,4,1,2,11,12,7,8,9,10,13,14,5,6
1,13,,,,,,,,7,8,1,2,5,6,12,11,9,10,,,3,4
1,14,,,,,,,,9,10,1,2,13,14,4,3,5,6,11,12,7,8
1,15,,,,,,,,7,8,1,2,11,12,3,4,9,10,,,5,6
1,16,,,,,,,,4,8,1,5,9,10,3,7,,,11,12,2,6
1,17,,,,,,,,,12,1,3,11,,2,4,5,6,9,10,7,8
1,18,,,,,,,,9,10,1,8,5,6,2,7,11,12,13,14,3,4
1,19,,,,,,,,9,10,1,2,5,6,3,4,11,12,,,7,8
1,20,,,,,,,,8,5,1,4,12,13,2,6,9,14,10,11,3,7
1,21,3,,4,6,1,5,,7,4,,5,6,12,1,11,8,2,,3,9,10
1,22,5,3,6,1,2,7,4,11,12,2,,9,10,1,4,3,5,13,6,7,8
1,23,2,5,1,,4,3,6,5,7,2,8,6,9,1,10,12,11,4,13,3,14
1,24,,,,,,,,9,10,2,6,7,8,1,5,13,14,11,12,3,4
1,25,,,,,,,,9,10,5,6,7,8,1,2,14,13,11,12,3,4
1,26,,,,,,,,5,6,3,4,9,10,1,2,11,12,7,8,,
1,27,,,,,,,,7,8,2,4,,,1,3,11,12,9,10,5,6
1,28,,,,,,,,9,10,3,4,7,8,1,2,13,14,11,12,5,6
1,29,,,,,,,,5,6,3,4,7,8,11,12,1,2,9,10,,
1,30,,,,,,,,11,12,2,3,5,7,9,10,4,1,6,8,,
