Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,2,3,1,6,,2,5,4,,,,,,,,,,,,,,
1,3,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,4,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,5,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,6,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,7,5,1,,2,4,6,3,,,,,,,,,,,,,,
1,8,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,9,6,1,4,2,5,,3,,,,,,,,,,,,,,
1,10,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,11,,,,,,,,7,8,3,4,9,10,5,6,,,11,12,1,2
1,12,,,,,,,,6,3,5,7,10,12,1,2,,,9,11,4,8
1,13,,,,,,,,8,6,1,4,5,7,9,10,12,11,13,14,3,2
1,14,,,,,,,,9,10,1,2,7,8,3,4,13,14,11,12,5,6
1,15,,,,,,,,,,2,1,6,7,8,5,,,,,4,3
1,16,,,,,,,,,,1,2,,,5,6,,,,,3,4
1,17,,,,,,,,11,12,1,4,7,8,3,6,9,10,13,14,2,5
1,18,5,1,,3,2,6,4,10,9,1,4,,,3,6,2,5,11,12,7,8
1,19,,,,,,,,7,8,2,4,,,1,3,10,9,11,12,5,6
1,20,,,,,,,,9,10,1,2,7,8,3,4,13,14,11,12,5,6
1,21,,,,,,,,7,8,1,3,11,12,2,4,14,13,9,10,5,6
1,22,,,,,,,,4,6,3,5,11,10,1,2,12,9,,,8,7
1,23,,,,,,,,8,6,3,4,5,7,9,10,13,14,11,12,1,2
1,24,,,,,,,,7,8,3,4,9,10,1,2,13,14,11,12,5,6
1,25,,,,,,,,11,12,1,2,5,6,7,8,14,13,9,10,3,4
1,26,5,6,4,1,7,3,2,6,,5,,4,,1,,7,,3,,2,
1,27,,,,,,,,7,8,11,12,5,6,3,4,13,14,9,10,1,2
1,28,,,,,,,,7,12,1,2,9,11,3,4,13,14,8,10,5,6
1,29,,,,,,,,9,10,1,2,11,12,3,4,8,7,,,5,6
1,30,,,,,,,,5,6,7,8,9,10,1,2,11,12,,,3,4
1,31,,,,,,,,11,12,1,4,,,2,3,7,8,9,10,6,5
1,32,,,,,,,,9,10,3,4,7,8,2,1,11,12,13,14,6,5
1,33,,,,,,,,7,8,3,5,11,12,1,2,9,10,13,14,4,6
1,34,,,,,,,,7,9,1,2,8,10,3,5,11,12,,,4,6
1,35,,,,,,,,7,8,1,5,12,11,2,6,14,13,9,10,3,4
1,36,,,,,,,,13,14,1,2,7,8,3,4,11,12,9,10,5,6
1,37,,,,,,,,5,6,1,3,,,2,4,10,9,11,12,8,7
