Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,2,4,1,3,,6,,,,,,,,,,,,,,
1,2,5,3,6,1,2,,4,,,,,,,,,,,,,,
1,3,6,2,5,1,4,,3,,,,,,,,,,,,,,
1,4,4,2,,1,3,5,6,,,,,,,,,,,,,,
1,5,5,4,3,1,6,,2,,,,,,,,,,,,,,
1,6,5,4,3,1,2,6,,,,,,,,,,,,,,,
1,7,6,3,5,1,2,4,,,,,,,,,,,,,,,
1,8,4,3,5,1,7,6,2,,,,,,,,,,,,,,
1,9,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,10,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,11,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,12,5,2,6,1,4,7,3,,,,,,,,,,,,,,
1,13,3,5,4,1,6,,2,,,,,,,,,,,,,,
1,14,3,2,,1,4,6,5,,,,,,,,,,,,,,
1,15,5,4,,1,3,6,2,,,,,,,,,,,,,,
1,16,5,4,3,1,2,,6,,,,,,,,,,,,,,
1,17,4,7,3,1,6,5,2,,,,,,,,,,,,,,
1,18,5,4,,1,2,6,3,,,,,,,,,,,,,,
1,19,,2,4,1,5,6,3,,,,,,,,,,,,,,
1,20,5,3,2,1,4,6,7,,,,,,,,,,,,,,
1,21,6,2,5,1,,4,3,,,,,,,,,,,,,,
1,22,5,7,6,1,4,3,2,,,,,,,,,,,,,,
1,23,5,3,4,1,2,6,7,,,,,,,,,,,,,,
1,24,,4,5,1,2,6,3,,,,,,,,,,,,,,
1,25,5,2,3,1,,6,4,,,,,,,,,,,,,,
1,26,6,3,5,1,2,7,4,,,,,,,,,,,,,,
1,27,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,28,,3,6,1,2,4,5,,,,,,,,,,,,,,
1,29,6,2,3,1,,5,4,,,,,,,,,,,,,,
1,30,2,4,,1,6,3,5,,,,,,,,,,,,,,
1,31,3,6,4,1,,5,2,,,,,,,,,,,,,,
1,32,5,2,6,1,3,,4,,,,,,,,,,,,,,
1,33,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,34,6,5,4,1,,3,2,,,,,,,,,,,,,,
1,35,3,2,,1,4,5,6,,,,,,,,,,,,,,
1,36,3,6,5,1,,4,2,,,,,,,,,,,,,,
1,37,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,38,4,2,,1,5,6,3,,,,,,,,,,,,,,
1,39,6,2,5,1,,4,3,,,,,,,,,,,,,,
1,40,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,41,6,3,2,1,5,4,,,,,,,,,,,,,,,
1,42,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,43,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,44,6,2,5,1,3,,4,,,,,,,,,,,,,,
1,45,6,3,5,1,4,,2,,,,,,,,,,,,,,
1,46,5,2,3,1,7,6,4,,,,,,,,,,,,,,
1,47,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,48,3,4,7,1,5,6,2,,,,,,,,,,,,,,
1,49,5,3,,1,2,6,4,9,10,5,6,,,1,2,4,3,11,12,7,8
1,50,3,2,4,1,6,5,,,,,,,,,,,,,,,
2,1,,4,5,1,2,6,3,,,,,,,,,,,,,,
2,2,6,2,5,1,7,4,3,,,,,,,,,,,,,,
2,3,,2,6,1,5,4,3,,,,,,,,,,,,,,
2,4,6,2,5,1,4,,3,,,,,,,,,,,,,,
2,5,3,4,2,1,6,,5,,,,,,,,,,,,,,
2,6,5,2,6,1,4,,3,,,,,,,,,,,,,,
2,7,2,3,4,1,5,6,,,,,,,,,,,,,,,
2,8,3,2,6,1,,5,4,,,,,,,,,,,,,,
2,9,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,10,,2,6,1,4,5,3,,,,,,,,,,,,,,
2,11,,2,4,1,3,5,6,,,,,,,,,,,,,,
2,12,,3,6,1,2,5,4,,,,,,,,,,,,,,
2,13,4,2,,1,5,6,3,,,,,,,,,,,,,,
2,14,5,6,7,1,3,4,2,,,,,,,,,,,,,,
2,15,2,4,5,1,7,6,3,,,,,,,,,,,,,,
2,16,3,2,5,1,7,6,4,,,,,,,,,,,,,,
2,17,5,2,6,1,,4,3,,,,,,,,,,,,,,
2,18,,2,4,1,3,6,5,,,,,,,,,,,,,,
2,19,,5,3,1,6,2,4,,,,,,,,,,,,,,
2,20,,3,6,1,4,5,2,,,,,,,,,,,,,,
2,21,4,2,3,1,,5,6,,,,,,,,,,,,,,
2,22,5,3,,1,4,6,2,,,,,,,,,,,,,,
2,23,6,5,4,1,2,7,3,,,,,,,,,,,,,,
2,24,5,2,,1,6,4,3,,,,,,,,,,,,,,
2,25,4,6,,1,3,5,2,4,7,9,11,,,1,2,3,8,10,12,5,6
2,26,5,2,4,1,6,3,,,,,,,,,,,,,,,
2,27,5,3,6,1,4,7,2,,,,,,,,,,,,,,
2,28,3,4,,1,6,5,2,,,,,,,,,,,,,,
2,29,4,3,2,1,,5,6,,,,,,,,,,,,,,
2,30,5,2,6,1,4,,3,,,,,,,,,,,,,,
2,31,5,2,6,1,3,,4,,,,,,,,,,,,,,
2,32,2,3,6,1,4,5,,,,,,,,,,,,,,,
2,33,4,3,5,1,7,6,2,,,,,,,,,,,,,,
2,34,2,6,3,1,5,,4,,,,,,,,,,,,,,
2,35,5,3,4,1,6,,2,,,,,,,,,,,,,,
2,36,3,2,4,1,,5,6,,,,,,,,,,,,,,
2,37,4,5,3,1,6,,2,,,,,,,,,,,,,,
2,38,3,,6,1,4,5,2,,,,,,,,,,,,,,
2,39,6,4,2,1,,5,3,,,,,,,,,,,,,,
2,40,,2,5,1,4,6,3,,,,,,,,,,,,,,
2,41,7,3,4,1,6,5,2,,,,,,,,,,,,,,
2,42,5,2,,1,4,6,3,,,,,,,,,,,,,,
2,43,4,3,5,1,,6,2,,,,,,,,,,,,,,
2,44,4,2,6,1,7,5,3,,,,,,,,,,,,,,
2,45,6,2,3,1,4,7,5,,,,,,,,,,,,,,
2,46,5,4,3,1,7,6,2,,,,,,,,,,,,,,
2,47,4,2,5,1,3,6,,,,,,,,,,,,,,,
2,48,4,2,,1,6,5,3,,,,,,,,,,,,,,
2,49,5,2,4,1,7,6,3,,,,,,,,,,,,,,
2,50,4,2,6,1,,5,3,,,,,,,,,,,,,,
3,1,,2,4,6,1,5,3,,,,,,,,,,,,,,
3,2,,5,4,3,1,2,6,,,,,,,,,,,,,,
3,3,,5,3,4,1,2,6,,,,,,,,,,,,,,
3,4,6,2,5,3,1,4,7,,,,,,,,,,,,,,
3,5,4,3,5,2,1,6,,,,,,,,,,,,,,,
3,6,5,2,6,,1,4,3,,,,,,,,,,,,,,
3,7,,2,3,4,1,5,6,,,,,,,,,,,,,,
3,8,,2,6,3,1,5,4,,,,,,,,,,,,,,
3,9,4,2,,3,1,5,6,,,,,,,,,,,,,,
3,10,,2,5,3,1,4,6,,,,,,,,,,,,,,
3,11,,3,6,4,1,5,2,,,,,,,,,,,,,,
3,12,,2,6,4,1,5,3,,,,,,,,,,,,,,
3,13,3,2,6,4,1,5,7,,,,,,,,,,,,,,
3,14,5,2,3,,1,4,6,,,,,,,,,,,,,,
3,15,5,4,6,2,1,,3,,,,,,,,,,,,,,
3,16,4,2,5,3,1,6,7,,,,,,,,,,,,,,
3,17,,5,2,6,1,3,4,,,,,,,,,,,,,,
3,18,4,3,5,6,1,2,,,,,,,,,,,,,,,
3,19,5,2,6,4,1,3,,,,,,,,,,,,,,,
3,20,5,2,6,3,1,,4,,,,,,,,,,,,,,
3,21,3,2,5,7,1,4,6,,,,,,,,,,,,,,
3,22,,2,5,3,1,6,4,,,2,4,,,,5,1,,,,3,6
3,23,4,3,6,5,1,2,7,,,,,,,,,,,,,,
3,24,3,4,2,6,1,5,,,,,,,,,,,,,,,
3,25,3,2,4,6,1,,5,,,,,,,,,,,,,,
3,26,3,2,5,6,1,4,,,,,,,,,,,,,,,
3,27,7,4,2,5,1,3,6,,,,,,,,,,,,,,
3,28,4,3,2,6,1,,5,,,,,,,,,,,,,,
3,29,5,3,,4,1,2,6,,,,,,,,,,,,,,
3,30,3,2,5,4,1,6,,,,,,,,,,,,,,,
3,31,,6,4,2,1,5,3,,,,,,,,,,,,,,
3,32,,3,4,5,1,2,6,,,,,,,,,,,,,,
3,33,3,4,2,6,1,5,,,,,,,,,,,,,,,
3,34,,5,4,3,1,2,6,,,,,,,,,,,,,,
3,35,5,3,,2,1,4,6,,,,,,,,,,,,,,
3,36,4,2,3,6,1,5,,,,,,,,,,,,,,,
3,38,4,2,5,7,1,6,3,,,,,,,,,,,,,,
3,39,6,4,3,5,1,2,,,,,,,,,,,,,,,
3,40,6,3,7,2,1,5,4,,,,,,,,,,,,,,
3,41,,6,5,2,1,4,3,,,,,,,,,,,,,,
3,42,3,2,4,6,1,5,,,,,,,,,,,,,,,
3,43,2,3,6,5,1,,4,,,,,,,,,,,,,,
3,44,,4,5,2,1,6,3,,,,,,,,,,,,,,
3,45,5,3,4,7,1,2,6,,,,,,,,,,,,,,
3,46,4,,6,2,1,3,5,,,,,,,,,,,,,,
3,47,3,2,4,,1,5,6,,,,,,,,,,,,,,
3,48,3,2,4,6,1,5,,,,,,,,,,,,,,,
3,49,5,3,4,6,1,2,7,,,,,,,,,,,,,,
3,50,3,5,2,6,1,4,,,,,,,,,,,,,,,
4,1,2,1,3,4,5,7,6,,,,,,,,,,,,,,
4,2,4,1,3,2,7,5,6,,,,,,,,,,,,,,
4,3,,1,6,3,2,5,4,,,,,,,,,,,,,,
4,4,6,1,5,2,3,7,4,,,,,,,,,,,,,,
4,5,,1,2,3,4,5,6,,,,,,,,,,,,,,
4,6,,1,5,6,2,4,3,,,,,,,,,,,,,,
4,7,2,1,7,4,3,5,6,,,,,,,,,,,,,,
4,8,6,1,5,4,2,,3,,,,,,,,,,,,,,
4,9,5,1,4,2,3,6,,,,,,,,,,,,,,,
4,10,2,1,3,4,5,6,,,,,,,,,,,,,,,
4,11,6,1,,3,2,5,4,,,,,,,,,,,,,,
4,12,4,1,,2,3,5,6,,,,,,,,,,,,,,
4,13,4,1,5,2,6,7,3,,,,,,,,,,,,,,
4,14,3,1,4,5,6,,2,,,,,,,,,,,,,,
4,15,2,1,3,4,5,6,,,,,,,,,,,,,,,
4,16,2,1,7,6,4,5,3,,,,,,,,,,,,,,
4,17,4,1,5,2,3,,6,,,,,,,,,,,,,,
4,18,3,1,4,5,,6,2,,,,,,,,,,,,,,
4,19,4,1,5,2,6,,3,,,,,,,,,,,,,,
4,20,7,1,6,2,3,5,4,,,,,,,,,,,,,,
4,21,,1,5,2,3,6,4,,,,,,,,,,,,,,
4,22,6,1,4,2,5,,3,,,,,,,,,,,,,,
4,23,3,1,6,2,,4,5,,,,,,,,,,,,,,
4,24,2,1,3,5,6,,4,,,,,,,,,,,,,,
4,25,5,1,6,2,3,7,4,,,,,,,,,,,,,,
4,26,4,1,3,2,5,6,7,,,,,,,,,,,,,,
4,27,5,1,3,2,7,6,4,,,,,,,,,,,,,,
4,28,5,1,4,3,6,7,2,,,,,,,,,,,,,,
4,29,4,1,7,3,2,5,6,,,,,,,,,,,,,,
4,30,7,1,6,3,4,5,2,,,,,,,,,,,,,,
4,31,5,1,4,3,2,,6,,,,,,,,,,,,,,
4,32,5,1,,2,3,6,4,,,,,,,,,,,,,,
4,33,4,1,5,2,7,6,3,,,,,,,,,,,,,,
4,34,3,1,4,2,7,6,5,,,,,,,,,,,,,,
4,35,4,1,5,2,7,6,3,,,,,,,,,,,,,,
4,36,5,1,4,2,,6,3,,,,,,,,,,,,,,
4,37,5,1,4,2,3,6,7,,,,,,,,,,,,,,
4,38,6,1,4,,2,5,3,,,,,,,,,,,,,,
4,39,3,1,5,4,6,,2,,,,,,,,,,,,,,
4,40,5,1,,2,3,6,4,,,,,,,,,,,,,,
4,41,,1,6,3,2,4,5,,,,,,,,,,,,,,
4,42,6,1,2,3,4,5,7,,,,,,,,,,,,,,
4,43,,1,5,3,2,4,6,,,,,,,,,,,,,,
4,44,5,1,4,6,,3,2,,,,,,,,,,,,,,
4,45,4,1,3,5,2,6,,,,,,,,,,,,,,,
4,46,4,1,6,5,3,,2,7,8,1,2,9,10,,,3,4,5,11,12,6
4,47,2,1,3,6,,4,5,,,,,,,,,,,,,,
4,48,,1,6,2,4,3,5,,,,,,,,,,,,,,
4,49,2,1,,6,3,5,4,,,,,,,,,,,,,,
4,50,3,1,,2,5,4,6,,,,,,,,,,,,,,
5,1,6,3,5,4,2,1,7,,,,,,,,,,,,,,
5,2,6,3,5,4,2,1,7,,,,,,,,,,,,,,
5,3,5,2,3,4,1,6,,,,,,,,,,,,,,,
5,4,5,2,3,1,4,6,7,,,,,,,,,,,,,,
5,5,,,,1,,,2,,,,,,,,,,,,,,
5,8,,,,1,,,,,,,,,,,,,,,,,
5,10,1,,,,,,2,,,,,,,,,,,,,,
5,11,,,,,1,,,,,,,,,,,,,,,,
5,12,,1,,,,,,,,,,,,,,,,,,,
5,13,,3,2,1,6,5,3,,,,,4,,,,,,,,,
5,16,5,2,4,6,7,3,1,,,,,,,,,,,,,,
5,17,3,2,6,4,7,5,1,,,,,,,,,,,,,,
5,19,,3,4,2,5,6,1,,,,,,,,,,,,,,
5,20,5,2,4,3,6,7,1,,,,,,,,,,,,,,
5,21,5,3,7,2,4,6,1,,,,,,,,,,,,,,
5,22,3,2,4,5,6,,1,,,,,,,,,,,,,,
5,23,5,2,3,4,7,6,1,,,,,,,,,,,,,,
5,24,5,2,4,3,6,,1,,,,,,,,,,,,,,
5,25,3,5,4,6,,2,1,,,,,,,,,,,,,,
5,26,5,3,4,2,7,6,1,,,,,,,,,,,,,,
5,27,2,3,4,5,6,7,1,,,,,,,,,,,,,,
5,28,3,5,4,2,6,,1,,,,,,,,,,,,,,
5,29,3,2,4,5,6,7,1,,,,,,,,,,,,,,
5,30,5,6,4,3,7,2,1,,,,,,,,,,,,,,
5,31,6,3,4,2,7,5,1,,,,,,,,,,,,,,
5,32,5,4,6,2,3,,1,,,,,,,,,,,,,,
5,33,4,3,5,2,6,,1,,,,,,,,,,,,,,
5,34,5,2,3,6,7,4,1,,,,,,,,,,,,,,
5,35,,,,,,,,1,2,3,4,5,6,10,9,14,13,7,8,11,12
5,36,,,,,,,,7,8,1,2,10,12,6,11,5,9,4,3,,
5,37,,,,,,,,10,9,1,2,5,6,7,8,12,11,,,3,4
5,38,,,,,,,,7,8,1,2,11,12,13,14,3,4,9,10,5,6
5,39,,,,,,,,5,6,1,2,7,8,9,10,12,11,14,13,3,4
5,40,,,,,,,,7,8,1,2,,11,5,6,,12,9,10,3,4
5,41,,,,,,,,8,7,1,6,,,3,5,12,11,10,9,2,4
5,42,,,,,,,,6,7,1,8,11,12,2,3,13,14,9,10,4,5
5,43,2,1,3,6,5,4,,4,12,1,2,3,11,9,10,5,8,6,7,,
5,44,,,,,,,,,,1,3,7,8,5,6,2,4,9,10,11,12
5,45,,,,,,,,11,12,1,3,7,8,4,5,14,13,9,10,2,6
5,46,,,,,,,,9,10,1,2,7,8,5,6,11,12,13,14,4,3
5,47,,,,,,,,11,12,1,2,,,3,4,5,6,7,8,9,10
5,48,5,1,4,,2,3,6,8,9,1,4,6,7,,,3,2,11,5,10,12
5,49,,,,,,,,7,8,1,2,9,10,5,6,11,12,13,14,3,4
5,50,,,,,,,,9,10,1,4,11,12,2,3,7,8,,,5,6
5,51,,,,,,,,5,6,1,2,11,12,3,4,9,10,13,14,7,8
6,1,3,1,6,5,4,7,2,,,,,,,,,,,,,,
6,2,5,1,7,2,6,4,3,,,,,,,,,,,,,,
6,3,6,1,5,2,7,4,3,,,,,,,,,,,,,,
6,4,,1,5,4,2,6,3,,,,,,,,,,,,,,
6,5,5,1,4,6,2,3,,,,,,,,,,,,,,,
6,6,6,1,5,2,4,,3,,,,,,,,,,,,,,
6,7,4,1,5,2,3,6,7,,,,,,,,,,,,,,
6,8,5,1,4,2,7,6,3,,,,,,,,,,,,,,
6,9,4,1,5,6,2,,3,,,,,,,,,,,,,,
6,10,2,1,4,2,3,5,6,,,,,,,,,,,,,,
6,11,6,1,4,3,5,,2,,,,,,,,,,,,,,
6,12,1,4,3,5,2,6,7,,,,,,,,,,,,,,
6,13,1,2,3,6,5,4,,,,,,,,,,,,,,,
6,14,1,2,3,6,7,5,4,,,,,,,,,,,,,,
6,15,1,2,3,4,5,6,,,,,,,,,,,,,,,
6,16,1,5,2,6,4,3,7,,,,,,,,,,,,,,
6,17,1,3,6,4,7,5,2,,,,,,,,,,,,,,
6,18,1,2,3,4,5,6,,,,,,,,,,,,,,,
6,19,1,4,6,5,,2,3,,,,,,,,,,,,,,
6,20,1,2,3,4,5,6,,,,,,,,,,,,,,,
6,21,1,,2,,,,,,,,,,,,,,,,,,
6,22,5,3,2,6,,4,1,4,8,3,11,2,9,5,12,7,10,6,,1,
6,23,,,,,,,,7,8,3,4,9,10,5,6,13,14,11,12,1,2
6,24,,,,,,,,4,5,3,,12,,6,7,1,2,8,9,10,11
6,25,,,,,,,,9,10,7,8,5,6,12,11,1,2,3,4,,
6,26,,,,,,,,7,8,3,4,9,10,,,1,2,5,6,11,12
6,27,,,,,,,,9,10,3,4,7,8,11,12,1,2,5,6,,
6,28,,,,,,,,7,8,2,4,10,9,1,3,12,11,13,14,5,6
6,29,,,,,,,,8,10,2,3,7,12,1,4,14,13,11,9,5,6
6,30,,,,,,,,9,10,5,6,7,8,1,2,,,11,12,3,4
6,31,,2,4,1,3,6,5,12,,3,4,8,10,1,2,5,6,,11,7,9
6,32,,,,,,,,9,10,5,8,6,7,1,2,12,11,,,3,4
6,33,,,,,,,,3,4,11,12,9,10,1,2,,,7,8,5,6
6,34,,,,,,,,10,11,2,4,9,,1,3,,7,8,12,6,5
6,35,,,,,,,,11,12,5,6,7,8,1,2,,,9,10,3,4
6,36,,,,,,,,13,12,3,7,14,11,1,2,5,6,8,9,4,10
6,37,,,,,,,,7,8,3,4,9,10,1,2,,,11,12,5,6
6,38,,,,,,,,14,13,2,7,4,10,1,8,6,12,5,11,3,9
6,39,,,,,,,,11,12,10,9,8,7,1,3,14,13,6,5,2,4
6,40,,,,,,,,5,6,1,2,3,4,7,8,,,9,10,12,11
6,41,,,,,,,,,,1,2,5,6,3,4,,,9,10,7,8
