Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,7,1,5,3,2,6,4,,,,,,,,,,,,,,
1,2,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,3,4,1,7,2,3,5,6,,,,,,,,,,,,,,
1,4,6,1,4,3,5,,2,,,,,,,,,,,,,,
1,5,,1,3,6,2,4,5,,,,,,,,,,,,,,
1,6,5,1,6,3,2,7,4,,,,,,,,,,,,,,
1,7,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,8,4,1,3,2,7,6,5,,,,,,,,,,,,,,
1,9,4,1,6,2,3,,5,,,,,,,,,,,,,,
1,10,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,11,6,1,3,7,2,5,4,,,,,,,,,,,,,,
1,12,4,1,5,6,2,3,7,,,,,,,,,,,,,,
1,13,6,1,4,2,3,7,5,,,,,,,,,,,,,,
1,14,,1,3,6,2,4,5,,,,,,,,,,,,,,
1,15,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,16,6,1,,3,2,5,4,,,,,,,,,,,,,,
1,17,3,1,4,2,5,6,7,,,,,,,,,,,,,,
1,18,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,19,6,1,5,2,,4,3,,,,,,,,,,,,,,
1,20,6,1,3,2,,4,5,,,,,,,,,,,,,,
1,21,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,22,,1,5,3,4,6,2,,,,,,,,,,,,,,
1,23,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,24,6,1,3,5,4,7,2,,,,,,,,,,,,,,
1,25,6,1,7,2,4,5,3,,,,,,,,,,,,,,
1,26,4,1,6,2,7,5,3,,,,,,,,,,,,,,
1,27,6,1,5,4,6,,2,,,,,,,,,,,,,,
1,28,3,1,5,2,7,6,4,,,,,,,,,,,,,,
1,29,6,1,3,4,2,,5,,,,,,,,,,,,,,
1,30,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,31,5,1,3,4,2,,6,,,,,,,,,,,,,,
1,32,5,1,4,2,6,6,3,,,,,,,,,,,,,,
1,33,3,1,4,6,,5,2,,,,,,,,,,,,,,
1,34,3,1,4,6,5,2,,,,,,,,,,,,,,,
1,35,4,1,,2,6,5,3,,,,,,,,,,,,,,
1,36,5,1,3,6,,4,2,,,,,,,,,,,,,,
1,37,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,38,5,1,3,2,6,,4,,,,,,,,,,,,,,
1,39,5,1,6,3,2,,4,,,,,,,,,,,,,,
1,40,5,1,3,6,2,4,,,,,,,,,,,,,,,
1,41,2,1,3,4,5,6,,,,,,,,,,,,,,,
1,42,6,1,4,5,2,3,7,,,,,,,,,,,,,,
1,43,6,1,3,4,7,5,2,,,,,,,,,,,,,,
1,44,4,1,5,6,2,3,7,,,,,,,,,,,,,,
1,45,4,1,6,3,2,5,7,,,,,,,,,,,,,,
1,46,4,1,5,3,,6,2,,,,,,,,,,,,,,
1,47,6,1,5,3,2,4,7,,,,,,,,,,,,,,
1,48,5,1,,3,2,6,4,,,,,,,,,,,,,,
1,49,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,50,4,1,5,2,3,6,7,,,,,,,,,,,,,,
2,1,3,1,4,6,2,5,7,,,,,,,,,,,,,,
2,2,,1,2,3,4,,,,,,,,,,,,,,,,
2,3,,1,5,3,2,6,4,,,,,,,,,,,,,,
2,4,5,1,7,2,3,6,4,,,,,,,,,,,,,,
2,5,7,1,6,2,3,4,5,,,,,,,,,,,,,,
2,6,6,1,5,2,4,3,7,,,,,,,,,,,,,,
2,7,6,1,5,3,2,,4,,,,,,,,,,,,,,
2,8,6,1,5,2,7,3,4,,,,,,,,,,,,,,
2,9,4,1,2,6,5,3,,,,,,,,,,,,,,,
2,10,6,1,5,3,4,7,2,,,,,,,,,,,,,,
2,11,6,1,5,3,4,7,2,,,,,,,,,,,,,,
2,12,7,1,5,3,4,6,2,,,,,,,,,,,,,,
2,13,,1,2,6,4,3,5,,,,,,,,,,,,,,
2,14,,1,5,4,6,2,3,,,,,,,,,,,,,,
2,15,4,1,5,7,2,6,3,,,,,,,,,,,,,,
2,16,5,1,6,3,4,7,2,,,,,,,,,,,,,,
2,17,,1,6,3,2,4,5,,,,,,,,,,,,,,
2,18,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,19,4,1,7,2,3,5,6,,,,,,,,,,,,,,
2,20,6,1,5,2,3,,4,,,,,,,,,,,,,,
2,21,6,1,5,3,2,,4,,,,,,,,,,,,,,
2,22,5,1,6,2,4,7,3,,,,,,,,,,,,,,
2,23,7,1,6,2,3,5,4,,,,,,,,,,,,,,
2,24,6,1,,3,5,4,2,,,,,,,,,,,,,,
2,25,3,1,4,5,7,2,6,,,,,,,,,,,,,,
2,26,3,1,5,7,2,6,4,,,,,,,,,,,,,,
2,27,,1,5,2,4,6,3,,,,,,,,,,,,,,
2,28,2,1,3,4,5,,6,,,,,,,,,,,,,,
2,29,3,1,,2,6,4,5,,,,,,,,,,,,,,
2,30,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,31,6,1,,2,4,5,3,,,,,,,,,,,,,,
2,32,7,1,6,2,3,4,5,,,,,,,,,,,,,,
2,33,5,1,,2,3,6,4,,,,,,,,,,,,,,
2,34,3,1,6,2,,4,5,,,,,,,,,,,,,,
2,35,4,1,5,2,,6,3,,,,,,,,,,,,,,
2,36,6,1,4,5,3,2,7,,,,,,,,,,,,,,
2,37,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,38,4,1,,2,3,5,6,,,,,,,,,,,,,,
2,39,,1,6,3,2,5,4,,,,,,,,,,,,,,
2,40,4,1,6,2,3,5,,,,,,,,,,,,,,,
2,41,4,1,6,2,3,7,5,,,,,,,,,,,,,,
2,42,4,1,5,2,3,6,,,,,,,,,,,,,,,
2,43,6,1,5,4,2,3,,,,,,,,,,,,,,,
2,44,6,1,5,2,4,7,3,,,,,,,,,,,,,,
2,45,,1,5,3,2,4,6,,,,,,,,,,,,,,
2,46,5,1,6,3,4,,2,,,,,,,,,,,,,,
2,47,2,1,4,5,6,7,3,,,,,,,,,,,,,,
2,48,5,1,6,2,3,,4,,,,,,,,,,,,,,
2,49,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,50,3,1,4,6,2,5,,,,,,,,,,,,,,,
3,1,4,1,6,2,5,,3,,,,,,,,,,,,,,
3,2,5,1,6,2,4,7,3,,,,,,,,,,,,,,
3,3,4,1,3,2,7,6,5,,,,,,,,,,,,,,
3,4,5,1,4,7,2,3,6,,,,,,,,,,,,,,
3,5,7,1,4,2,3,6,5,,,,,,,,,,,,,,
3,6,6,1,3,2,4,5,7,,,,,,,,,,,,,,
3,7,5,1,4,3,6,7,2,,,,,,,,,,,,,,
3,8,6,1,5,3,2,,4,,,,,,,,,,,,,,
3,9,3,1,4,,2,5,6,,,,,,,,,,,,,,
3,10,6,1,4,3,5,7,2,,,,,,,,,,,,,,
3,11,5,1,6,2,3,,4,,,,,,,,,,,,,,
3,12,6,1,5,3,4,7,2,,,,,,,,,,,,,,
3,13,4,1,3,6,5,,2,,,,,,,,,,,,,,
3,14,4,1,3,5,,6,2,,,,,,,,,,,,,,
3,15,5,1,,2,4,6,3,,,,,,,,,,,,,,
3,16,2,1,7,3,5,4,6,,,,,,,,,,,,,,
3,17,,1,6,2,4,5,3,,,,,,,,,,,,,,
3,18,5,1,7,2,3,6,4,,,,,,,,,,,,,,
3,19,5,1,4,3,6,,2,,,,,,,,,,,,,,
3,20,4,1,5,3,6,,2,,,,,,,,,,,,,,
3,21,6,1,5,3,2,4,7,,,,,,,,,,,,,,
3,22,7,1,5,3,2,6,4,,,,,,,,,,,,,,
3,23,7,1,5,3,2,6,4,,,,,,,,,,,,,,
3,24,4,1,6,2,3,7,5,,,,,,,,,,,,,,
3,25,4,1,3,6,2,5,,,,,,,,,,,,,,,
3,26,6,1,4,3,5,,2,,,,,,,,,,,,,,
3,27,6,1,,2,4,5,3,,,,,,,,,,,,,,
3,28,4,1,6,2,7,5,3,,,,,,,,,,,,,,
3,29,5,1,,2,3,6,4,,,,,,,,,,,,,,
3,30,6,1,4,2,3,7,5,,,,,,,,,,,,,,
3,31,5,1,3,,2,6,4,,,,,,,,,,,,,,
3,32,6,1,5,2,4,,3,,,,,,,,,,,,,,
3,33,,1,4,2,3,5,6,,,,,,,,,,,,,,
3,34,6,1,5,2,4,7,3,,,,,,,,,,,,,,
3,35,4,1,3,2,6,,5,,,,,,,,,,,,,,
3,36,,1,4,2,6,5,3,,,,,,,,,,,,,,
3,37,5,1,4,3,,6,2,,,,,,,,,,,,,,
3,38,,1,2,4,5,3,6,,,,,,,,,,,,,,
3,39,4,1,5,2,6,7,3,,,,,,,,,,,,,,
3,40,4,1,6,3,,5,2,,,,,,,,,,,,,,
3,41,3,1,6,5,2,,4,,,,,,,,,,,,,,
3,42,6,1,4,2,5,,3,,,,,,,,,,,,,,
3,43,3,1,5,2,4,6,,,,,,,,,,,,,,,
3,44,5,1,6,2,4,,3,,,,,,,,,,,,,,
3,45,4,1,3,6,2,5,,,,,,,,,,,,,,,
3,46,6,1,4,2,5,,3,,,,,,,,,,,,,,
3,47,5,1,4,2,3,6,7,,,,,,,,,,,,,,
3,48,,1,5,2,3,6,4,,,,,,,,,,,,,,
3,49,4,1,6,5,2,3,7,,,,,,,,,,,,,,
3,50,6,1,4,2,5,,3,,,,,,,,,,,,,,
4,1,3,1,5,6,2,4,,,,,,,,,,,,,,,
4,2,4,1,5,3,6,,2,,,,,,,,,,,,,,
4,3,4,1,,3,5,6,2,,,,,,,,,,,,,,
