Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,4,2,,3,1,6,,,,,,,,,,,,,,
1,2,3,5,2,6,4,1,7,,,,,,,,,,,,,,
1,4,,,,1,,,,,,,,,,,,,,,,,
1,5,,,,,,,1,,,,,,,,,,,,,1,
1,6,5,2,7,3,6,4,1,,,,,,,,,,,,,,
1,7,6,3,5,2,4,7,1,,,,,,,,,,,,,,
1,8,5,2,4,3,7,6,1,,,,,,,,,,,,,,
1,9,4,2,5,3,,6,1,,,,,,,,,,,,,,
1,10,4,2,3,6,,5,1,,,,,,,,,,,,,,
1,11,4,3,2,5,6,,1,,,,,,,,,,,,,,
1,12,5,2,4,3,6,7,1,,,,,,,,,,,,,,
1,13,,5,2,3,6,4,1,,,,,,,,,,,,,,
1,14,4,3,5,2,6,7,1,,,,,,,,,,,,,,
1,15,6,3,5,2,4,,1,,,,,,,,,,,,,,
1,16,,5,2,3,6,4,1,,,,,,,,,,,,,,
1,17,5,2,4,3,7,6,1,,,,,,,,,,,,,,
1,18,2,4,3,5,6,,1,,,,,,,,,,,,,,
1,19,4,3,2,5,,6,1,,,,,,,,,,,,,,
1,20,,3,4,2,5,6,1,,,,,,,,,,,,,,
1,21,3,4,5,2,,,1,,,,,,,,,,,,,,
1,22,5,4,3,2,7,6,1,,,,,,,,,,,,,,
1,23,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,24,3,2,4,6,5,,1,,,,,,,,,,,,,,
1,25,5,2,4,3,,6,1,,,,,,,,,,,,,,
1,26,4,3,,1,6,5,2,,,,,,,,,,,,,,
