Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,2,7,3,4,1,6,5,2,,,,,,,,,,,,,,
1,3,,3,,1,2,,4,,,,,,,,,,,,,,
1,4,4,2,3,1,7,5,6,,,,,,,,,,,,,,
1,5,5,3,4,1,7,6,2,,,,,,,,,,,,,,
1,6,4,2,,1,3,6,5,,,,,,,,,,,,,,
1,7,4,2,,1,5,6,3,,,,,,,,,,,,,,
1,8,3,4,,1,6,5,2,,,,,,,,,,,,,,
1,9,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,10,5,2,6,1,3,,4,,,,,,,,,,,,,,
1,11,4,2,5,1,3,6,,,,,,,,,,,,,,,
1,12,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,13,5,2,7,1,3,6,4,,,,,,,,,,,,,,
1,14,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,15,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,16,5,7,4,1,2,6,3,,,,,,,,,,,,,,
1,17,4,2,5,1,7,6,3,,,,,,,,,,,,,,
1,18,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,19,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,20,5,2,,1,4,6,3,,,,,,,,,,,,,,
1,21,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,22,5,2,4,1,6,3,,,,,,,,,,,,,,,
1,23,3,6,4,1,,5,2,,,,,,,,,,,,,,
1,24,5,2,6,1,3,4,7,,,,,,,,,,,,,,
1,25,7,2,4,1,6,5,3,,,,,,,,,,,,,,
1,26,6,3,4,1,,5,2,,,,,,,,,,,,,,
1,27,,3,5,1,4,6,2,,,,,,,,,,,,,,
1,28,3,6,4,1,7,5,2,,,,,,,,,,,,,,
1,29,6,,2,1,7,,5,,,,,,,,,,,,,,
1,30,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,31,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,32,,2,4,1,3,5,6,,,,,,,,,,,,,,
1,33,5,2,4,1,6,3,,,,,,,,,,,,,,,
1,34,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,35,3,2,5,1,6,4,,,,,,,,,,,,,,,
1,36,5,2,4,1,6,3,,,,,,,,,,,,,,,
1,37,5,2,4,1,6,7,3,,,,,,,,,,,,,,
