Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,2,4,3,,6,1,,,,,,,,,,,,,,
1,2,3,,6,2,5,4,1,,,,,,,,,,,,,,
1,3,5,3,4,2,6,7,1,,,,,,,,,,,,,,
1,4,2,5,6,4,7,3,1,,,,,,,,,,,,,,
1,5,5,4,3,2,,6,1,,,,,,,,,,,,,,
1,6,3,4,2,5,6,,1,,,,,,,,,,,,,,
1,7,5,4,2,3,6,,1,,,,,,,,,,,,,,
1,8,3,2,5,4,,6,1,,,,,,,,,,,,,,
1,9,5,3,4,2,7,6,1,,,,,,,,,,,,,,
1,10,4,3,6,2,5,,1,,,,,,,,,,,,,,
1,11,6,7,4,2,3,5,1,,,,,,,,,,,,,,
1,12,3,2,4,,6,5,1,,,,,,,,,,,,,,
1,13,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,14,5,2,4,3,6,,1,,,,,,,,,,,,,,
1,15,4,5,6,2,3,7,1,,,,,,,,,,,,,,
1,16,3,4,2,5,7,6,1,,,,,,,,,,,,,,
1,17,4,3,5,2,6,,1,,,,,,,,,,,,,,
1,18,5,3,4,2,6,7,1,,,,,,,,,,,,,,
1,19,5,3,4,6,2,,1,,,,,,,,,,,,,,
1,20,5,3,4,2,6,7,1,,,,,,,,,,,,,,
1,21,3,4,2,5,6,,1,,,,,,,,,,,,,,
1,22,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,23,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,24,3,5,4,2,6,,1,,,,,,,,,,,,,,
1,25,3,7,5,4,6,2,1,,,,,,,,,,,,,,
1,26,3,7,4,2,6,5,1,,,,,,,,,,,,,,
1,27,6,2,4,3,,5,1,,,,,,,,,,,,,,
1,28,4,3,5,2,7,6,1,,,,,,,,,,,,,,
1,29,6,2,4,3,5,7,1,,,,,,,,,,,,,,
1,30,3,5,4,2,6,,1,,,,,,,,,,,,,,
1,31,6,3,5,4,,2,1,,,,,,,,,,,,,,
1,32,5,4,,2,3,6,1,,,,,,,,,,,,,,
1,33,5,4,3,,2,6,1,,,,,,,,,,,,,,
1,34,4,5,3,2,6,,1,,,,,,,,,,,,,,
1,35,5,2,4,3,6,,1,,,,,,,,,,,,,,
1,36,6,,3,5,2,4,1,,,,,,,,,,,,,,
1,37,4,2,3,5,,6,1,,,,,,,,,,,,,,
1,38,5,2,4,3,6,,1,,,,,,,,,,,,,,
1,39,6,3,4,2,7,5,1,,,,,,,,,,,,,,
1,40,3,2,4,6,7,5,1,,,,,,,,,,,,,,
1,41,4,3,5,2,6,,1,,,,,,,,,,,,,,
1,42,3,2,4,7,6,5,1,,,,,,,,,,,,,,
1,43,5,6,2,3,4,,1,,,,,,,,,,,,,,
1,44,5,2,7,3,4,6,1,,,,,,,,,,,,,,
1,45,3,4,2,5,6,,1,,,,,,,,,,,,,,
1,46,5,3,2,4,7,6,1,,,,,,,,,,,,,,
1,47,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,48,5,4,6,2,3,7,1,,,,,,,,,,,,,,
1,49,6,2,3,4,5,,1,,,,,,,,,,,,,,
1,50,4,2,3,5,6,,1,,,,,,,,,,,,,,
2,1,3,1,5,2,7,4,6,,,,,,,,,,,,,,
2,2,3,1,5,4,7,6,2,,,,,,,,,,,,,,
2,3,6,1,5,4,2,3,,,,,,,,,,,,,,,
2,4,,1,3,5,2,6,7,,,,,,,,,,,,,,
2,5,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,6,7,1,4,3,5,6,2,,,,,,,,,,,,,,
2,7,4,1,3,2,5,6,7,,,,,,,,,,,,,,
2,8,3,1,4,5,6,,2,,,,,,,,,,,,,,
2,9,5,1,2,4,6,7,3,,,,,,,,,,,,,,
2,10,,1,6,2,3,5,4,,,,,,,,,,,,,,
2,11,2,1,5,3,6,4,2,,,,,,,,,,,,,,
2,12,3,1,4,5,7,6,2,,,,,,,,,,,,,,
