Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,2,6,1,4,5,3,,,,,,,,,,,,,,
1,2,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,3,4,,6,1,2,5,3,,,,,,,,,,,,,,
1,4,6,2,7,1,3,5,4,,,,,,,,,,,,,,
1,5,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,6,3,2,6,1,5,,4,,,,,,,,,,,,,,
1,7,4,6,,1,2,5,3,,,,,,,,,,,,,,
1,8,5,3,,1,2,4,6,,,,,,,,,,,,,,
1,9,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,10,4,2,7,1,6,5,3,,,,,,,,,,,,,,
1,11,5,3,4,1,,6,2,,,,,,,,,,,,,,
1,12,5,4,6,1,3,7,2,,,,,,,,,,,,,,
1,13,4,2,7,1,6,5,3,,,,,,,,,,,,,,
1,14,4,2,3,1,6,5,,,,,,,,,,,,,,,
1,15,2,3,,1,6,5,4,,,,,,,,,,,,,,
1,16,6,2,5,1,7,4,3,,,,,,,,,,,,,,
1,17,,3,4,1,2,5,6,,,,,,,,,,,,,,
1,18,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,19,5,6,3,1,2,4,,,,,,,,,,,,,,,
1,20,4,2,5,1,3,,6,,,,,,,,,,,,,,
1,21,6,5,4,1,,2,3,,,,,,,,,,,,,,
1,22,3,6,,1,5,4,2,,,,,,,,,,,,,,
1,23,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,24,3,2,4,1,5,7,6,,,,,,,,,,,,,,
1,25,5,3,4,1,7,6,2,,,,,,,,,,,,,,
1,26,5,2,6,1,7,4,3,,,,,,,,,,,,,,
1,27,3,2,4,1,7,6,5,,,,,,,,,,,,,,
1,28,2,5,6,1,7,4,3,,,,,,,,,,,,,,
1,29,6,4,,1,2,5,3,,,,,,,,,,,,,,
1,30,,4,5,1,3,6,2,,,,,,,,,,,,,,
1,31,7,2,6,1,4,5,3,,,,,,,,,,,,,,
1,32,7,4,6,1,3,5,2,,,,,,,,,,,,,,
1,33,5,4,3,1,,6,2,,,,,,,,,,,,,,
1,34,5,4,,1,2,6,3,,,,,,,,,,,,,,
1,35,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,36,,2,5,1,4,6,3,,,,,,,,,,,,,,
1,37,6,5,3,1,2,7,4,,,,,,,,,,,,,,
1,38,3,2,5,1,6,,4,,,,,,,,,,,,,,
1,39,4,6,3,1,,5,2,,,,,,,,,,,,,,
1,40,4,2,6,1,3,,5,,,,,,,,,,,,,,
1,41,3,4,6,1,7,5,2,,,,,,,,,,,,,,
1,42,6,2,5,1,7,3,4,,,,,,,,,,,,,,
1,43,5,2,6,1,4,,3,,,,,,,,,,,,,,
1,44,4,2,,1,3,6,5,,,,,,,,,,,,,,
1,45,5,2,6,1,4,,3,,,,,,,,,,,,,,
1,46,5,2,6,1,3,7,4,,,,,,,,,,,,,,
1,47,5,2,6,1,4,7,3,,,,,,,,,,,,,,
1,48,4,2,7,1,5,6,3,,,,,,,,,,,,,,
1,49,5,4,3,1,,6,2,,,,,,,,,,,,,,
1,50,5,3,,1,4,6,2,,,,,,,,,,,,,,
2,1,2,3,6,1,,4,5,,,,,,,,,,,,,,
2,2,2,4,,1,6,5,3,,,,,,,,,,,,,,
2,3,,3,5,1,4,6,2,,,,,,,,,,,,,,
2,4,4,6,,1,3,5,2,,,,,,,,,,,,,,
2,5,6,2,4,1,3,5,,,,,,,,,,,,,,,
2,6,4,5,6,1,2,7,3,,,,,,,,,,,,,,
2,7,,2,4,1,3,6,5,,,,,,,,,,,,,,
2,8,6,3,5,1,4,,2,,,,,,,,,,,,,,
2,9,6,2,5,1,7,4,3,,,,,,,,,,,,,,
2,10,7,2,6,1,4,3,5,,,,,,,,,,,,,,
2,11,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,12,4,3,5,1,6,,2,,,,,,,,,,,,,,
