Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,,2,1,,5,,3,,,6,,,,4
1,3,,,,1,,,,,,,,,,,,,,,,,
1,6,4,6,5,,1,2,3,7,8,11,12,9,10,,,1,2,3,4,5,6
1,8,2,5,3,1,6,,4,3,4,7,10,5,6,1,2,9,12,,,11,10
1,10,5,3,4,1,2,6,,8,10,9,7,5,6,11,,12,1,,2,3,4
1,12,1,,,,,,,1,,,1,1,,,1,1,,,,,
1,13,,,,,1,,,1,,1,,1,,,,1,1,,,,
1,14,,,,1,,,,,,,,,,,,,,,,,
1,15,,1,3,7,5,6,,,1,1,1,1,1,1,1,1,1,1,1,1,1
1,16,5,2,3,3,4,6,1,,,,,,,,,,,,,,
1,17,,1,,,,,,,,,,,,,,,,,,,
1,18,4,3,5,6,1,,2,,,,,,,,,,,,,,
1,19,,,,,,,,,6,,,,5,,,1,2,3,4,,
1,20,5,1,6,3,5,4,2,,,,,,,,,,,,,,
1,21,7,2,3,1,4,5,6,11,12,3,4,7,8,1,2,5,6,9,10,,
1,24,,1,,,,,,,,,,,,,,,,,,,
1,25,,,,,,,1,,,,,,,,,,,,,,
1,26,,1,3,4,5,6,,,,1,,1,,1,,1,,1,,1,
1,27,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,30,3,2,6,7,1,4,5,7,8,3,4,11,12,,,2,1,5,6,9,10
1,32,,,,,,,,4,3,1,2,12,11,10,9,,,5,6,7,8
1,33,,7,4,2,5,3,1,,,,,,,,,,,,,,
1,34,7,1,6,2,4,,3,,,,,,,,,,,,,,
1,35,,,,,1,,,,,,,,,,,,,,,,
1,36,,4,,1,2,,3,,,,,,,,,,,,,,
1,37,,,,,1,,,1,1,1,1,1,1,1,1,1,1,,,,
1,39,6,1,4,2,3,5,3,,,,,,,,,,,,,,
1,40,3,,4,1,6,5,2,5,6,,,7,8,1,2,12,11,9,10,3,4
1,41,,,,,,,,7,8,1,2,9,10,5,6,11,12,13,14,3,4
1,42,,,,1,,,,,,,,,,,,,,,,,
1,43,,,,1,,,,,,,,,,1,,,,,,,
1,44,,,,1,,,,,,,,,,,,,,,,,
1,45,,1,4,6,2,5,3,,,,,,,,,,,,,,
1,47,,1,,,,,,,,,,,,,,,,,,,
1,49,,,,,,,1,,,,,,,,,,,,,,
2,2,,3,2,,,,1,,,,,,,,,,,,,,
2,5,,,,,,,,6,2,,,5,4,,,,,,1,3,
2,6,4,1,4,2,5,6,3,,,,,,,,,,,,,,
2,8,5,2,7,1,3,6,4,,,,,,,,,,,,,,
2,11,,,,1,,,,,,,,,,,,,,,,,
2,13,,1,2,5,6,4,3,,,1,6,12,7,2,8,9,10,3,11,4,5
