Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,3,1,7,3,4,5,6,2,,,,,,,,,,,,,,
1,4,1,3,5,2,4,,6,,,,,,,,,,,,,,
1,5,1,5,4,3,2,5,6,,,,,,,,,,,,,,
1,6,1,4,7,6,5,2,3,,,,,,,,,,,,,,
1,8,,,,,,,,4,5,1,6,11,7,2,8,,,10,12,3,9
1,9,,,,,,,,5,6,1,2,3,4,7,8,9,10,11,12,,
1,10,,,,,,,,7,8,1,4,11,12,2,5,,,9,10,3,6
1,11,,,,,,,,3,4,5,6,7,8,1,2,13,14,9,10,11,12
1,12,4,5,2,6,1,3,7,,,,,,,,,,,,,,
1,13,5,4,3,2,1,6,,,,,,,,,,,,,,,
1,14,2,3,4,6,1,5,7,,,,,,,,,,,,,,
1,15,4,2,3,6,1,5,6,,,,,,,,,,,,,,
1,16,3,2,5,4,1,6,,,,,,,,,,,,,,,
1,17,5,2,3,7,1,4,6,,,,,,,,,,,,,,
1,18,6,3,5,4,1,2,,,,,,,,,,,,,,,
1,19,4,2,5,6,1,3,7,,,,,,,,,,,,,,
1,20,4,6,5,7,1,2,3,,,,,,,,,,,,,,
1,21,4,2,7,5,1,3,6,,,,,,,,,,,,,,
1,22,7,4,5,3,1,2,6,,,,,,,,,,,,,,
1,23,6,2,5,3,1,4,,,,,,,,,,,,,,,
1,24,4,7,2,3,1,5,6,,,,,,,,,,,,,,
1,25,6,3,4,,1,5,2,,,,,,,,,,,,,,
1,26,5,3,4,,1,6,2,,,,,,,,,,,,,,
1,27,5,2,4,6,1,3,7,,,,,,,,,,,,,,
1,28,4,5,3,6,1,2,,,,,,,,,,,,,,,
1,29,3,4,5,,1,2,6,,,,,,,,,,,,,,
1,30,5,4,6,3,1,,2,,,,,,,,,,,,,,
1,31,3,2,7,5,1,4,6,,,,,,,,,,,,,,
1,32,6,2,5,3,1,4,,,,,,,,,,,,,,,
1,33,,2,5,4,1,6,3,,,,,,,,,,,,,,
1,34,,3,6,2,1,5,4,,,,,,,,,,,,,,
1,35,5,2,4,3,1,,6,,,,,,,,,,,,,,
1,36,4,3,6,,2,5,1,,,,,,,,,,,,,,
1,37,4,3,5,2,6,7,1,,,,,,,,,,,,,,
1,38,3,2,4,5,7,6,1,,,,,,,,,,,,,,
1,39,5,2,4,3,7,6,1,,,,,,,,,,,,,,
1,40,4,3,2,7,5,6,1,,,,,,,,,,,,,,
1,41,,4,2,5,6,3,1,,,,,,,,,,,,,,
1,42,4,5,3,2,6,,1,,,,,,,,,,,,,,
1,43,3,5,4,2,7,6,1,,,,,,,,,,,,,,
1,44,2,4,5,3,6,,1,,,,,,,,,,,,,,
1,45,2,3,4,5,,6,1,,,,,,,,,,,,,,
1,46,,6,5,2,3,4,1,,,,,,,,,,,,,,
1,47,4,3,,2,6,5,1,,,,,,,,,,,,,,
1,48,3,4,2,5,6,7,1,,,,,,,,,,,,,,
1,49,5,6,2,4,3,,1,,,,,,,,,,,,,,
1,50,3,2,5,4,7,6,1,,,,,,,,,,,,,,
2,1,2,1,3,5,4,,6,,,,,,,,,,,,,,
2,2,5,1,4,2,7,6,3,,,,,,,,,,,,,,
2,3,5,1,4,2,7,6,3,,,,,,,,,,,,,,
2,4,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,5,4,1,3,5,6,7,2,,,,,,,,,,,,,,
2,6,,1,4,6,3,5,2,,,1,5,5,4,6,6,4,3,3,2,2,1
2,7,,1,3,4,6,5,2,,,,,,,,,,,,,,
2,8,2,1,5,,3,4,6,,,,,,,,,,,,,,
2,9,,1,4,3,2,5,6,,,,,,,,,,,,,,
2,10,4,1,3,5,2,7,6,,,,,,,,,,,,,,
2,11,3,1,,4,,,2,,,,,,,,,,,,,,
2,12,6,1,4,3,7,5,2,,,,,,,,,,,,,,
2,13,6,1,7,3,2,5,4,,,,,,,,,,,,,,
2,14,2,1,4,3,7,5,6,,,,,,,,,,,,,,
2,15,2,1,5,4,3,6,7,,,,,,,,,,,,,,
2,16,3,1,2,5,,6,4,,,,,,,,,,,,,,
2,17,5,1,3,4,7,6,2,,,,,,,,,,,,,,
2,18,5,1,4,3,,6,2,,,,,,,,,,,,,,
2,19,6,1,5,3,2,7,4,,,,,,,,,,,,,,
2,20,6,1,,4,2,5,3,,,,,,,,,,,,,,
2,21,6,1,2,3,4,,5,,,,,,,,,,,,,,
2,22,5,1,,2,3,6,4,,,,,,,,,,,,,,
2,23,4,1,3,,2,5,6,,,,,,,,,,,,,,
2,24,,1,,,,,,,,1,,,,,,,,,,,
2,25,4,1,3,,2,5,6,,,,,,,,,,,,,,
2,26,4,1,3,5,7,6,2,,,,,,,,,,,,,,
2,27,3,1,6,,4,5,2,,,,,,,,,,,,,,
2,28,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,29,,1,4,3,6,5,2,,,,,,,,,,,,,,
2,30,2,1,3,4,6,5,,,,,,,,,,,,,,,
2,31,6,1,4,3,,5,2,,,,,,,,,,,,,,
2,32,4,1,2,7,3,6,5,,,,,,,,,,,,,,
2,33,3,1,4,6,5,2,,,,,,,,,,,,,,,
2,34,5,1,2,6,,3,4,,,,,,,,,,,,,,
2,35,3,1,,4,5,6,2,,,,,,,,,,,,,,
2,36,5,1,6,3,2,,4,,,,,,,,,,,,,,
2,37,4,1,2,6,7,3,5,,,,,,,,,,,,,,
2,38,4,1,3,5,6,7,2,,,,,,,,,,,,,,
2,39,,1,4,2,6,3,5,,,,,,,,,,,,,,
2,40,3,1,4,2,6,5,,,,,,,,,,,,,,,
2,41,3,1,4,2,,6,5,,,,,,,,,,,,,,
2,42,7,1,6,2,4,5,3,,,,,,,,,,,,,,
2,43,4,1,5,,6,3,2,,,,,,,,,,,,,,
2,44,5,1,6,2,3,,4,,,,,,,,,,,,,,
2,45,4,1,5,3,6,,2,,,,,,,,,,,,,,
2,46,4,1,5,3,,6,2,,,,,,,,,,,,,,
2,47,3,1,,2,4,5,6,,,,,,,,,,,,,,
2,48,4,1,5,3,,6,2,,,,,,,,,,,,,,
2,49,,1,4,6,3,5,2,,,,,,,,,,,,,,
2,50,4,1,5,3,6,,2,9,10,1,2,5,6,7,8,12,,11,,4,3
3,1,2,1,3,4,5,6,,,,,,,,,,,,,,,
3,2,4,1,5,3,2,6,7,,,,,,,,,,,,,,
3,3,4,1,7,2,5,6,3,,,,,,,,,,,,,,
3,4,5,1,,2,6,4,3,,,,,,,,,,,,,,
3,5,1,2,3,,4,5,6,,,,,,,,,,,,,,
3,6,2,4,3,1,,6,5,,,,,,,,,,,,,,
3,7,3,4,7,1,5,6,2,,,,,,,,,,,,,,
3,8,3,7,6,1,5,4,2,3,,7,,6,,1,,,5,4,,2,
3,9,7,2,5,1,4,6,3,,,,,,,,,,,,,,
3,10,5,2,4,1,6,7,3,,,,,,,,,,,,,,
3,11,5,3,4,1,,6,2,,,,,,,,,,,,,,
3,12,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,13,4,3,6,1,2,5,7,,,,,,,,,,,,,,
3,14,3,,5,1,6,4,2,,,,,,,,,,,,,,
3,15,5,2,4,1,,6,3,,,,,,,,,,,,,,
3,16,4,2,5,1,,6,3,,,,,,,,,,,,,,
3,17,5,6,2,1,,4,3,,,,,,,,,,,,,,
3,18,5,3,6,1,,4,2,,,,,,,,,,,,,,
3,19,6,3,,1,4,5,2,,,,,,,,,,,,,,
3,20,4,3,2,1,7,5,6,,,,,,,,,,,,,,
3,21,5,2,6,1,4,,3,,,,,,,,,,,,,,
3,22,5,3,4,1,,6,2,,,,,,,,,,,,,,
3,23,5,6,3,1,,4,2,,,,,,,,,,,,,,
3,24,3,6,4,1,7,5,2,,,,,,,,,,,,,,
3,25,5,3,4,1,,6,2,,,,,,,,,,,,,,
3,26,6,3,,1,2,5,4,,,,,,,,,,,,,,
3,27,6,2,,1,3,5,4,,,,,,,,,,,,,,
3,28,4,5,3,1,7,6,2,,,,,,,,,,,,,,
3,29,6,2,3,1,4,7,5,,,,,,,,,,,,,,
3,30,3,2,4,1,7,5,6,,,,,,,,,,,,,,
3,31,4,6,3,1,2,5,7,,,,,,,,,,,,,,
3,32,6,4,,1,2,5,3,,,,,,,,,,,,,,
3,33,6,2,5,1,7,4,3,,,,,,,,,,,,,,
3,34,5,3,4,1,7,6,2,,,,,,,,,,,,,,
3,35,6,2,,1,3,5,4,,,,,,,,,,,,,,
3,36,4,5,,1,6,3,2,,,,,,,,,,,,,,
3,37,,4,5,1,3,6,2,,,,,,,,,,,,,,
3,38,3,6,5,1,4,,2,,,,,,,,,,,,,,
3,39,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,40,3,4,6,1,2,5,,,,,,,,,,,,,,,
3,41,5,3,,1,6,4,2,,,,,,,,,,,,,,
3,42,,3,4,1,6,5,2,,,,,,,,,,,,,,
3,43,4,2,5,1,3,7,6,,,,,,,,,,,,,,
3,44,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,45,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,46,4,5,1,6,7,2,3,,,,,,,,,,,,,,
3,47,2,5,1,6,,3,4,,,,,,,,,,,,,,
3,48,5,3,1,2,6,,4,,,,,,,,,,,,,,
3,49,3,6,1,5,7,4,2,,,,,,,,,,,,,,
3,50,3,2,1,5,4,6,,,,,,,,,,,,,,,
4,1,,,,,,,,5,6,1,2,9,10,3,4,12,11,13,14,7,8
4,2,,,,,,,,11,12,4,6,,,3,7,2,1,5,8,9,10
4,3,,,,,,,,4,3,2,1,6,5,7,8,9,10,11,12,13,
4,4,,,,,,,,6,5,2,3,8,7,12,11,10,9,4,1,,
4,5,,,,1,,,,3,2,,,,,,1,,,,,,
4,7,4,3,6,1,5,,2,4,9,10,3,5,12,1,8,7,11,,6,2,
4,8,,,,,,,,5,6,3,4,9,10,7,8,11,12,13,14,1,2
4,9,7,1,6,2,3,5,4,,4,1,12,11,5,2,6,,7,8,3,9,10
4,10,,,,,,,,9,10,1,2,5,6,3,4,,,7,8,11,12
4,11,5,2,4,1,6,7,3,3,5,2,4,7,8,1,10,9,11,12,13,14,
4,13,,,,,,,,7,8,3,4,10,9,5,6,14,13,12,11,1,2
4,14,,,,,,,,10,9,4,3,5,6,8,7,14,13,12,11,2,1
4,15,,,,,,,,11,12,1,2,5,6,3,4,,,10,9,7,8
4,16,,,,,,,,9,10,1,2,3,4,7,8,,,11,12,5,6
4,17,2,5,3,1,6,,4,3,4,5,6,8,7,1,2,11,12,,,9,10
4,18,,,,,,,,11,12,1,2,7,8,5,6,13,14,9,10,3,4
4,19,,4,5,1,3,2,6,11,8,6,10,7,9,1,3,2,4,5,12,,
