Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,1,2,9,10,11,12,8,7,6,5,3,4,13,14
1,2,,,,,,,,9,10,5,6,1,2,7,8,11,12,,,3,4
1,3,4,5,3,1,6,7,2,5,6,11,12,7,8,1,2,13,14,9,10,3,4
1,4,,,,,,,,6,5,3,4,9,10,1,2,11,12,8,7,,
1,5,5,2,6,1,3,,4,3,7,1,6,11,,2,5,4,8,12,,9,10
1,6,,,,,,,,13,14,3,4,9,10,1,2,7,8,11,12,5,6
1,7,,,,,,,,5,6,2,4,11,12,1,3,,,9,10,7,8
1,8,,,,,,,,9,10,3,6,7,8,1,2,,,11,12,4,5
1,9,,,,,,,,9,10,2,4,7,8,1,3,12,11,13,14,5,6
1,10,4,2,,5,1,3,6,7,5,4,6,9,8,1,,2,3,,10,11,12
1,11,,,,,,,,7,8,5,6,13,14,1,2,11,12,9,10,3,4
1,12,,,,,,,,13,14,3,4,9,10,1,2,7,8,11,12,5,6
1,13,,,,,,,,9,10,3,4,7,8,1,2,11,12,,,5,6
1,14,,,,,,,,7,8,2,4,9,10,1,3,13,14,11,12,5,6
1,15,,,,,,,,7,8,3,4,9,10,1,2,5,6,13,14,11,12
1,16,,,,,,,,7,8,2,3,9,10,1,4,11,12,13,14,5,6
1,17,,,,,,,,11,12,3,6,7,8,1,2,13,14,9,10,4,5
1,18,,,,,,,,9,10,5,6,,,1,3,2,4,7,8,11,12
1,19,,,,,,,,5,6,3,4,7,8,,11,1,2,9,10,,12
1,20,7,5,4,2,1,6,3,11,12,7,8,,,4,3,1,2,9,10,5,6
1,21,,,,,,,,5,6,7,8,12,11,10,9,1,2,4,3,14,13
1,22,,,,,,,,8,9,3,10,4,5,6,7,1,2,11,12,,
1,23,6,3,4,5,2,1,7,,,,,,,,,,,,,,
1,24,6,3,5,4,2,1,7,,,,,,,,,,,,,,
1,25,1,2,4,5,,6,3,,,,,,,,,,,,,,
1,26,1,2,3,4,5,6,7,,,,,,,,,,,,,,
1,27,1,4,7,5,6,2,3,,,,,,,,,,,,,,
1,28,1,6,5,2,,3,4,,,,,,,,,,,,,,
1,29,1,2,3,4,5,6,7,,,,,,,,,,,,,,
1,30,1,4,3,5,6,7,2,,,,,,,,,,,,,,
1,31,1,2,3,4,,6,5,,,,,,,,,,,,,,
1,32,1,2,5,,6,3,4,,,,,,,,,,,,,,
1,33,6,2,1,4,5,7,3,,,,,,,,,,,,,,
1,34,5,2,1,4,7,6,3,,,,,,,,,,,,,,
1,35,2,4,1,6,,3,5,,,,,,,,,,,,,,
1,36,6,5,1,2,3,,4,,,,,,,,,,,,,,
1,37,5,2,1,3,6,,4,,,,,,,,,,,,,,
1,38,,,,,,,,5,6,3,4,7,8,9,10,,,11,12,1,2
1,39,,,,,,,,10,9,2,5,8,7,3,6,12,11,13,14,1,4
1,40,,,,,,,,11,10,3,4,7,8,6,9,,,5,12,1,2
1,41,,,,,,,,7,8,5,6,9,10,3,4,,,11,12,1,2
1,42,,,,,,,,9,10,3,6,7,8,2,5,,,11,12,1,4
1,43,,,,,,,,6,7,2,3,4,5,8,9,10,11,13,12,14,1
1,44,,,,,,,,9,10,2,4,5,6,7,8,12,11,,,1,3
1,45,,,,,,,,5,6,7,8,9,10,3,4,11,12,,,1,2
1,46,,,,,,,,7,9,2,4,8,10,5,6,11,12,13,14,1,3
1,47,,,,,,,,4,6,5,9,8,,2,7,10,11,,3,1,12
1,48,,,,,,,,7,8,9,10,5,6,4,3,11,12,13,14,1,2
1,49,7,1,4,5,2,6,3,5,,4,,2,,5,,3,,6,,1,
1,50,,,,,,,,6,8,2,7,9,10,3,5,14,13,11,12,1,4
1,51,,,,,,,,7,8,2,4,5,6,9,10,12,11,,,1,3
2,1,,2,3,6,1,4,5,,,,,,,,,,,,,,
2,2,4,3,5,6,1,2,,,,,,,,,,,,,,,
2,3,4,3,2,6,1,,5,,,,,,,,,,,,,,
2,4,4,2,,6,1,5,3,,,,,,,,,,,,,,
2,5,3,5,4,6,1,2,,,,,,,,,,,,,,,
2,6,5,2,7,3,1,6,4,,,,,,,,,,,,,,
2,7,6,3,5,2,1,,4,,,,,,,,,,,,,,
2,8,,3,4,2,1,6,5,,,,,,,,,,,,,,
2,9,5,2,6,4,1,,3,,,,,,,,,,,,,,
2,10,4,3,6,2,1,5,,,,,,,,,,,,,,,
2,11,6,2,5,,1,3,4,,,,,,,,,,,,,,
2,12,5,3,,4,1,2,6,,,,,,,,,,,,,,
2,13,4,3,,2,1,5,6,,,,,,,,,,,,,,
2,14,5,3,4,2,1,6,,,,,,,,,,,,,,,
2,15,5,3,4,6,1,2,,,,,,,,,,,,,,,
2,16,6,3,4,2,1,5,,,,,,,,,,,,,,,
2,17,5,2,4,6,1,3,7,,,,,,,,,,,,,,
2,18,5,4,3,6,1,2,,,,,,,,,6,,1,,,3,
2,19,6,5,7,3,1,2,4,,,,,,,,,,,,,,
2,20,,4,3,2,1,5,6,,,,,,,,,,,,,,
2,21,6,3,7,2,1,5,4,,,,,,,,,,,,,,
2,22,3,2,4,5,1,,6,,,,,,,,,,,,,,
2,23,5,3,,2,1,6,4,,,,,,,,,,,,,,
2,24,3,2,,6,1,4,5,,,,,,,,,,,,,,
2,25,5,4,,3,1,2,6,,,,,,,,,,,,,,
2,26,4,3,5,2,1,7,6,,,,,,,,,,,,,,
2,27,5,2,6,3,1,4,7,,,,,,,,,,,,,,
2,28,2,5,4,,1,3,6,,,,,,,,,,,,,,
2,29,3,2,6,7,1,4,5,,,,,,,,,,,,,,
2,30,6,2,,3,1,5,4,,,,,,,,,,,,,,
2,31,5,4,3,7,1,2,6,,,,,,,,,,,,,,
2,32,3,7,5,2,1,4,6,,,,,,,,,,,,,,
2,33,5,2,3,,1,6,4,,,,,,,,,,,,,,
2,34,4,2,3,5,1,7,6,,,,,,,,,,,,,,
2,35,,2,3,5,1,4,6,,,,,,,,,,,,,,
2,36,5,2,4,6,1,3,7,,,,,,,,,,,,,,
2,37,4,3,6,2,1,7,5,,,,,,,,,,,,,,
2,38,7,3,6,2,1,5,4,,,,,,,,,,,,,,
2,39,5,2,5,3,1,6,4,,,,,,,,,,,,,,
2,40,5,2,4,3,1,,6,,,,,,,,,,,,,,
2,41,7,2,3,5,1,4,6,,,,,,,,,,,,,,
2,42,2,3,7,4,1,5,6,,,,,,,,,,,,,,
2,43,4,7,6,2,1,5,3,,,,,,,,,,,,,,
2,44,5,4,,3,1,2,6,,,,,,,,,,,,,,
2,45,4,3,7,5,1,2,6,,,,,,,,,,,,,,
2,46,5,3,6,4,1,2,,,,,,,,,,,,,,,
2,47,,,,,1,,,,,,,,,,,,,,,,
2,48,6,3,5,2,1,7,4,,,,,,,,,,,,,,
2,49,3,2,5,4,1,6,7,,,,,,,,,,,,,,
2,50,7,3,6,2,1,4,5,,,,,,,,,,,,,,
3,1,5,4,6,3,2,1,,9,10,5,6,11,12,7,8,3,4,2,1,,
3,2,,,,,,,,8,9,2,3,11,12,4,5,6,7,10,1,13,14
3,3,2,3,4,5,6,7,1,,,,,,,,,,,,,,
3,4,5,2,4,3,6,7,1,,,,,,,,,,,,,,
3,5,3,2,4,5,7,6,1,,,,,,,,,,,,,,
3,6,4,3,2,5,6,,1,,,,,,,,,,,,,,
3,7,4,2,3,5,6,7,1,,,,,,,,,,,,,,
3,8,,2,5,3,4,6,1,,,,,,,,,,,,,,
3,9,4,2,3,5,6,7,1,,,,,,,,,,,,,,
3,10,5,2,4,3,6,7,1,,,,,,,,,,,,,,
3,11,4,2,6,3,,5,1,,,,,,,,,,,,,,
3,12,3,2,4,5,6,,1,,,,,,,,,,,,,,
3,13,5,3,4,2,6,7,1,,,,,,,,,,,,,,
3,14,4,6,3,2,7,5,1,,,,,,,,,,,,,,
3,15,4,6,3,2,7,5,1,,,,,,,,,,,,,,
3,16,4,2,3,6,7,5,1,,,,,,,,,,,,,,
3,17,5,2,3,4,6,,1,,,,,,,,,,,,,,
3,18,3,2,4,5,7,6,1,,,,,,,,,,,,,,
3,19,5,4,6,2,3,,1,,,,,,,,,,,,,,
3,20,3,6,4,2,5,,1,,,,,,,,,,,,,,
3,21,7,3,5,2,4,6,1,,,,,,,,,,,,,,
3,22,5,4,2,3,7,6,1,,,,,,,,,,,,,,
3,23,3,2,4,5,6,7,1,,,,,,,,,,,,,,
3,24,3,2,4,5,7,6,1,,,,,,,,,,,,,,
3,25,5,2,4,3,,6,1,,,,,,,,,,,,,,
3,26,3,2,4,6,7,5,1,,,,,,,,,,,,,,
3,27,2,5,4,3,6,7,1,,,,,,,,,,,,,,
3,28,5,3,2,6,7,4,1,,,,,,,,,,,,,,
3,29,5,3,4,2,,6,1,,,,,,,,,,,,,,
3,30,7,5,6,2,1,3,4,,,,,,,,,,,,,,
3,31,5,4,2,,1,3,6,,,,,,,,,,,,,,
3,32,5,7,4,2,1,6,3,,,,,,,,,,,,,,
3,33,5,2,7,3,1,4,6,,,,,,,,,,,,,,
3,34,,4,5,3,1,2,6,,,,,,,,,,,,,,
3,35,4,3,6,5,1,7,2,,,,,,,,,,,,,,
3,36,3,2,4,5,1,6,7,,,,,,,,,,,,,,
3,37,6,4,5,,1,3,2,,,,,,,,,,,,,,
3,38,6,2,4,3,1,7,5,,,,,,,,,,,,,,
3,39,3,2,6,5,1,4,,,,,,,,,,,,,,,
3,40,6,2,,4,1,5,3,,,,,,,,,,,,,,
3,41,5,3,6,2,1,4,7,,,,,,,,,,,,,,
3,42,2,5,3,7,1,4,6,,,,,,,,,,,,,,
3,43,5,3,7,2,1,4,6,,,,,,,,,,,,,,
3,44,5,2,4,6,1,3,,,,,,,,,,,,,,,
3,45,,3,4,2,1,5,6,,,,,,,,,,,,,,
3,46,5,2,6,7,1,3,4,,,,,,,,,,,,,,
3,47,,2,4,3,1,6,5,,,,,,,,,,,,,,
3,48,,2,6,4,1,5,3,,,,,,,,,,,,,,
3,49,5,3,6,2,1,4,,,,,,,,,,,,,,,
3,50,,5,3,4,1,2,6,,,,,,,,,,,,,,
4,1,,,,,,,,12,11,1,3,10,9,8,7,14,13,6,5,2,4
4,2,,,,,,,,7,8,1,2,9,10,3,5,11,12,13,14,4,6
4,3,,,,,,,,9,10,1,4,7,8,5,6,13,14,11,12,2,3
4,4,,,,,,,,9,10,1,6,7,8,2,4,11,12,,,3,5
4,5,,,,,,,,7,8,1,9,11,12,10,5,2,6,,,3,4
4,6,,,,,,,,10,11,1,2,8,7,3,6,,,12,9,4,5
4,7,,,,,,,,5,6,1,2,9,10,7,8,11,12,13,14,3,4
4,8,,,,,,,,7,8,1,2,9,10,5,6,12,11,13,14,3,4
4,9,,,,,,,,7,8,1,2,9,10,5,6,11,12,,,3,4
4,10,,,,,,,,9,10,1,2,8,7,3,4,12,11,,,5,6
4,11,,,,,,,,5,7,1,4,9,10,2,8,12,11,14,13,3,6
4,12,,,,,,,,7,8,1,4,9,10,5,6,11,12,14,13,2,3
4,13,,,,,,,,9,10,1,8,2,3,12,11,14,13,4,5,6,7
4,14,,,,,,,,9,8,1,10,13,12,2,3,7,6,4,5,11,10
4,15,,,,,,,,9,10,1,6,7,8,4,5,12,11,,,2,3
4,16,,,,,,,,5,6,1,3,7,8,2,4,11,12,9,10,13,14
4,17,,,,,,,,9,10,1,2,7,8,3,4,,,11,12,5,6
4,18,,,,,,,,9,10,1,2,7,8,5,6,11,12,13,14,3,4
4,19,,,,,,,,5,6,1,4,9,10,7,8,14,13,12,11,2,3
4,20,,,,,,,,,,1,2,9,10,3,5,6,4,11,12,7,8
4,21,,,,,,,,6,8,1,2,11,12,3,4,10,9,,,5,7
4,22,,,,,,,,4,8,1,6,9,10,3,7,11,12,13,14,2,5
4,23,,,,,,,,7,8,1,4,9,10,2,3,13,14,11,12,5,6
4,24,,,,,,,,11,12,1,2,,,3,4,9,10,5,6,7,8
4,25,,,,,,,,9,10,1,6,11,12,2,3,7,8,13,14,4,5
4,26,,,,,,,,7,10,1,2,8,11,3,5,,,9,12,4,6
4,27,,,,,,,,9,10,1,4,11,12,2,3,,,7,8,5,6
4,28,,,,,,,,11,12,1,4,7,10,2,5,3,6,13,14,8,9
4,29,,,,,,,,3,4,1,2,9,10,7,8,5,6,11,12,13,14
4,30,,,,,,,,11,8,1,4,7,10,3,5,12,9,,,2,6
4,31,,,,,,,,7,8,1,6,9,10,2,3,12,13,11,14,4,5
4,32,,,,,,,,3,4,1,7,8,9,6,5,13,14,12,10,2,11
4,33,,,,,,,,7,8,1,4,9,10,2,5,11,12,13,14,3,6
