Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,1,6,3,4,7,2,,,,,,,,,,,,,,
1,2,5,1,7,3,2,6,4,,,,,,,,,,,,,,
1,3,6,1,4,3,7,5,2,,,,,,,,,,,,,,
1,4,5,1,2,3,6,7,4,,,,,,,,,,,,,,
1,5,7,1,4,2,5,6,3,,,,,,,,,,,,,,
1,6,4,1,5,2,6,7,3,,,,,,,,,,,,,,
1,7,3,1,5,4,6,2,7,,,,,,,,,,,,,,
1,8,5,1,4,7,2,3,6,,,,,,,,,,,,,,
1,9,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,10,4,1,3,6,2,7,5,,,,,,,,,,,,,,
1,11,4,6,,1,2,5,3,,,,,,,,,,,,,,
1,12,3,1,4,6,5,7,2,,,,,,,,,,,,,,
1,13,3,1,4,6,7,5,2,,,,,,,,,,,,,,
1,14,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,15,,1,3,2,4,6,5,,,,,,,,,,,,,,
1,16,,1,6,2,3,4,5,,,,,,,,,,,,,,
1,17,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,18,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,19,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,20,,,,,,,,11,12,3,4,13,14,1,2,5,6,7,8,9,10
1,21,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,22,4,1,6,3,5,,2,,,,,,,,,,,,,,
1,23,4,1,7,3,2,5,6,,,,,,,,,,,,,,
1,24,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,25,5,1,3,4,2,6,,,,,,,,,,,,,,,
1,26,4,1,6,2,7,5,3,,,,,,,,,,,,,,
1,27,3,1,,6,2,4,5,,,,,,,,,,,,,,
1,29,6,1,3,2,4,,5,,,,,,,,,,,,,,
1,30,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,31,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,32,3,1,5,2,,4,6,,,,,,,,,,,,,,
1,33,7,1,6,4,5,2,3,,,,,,,,,,,,,,
1,34,,2,3,1,6,4,5,,,,,,,,,,,,,,
1,35,6,1,,2,4,5,3,,,,,,,,,,,,,,
1,36,5,1,6,2,4,7,3,,,,,,,,,,,,,,
1,37,4,1,,3,2,6,5,,,,,,,,,,,,,,
1,38,7,1,5,2,4,3,6,,,,,,,,,,,,,,
1,39,3,1,6,4,2,5,,9,10,1,8,,3,2,11,4,,6,7,5,12
1,40,5,1,3,2,7,6,4,,,,,,,,,,,,,,
1,41,5,1,6,2,3,7,4,,,,,,,,,,,,,,
1,42,4,1,3,6,2,5,,,,,,,,,,,,,,,
1,43,6,1,,2,4,5,3,,,,,,,,,,,,,,
1,44,2,1,4,6,5,3,,,,,,,,,,,,,,,
1,45,3,1,5,2,4,6,,,,,,,,,,,,,,,
1,46,4,1,3,6,2,5,,,,,,,,,,,,,,,
1,47,5,1,4,7,3,2,6,,,,,,,,,,,,,,
1,48,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,49,5,1,,2,3,4,6,,,,,,,,,,,,,,
1,50,4,1,6,2,5,,3,,,,,,,,,,,,,,
2,1,1,2,7,4,3,5,6,,,,,,,,,,,,,,
2,2,1,2,3,4,5,6,,,,,,,,,,,,,,,
2,3,1,2,4,6,5,3,,,,,,,,,,,,,,,
2,4,1,2,6,3,7,5,4,,,,,,,,,,,,,,
2,5,1,3,2,4,5,6,7,,,,,,,,,,,,,,
2,6,1,2,3,4,5,6,,,,,,,,,,,,,,,
2,7,5,1,4,2,3,6,,,,,,,,,,,,,,,
2,8,4,1,5,3,6,7,2,,,,,,,,,,,,,,
2,9,,1,5,2,6,4,3,,,,,,,,,,,,,,
2,10,3,1,5,6,,4,2,,,,,,,,,,,,,,
2,11,4,1,6,3,5,,2,,,,,,,,,,,,,,
2,12,6,1,,2,4,5,3,,,,,,,,,,,,,,
2,13,4,1,5,2,,6,3,,,,,,,,,,,,,,
2,14,6,1,5,2,4,7,3,,,,,,,,,,,,,,
2,15,4,1,5,2,,6,3,,,,,,,,,,,,,,
2,16,3,1,2,6,7,5,4,,,,,,,,,,,,,,
2,17,6,1,4,5,2,3,,,,,,,,,,,,,,,
2,18,4,3,5,,2,1,6,,,,,,,,,,,,,,
