Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,1,,2,6,5,4,3,,,,,,,,,,,,,,
1,3,1,2,3,4,5,6,,,,,,,,,,,,,,,
1,4,1,2,3,4,5,6,7,,,,,,,,,,,,,,
1,5,1,3,2,6,7,4,5,,,,,,,,,,,,,,
1,6,1,4,2,6,5,3,7,,,,,,,,,,,,,,
1,7,1,2,4,3,7,5,6,,,,,,,,,,,,,,
1,8,1,5,2,,3,4,6,,,,,,,,,,,,,,
1,9,1,2,6,5,3,,4,,,,,,,,,,,,,,
1,10,1,3,5,,2,4,6,,,,,,,,,,,,,,
1,11,1,3,4,6,,5,2,,,,,,,,,,,,,,
1,12,1,5,4,,6,3,2,,,,,,,,,,,,,,
1,13,1,2,3,4,5,6,7,,,,,,,,,,,,,,
1,14,1,5,3,4,,6,2,,,,,,,,,,,,,,
1,15,1,,2,6,3,5,4,,,,,,,,,,,,,,
1,16,1,3,6,5,4,,2,,,,,,,,,,,,,,
1,17,1,6,2,4,5,3,,,,,,,,,,,,,,,
1,18,1,5,4,3,6,7,2,,,,,,,,,,,,,,
1,19,1,2,3,4,5,6,7,,,,,,,,,,,,,,
1,20,1,3,2,6,7,4,5,,,,,,,,,,,,,,
1,21,1,2,,3,6,4,5,7,,,,,,8,,9,,10,12,,11
1,22,1,2,3,4,5,6,,,,,,,,,,,,,,,
1,23,1,5,6,2,3,7,4,,,,,,,,,,,,,,
1,24,1,5,2,3,4,6,7,,,,,,,,,,,,,,
1,25,1,2,4,5,6,,3,,,,,,,,,,,,,,
1,26,1,2,4,3,6,5,7,,,,,,,,,,,,,,
1,27,1,3,,5,6,4,2,,,,,,,,,,,,,,
1,28,1,2,3,4,5,6,,,,,,,,,,,,,,,
1,29,1,,3,4,5,6,2,,,,,,,,,,,,,,
1,30,1,5,4,6,7,2,3,,,,,,,,,,,,,,
1,31,1,,,,,,,,,,,,,,,,,,,,
1,32,1,5,3,2,,6,4,,,,,,,,,,,,,,
1,33,1,5,2,6,7,3,4,,,,,,,,,,,,,,
1,34,1,2,3,,,4,5,,,,,,,,,,,,,,
1,35,1,3,6,2,,5,4,,,,,,,,,,,,,,
1,36,1,3,2,4,5,6,7,,,,,,,,,,,,,,
1,37,1,5,2,6,,3,7,,,,,,,,,,,,,,
1,38,1,7,3,2,6,4,5,,,,,,,,,,,,,,
1,39,1,,3,4,5,6,,,,,,,,,,,,,,,
1,40,1,3,2,6,5,4,,,,,,,,,,,,,,,
1,41,1,2,3,4,5,6,7,,,,,,,,,,,,,,
1,42,1,5,2,7,6,4,3,,,,,,,,,,,,,,
1,43,1,3,5,4,7,6,2,,,,,,,,,,,,,,
1,45,1,3,2,4,5,6,,,,,,,,,,,,,,,
1,46,1,2,3,4,5,6,,,,,,,,,,,,,,,
1,47,1,4,2,5,6,,3,,,,,,,,,,,,,,
1,48,1,3,5,6,2,4,,,,,,,,,,,,,,,
1,49,1,,2,3,5,6,4,,,,,,,,,,,,,,
1,50,1,3,5,6,,4,2,,,,,,,,,,,,,,
2,1,1,6,5,2,3,4,,,,,,,,,,,,,,,
2,2,1,3,4,5,2,6,7,,,,,,,,,,,,,,
2,3,1,3,6,2,7,5,4,,,,,,,,,,,,,,
2,4,1,2,5,3,4,6,7,,,,,,,,,,,,,,
2,5,1,,,,,,,,,,,,,,,,,,,,
2,6,1,,4,3,6,5,2,,,,,,,,,,,,,,
2,7,1,2,3,4,5,,6,,,,,,,,,,,,,,
2,8,1,3,2,4,5,,6,,,,,,,,,,,,,,
2,9,1,7,3,6,5,4,2,,,,,,,,,,,,,,
2,10,1,4,7,3,5,2,6,,,,,,,,,,,,,,
2,11,1,3,5,2,6,7,4,,,,,,,,,,,,,,
2,12,1,4,5,3,6,7,2,,,,,,,,,,,,,,
2,13,1,5,,3,4,6,2,,,,,,,,,,,,,,
2,14,1,2,3,4,5,6,,,,,,,,,,,,,,,
2,15,1,,4,2,3,5,6,,,,,,,,,,,,,,
2,16,1,2,5,3,4,,6,,,,,,,,,,,,,,
2,17,1,2,3,5,6,7,4,,,,,,,,,,,,,,
2,18,1,2,3,4,5,6,,,,,,,,,,,,,,,
2,19,1,3,2,4,6,5,7,,,,,,,,,,,,,,
2,20,1,,,4,2,3,,,,,,,,,,,,,,,
2,21,1,4,5,2,3,6,7,,,,,,,,,,,,,,
2,22,1,2,5,3,7,6,4,,,,,,,,,,,,,,
2,23,1,2,3,4,5,6,7,,,,,,,,,,,,,,
2,24,1,6,3,,5,4,2,,,,,,,,,,,,,,
2,25,1,5,3,2,6,4,7,,,,,,,,,,,,,,
2,26,1,3,4,,2,6,5,,,,,,,,,,,,,,
2,27,1,2,3,4,5,6,,,,,,,,,,,,,,,
2,28,1,6,4,3,7,5,2,,,,,,,,,,,,,,
2,29,1,2,4,5,6,7,3,,,,,,,,,,,,,,
2,30,1,2,3,6,5,4,,,,,,,,,,,,,,,
2,31,1,4,2,3,5,6,,,,,,,,,,,,,,,
2,32,1,2,3,4,5,6,,,,,,,,,,,,,,,
2,33,1,4,3,5,6,7,2,,,,,,,,,,,,,,
2,34,1,4,,6,5,3,2,,,,,,,,,,,,,,
2,35,1,5,,3,,4,6,,,1,,,,,,,,,,,
2,36,3,4,1,7,6,2,5,,,,,,,,,,,,,,
2,37,1,2,5,7,3,6,4,,,,,,,,,,,,,,
2,38,1,2,3,7,6,4,5,,,,,,,,,,,,,,
2,39,1,3,5,2,4,6,7,,,,,,,,,,,,,,
2,40,1,2,4,5,,6,3,,,,,,,,,,,,,,
2,41,1,3,5,4,7,6,2,,,,,,,,,,,,,,
2,43,1,2,3,4,5,,,,,,,,,,,,,,,,
2,44,1,7,6,3,4,5,2,,,,,,,,,,,,,,
2,45,1,4,3,5,,6,2,,,,,,,,,,,,,,
2,46,1,7,5,6,4,3,2,,,,,,,,,,,,,,
2,47,1,2,6,5,6,4,7,,,,,,,,,,,,,,
2,48,1,7,6,2,3,4,5,,,,,,,,,,,,,,
2,49,1,3,4,5,6,,2,,,,,,,,,,,,,,
2,50,1,5,3,6,,4,2,,,,,,,,,,,,,,
3,1,,3,1,2,4,5,6,,,3,4,1,2,5,6,7,8,9,10,11,12
3,2,,,,,,,,5,6,3,4,1,2,7,8,11,12,9,10,13,14
3,3,,,,,,,,3,4,5,6,1,2,11,12,13,14,7,8,9,10
3,4,,,,,,,,7,8,4,,1,2,3,9,,12,10,11,5,6
3,5,,,,,,,,4,,,6,1,12,11,10,2,7,3,8,5,9
3,6,,,,,,,,11,12,4,5,1,6,,,9,7,3,8,2,10
3,7,,,,,,,,11,12,8,7,1,2,6,5,14,13,10,9,3,4
3,9,3,4,1,5,,2,6,12,3,2,10,1,,4,8,5,9,6,,7,11
3,10,,,,,,,,,,,2,1,,,3,,4,5,,,6
3,11,,,,,,,,5,14,4,8,1,6,3,13,11,12,9,10,2,7
3,12,,2,5,1,6,3,4,,,4,6,1,3,2,,9,5,10,7,,8
3,13,,,,,,,,6,,5,,1,,3,,2,,4,,7,
3,14,,,,,,,,4,3,13,9,5,6,14,12,7,8,1,2,11,10
3,15,,,,,,,,7,8,,9,3,4,,10,5,6,2,1,11,12
3,16,,,,,,,,2,4,6,7,11,12,9,8,5,3,1,10,13,14
3,17,,,,,,,,11,12,3,4,5,6,9,10,8,7,1,2,13,14
3,18,,,,,,,,7,8,3,4,9,10,11,12,5,6,1,2,,
3,19,,,,,,,,9,10,7,8,5,6,11,12,2,3,4,1,13,14
3,20,6,4,5,3,2,1,,,,,,,,,,,,,,,
3,21,,,,,,,,6,7,4,5,10,11,8,9,,,1,12,2,3
3,22,,,,,,,,5,6,9,10,7,8,,,4,3,2,1,11,12
3,24,,,,,,,,9,10,3,4,11,12,7,8,5,6,2,1,14,13
3,25,,,,,,,,6,5,7,8,4,3,10,9,,,2,1,12,11
3,26,,,,,,,,11,,2,3,12,,7,8,5,6,4,1,9,10
3,27,4,3,,,1,,2,,,3,4,,5,,,2,,,1,,
3,28,,,,,,,,5,6,7,8,9,10,11,12,3,4,2,1,13,14
3,30,,,,,,,,7,8,3,4,6,5,13,14,11,12,1,2,9,10
3,31,,,,,,,,8,7,4,3,12,11,10,9,5,6,2,1,14,13
3,32,,,,,,,,8,7,4,3,14,13,12,10,6,5,2,1,11,9
3,33,,,,,,,,7,8,3,4,9,10,11,12,5,6,1,2,,
3,34,,,,,,,,7,8,3,4,9,10,11,12,6,5,2,1,13,14
3,35,,,,,,,,7,8,3,4,9,10,11,12,5,6,1,2,13,14
3,36,,,,,,,,9,8,3,4,7,6,11,5,10,12,2,1,14,13
3,37,,,,,1,,,,,,,,,,,2,5,3,1,4,6
3,38,,,,,,,,3,2,5,8,6,7,9,12,13,14,1,4,10,11
3,39,,,,,,,,9,3,12,4,11,5,,7,10,2,8,1,,6
3,40,,,,,,,,9,10,5,6,7,8,12,11,3,4,2,1,14,13
3,41,,,,,,,,6,5,7,8,4,3,12,11,10,9,2,1,13,14
3,42,,,,,,,,7,8,9,10,5,6,11,12,4,3,1,2,,
3,43,,,,,,,,9,10,2,8,,,3,5,11,12,4,1,6,7
3,44,,,,,,,,11,12,,,3,4,5,6,9,10,7,8,1,2
3,45,,,,,,,,8,7,4,5,,12,10,6,9,3,2,1,,11
3,46,,,,,,,,7,8,5,6,9,10,13,14,3,4,1,2,11,12
3,47,4,1,6,3,2,5,7,5,6,1,2,7,8,9,10,3,4,1,12,,
3,48,,,,,,,,6,5,9,10,7,8,14,13,3,4,1,2,11,12
3,49,,,,,,,,7,8,4,3,5,6,9,10,,,2,1,11,12
3,50,,,,,,,,8,7,4,3,14,13,6,5,12,11,2,1,10,9
4,1,1,5,2,4,3,6,,,,,,,,,,,,,,,
4,2,1,5,2,4,3,6,,,,,,,,,,,,,,,
4,3,1,4,2,6,3,5,7,,,,,,,,,,,,,,
4,4,1,6,,2,3,5,4,,,,,,,,,,,,,,
4,5,1,4,5,2,6,,3,,,,,,,,,,,,,,
4,6,1,2,5,6,3,4,,,,,,,,,,,,,,,
4,7,1,5,3,2,,6,4,,,,,,,,,,,,,,
4,8,1,2,4,3,5,6,,,,,,,,,,,,,,,
4,9,1,5,2,6,4,7,,,,,,,,,,,,,,,
4,10,1,4,3,2,7,6,5,,,,,,,,,,,,,,
4,11,1,3,2,5,4,6,,,,,,,,,,,,,,,
4,12,1,6,2,,5,4,3,,,,,,,,,,,,,,
4,13,1,2,5,4,,6,3,,,,,,,,,,,,,,
4,14,1,2,5,6,,3,4,,,,,,,,,,,,,,
4,15,1,2,3,4,5,6,7,,,,,,,,,,,,,,
4,16,1,2,5,6,3,4,,,,,,,,,,,,,,,
4,17,1,2,5,6,3,4,,,,,,,,,,,,,,,
4,18,1,5,4,3,7,6,2,,,,,,,,,,,,,,
4,19,1,2,3,4,7,6,5,,,,,,,,,,,,,,
4,20,1,6,,3,2,4,5,,,,,,,,,,,,,,
4,22,1,2,3,6,5,4,3,,,,,,,,,,,,,,
4,23,1,3,,6,5,2,4,,,,,,,,,,,,,,
4,24,1,2,4,5,3,6,,,,,,,,,,,,,,,
4,25,1,2,3,4,5,6,,,,,,,,,,,,,,,
4,26,1,6,4,2,,5,3,,,,,,,,,,,,,,
4,27,1,3,2,4,6,5,,,,,,,,,,,,,,,
4,28,1,4,2,6,5,3,,,,,,,,,,,,,,,
4,29,1,5,3,6,4,2,,,,,,,,,,,,,,,
4,30,1,3,,5,4,6,7,,,,,,,,,,,,,,
4,31,1,5,3,4,6,,2,,,,,,,,,,,,,,
4,32,1,2,3,4,5,6,,,,,,,,,,,,,,,
4,33,1,3,4,5,6,,2,,,,,,,,,,,,,,
4,34,1,7,2,6,4,3,5,,,,,,,,,,,,,,
4,35,1,3,2,,5,4,6,,,,,,,,,,,,,,
4,36,1,4,5,3,6,7,2,,,,,,,,,,,,,,
4,37,1,5,2,6,3,4,7,,,,,,,,,,,,,,
4,38,1,,2,3,4,5,6,,,,,,,,,,,,,,
4,39,1,3,2,6,4,5,,,,,,,,,,,,,,,
4,40,1,7,6,2,5,3,4,,,,,,,,,,,,,,
4,41,1,2,3,,6,5,4,,,,,,,,,,,,,,
4,42,1,3,2,4,5,6,6,,,,,,,,,,,,,,
4,43,1,2,,5,3,4,6,,,,,,,,,,,,,,
4,44,1,4,2,6,3,5,7,,,,,,,,,,,,,,
4,45,1,5,4,2,6,,3,,,,,,,,,,,,,,
4,46,1,3,2,4,5,,6,1,,6,,,3,2,,,,4,,,5
4,47,1,2,5,4,7,6,3,,,,,,,,,,,,,,
4,48,1,4,2,6,7,5,3,,,,,,,,,,,,,,
4,49,1,4,5,,2,3,6,,,,,,,,,,,,,,
5,1,4,5,1,,6,2,3,,,,,,,,,,,,,,
5,2,5,3,1,2,7,6,4,,,,,,,,,,,,,,
5,3,2,3,1,6,7,4,5,,,,,,,,,,,,,,
5,4,6,4,1,2,5,,3,,,,,,,,,,,,,,
5,5,3,5,1,4,6,,2,,,,,,,,,,,,,,
5,6,4,,1,,,2,3,,,,,,,,,,,,,,
5,7,3,5,1,2,4,6,,,,,,,,,,,,,,,
5,8,2,3,1,6,,5,4,,,,,,,,,,,,,,
5,9,6,5,1,3,2,,4,,,,,,,,,,,,,,
5,10,,4,1,2,3,6,5,,,,,,,,,,,,,,
5,11,2,,1,6,3,4,5,,,,,,,,,,,,,,
5,12,7,6,1,2,4,5,3,,,,,,,,,,,,,,
5,13,7,6,1,2,3,4,5,,,,,,,,,,,,,,
5,14,2,5,1,4,3,4,6,,,,,,,,,,,,,,
5,15,5,2,1,,6,,4,,,,,,,,,,,,,,
5,16,6,3,1,2,,5,4,,,,,,,,,,,,,,
5,17,3,7,1,6,5,2,4,,,,,,,,,,,,,,
5,18,,,1,,,,,,,,,,,,,,,,,,
5,19,6,3,1,4,,5,2,,,,,,,,,,,,,,
5,20,,4,1,6,3,2,5,,,,,,,,,,,,,,
5,21,4,3,1,5,6,2,7,,,,,,,,,,,,,,
5,22,3,5,1,7,6,4,2,,,,,,,,,,,,,,
5,23,4,3,1,2,,5,6,,,,,,,,,,,,,,
5,24,4,3,1,2,,6,5,,,,,,,,,,,,,,
5,25,6,5,1,2,4,,3,,,,,,,,,,,,,,
5,26,5,4,1,3,2,6,,,,,,,,,,,,,,,
5,27,4,2,1,6,7,5,3,,,,,,,,,,,,,,
5,28,3,6,1,5,7,4,2,,,,,,,,,,,,,,
5,29,5,4,1,3,,6,2,,,,,,,,,,,,,,
5,30,5,2,1,3,,4,6,,,,,,,,,,,,,,
5,31,4,3,1,6,2,5,,,,,,,,,,,,,,,
5,32,5,2,1,4,6,3,7,,,,,,,,,,,,,,
5,33,2,7,1,4,3,6,5,,,,,,,,,,,,,,
5,34,3,2,1,6,7,4,5,,,,,,,,,,,,,,
5,35,4,2,1,7,6,5,3,,,,,,,,,,,,,,
5,36,2,6,1,5,7,3,4,,,,,,,,,,,,,,
5,37,,6,1,2,3,4,5,,,,,,,,,,,,,,
5,38,2,6,1,3,,5,4,,,,,,,,,,,,,,
5,39,3,2,1,6,5,4,7,,,,,,,,,,,,,,
5,40,2,3,1,6,5,4,,,,,,,,,,,,,,,
5,41,1,2,3,4,6,5,,,,,,,,,,,,,,,
5,42,,,1,,,,2,,,,,,,,,,,,,,
5,43,4,2,1,3,6,5,,,,,,,,,,,,,,,
5,44,5,4,1,6,2,3,,,,,,,,,,,,,,,
5,45,5,2,1,3,4,6,7,,,,,,,,,,,,,,
5,46,3,2,1,5,7,6,4,,,,,,,,,,,,,,
5,47,3,5,1,,6,2,4,,,,,,,,,,,,,,
5,48,4,2,1,6,,5,3,,,,,,,,,,,,,,
5,49,3,2,1,4,5,,6,,,,,,,,,,,,,,
5,50,5,3,1,4,7,6,2,,,,,,,,,,,,,,
6,1,,,,,,,,7,8,8,9,1,2,9,10,6,5,3,4,11,12
6,2,,,,,,,,5,6,4,3,1,7,2,8,9,14,10,13,11,12
6,3,,,,,,,,5,6,3,4,2,1,7,8,9,10,11,12,14,13
6,4,,,,,,,,,,10,3,2,1,5,4,9,8,7,6,11,12
