Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,2,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,3,4,2,7,1,5,6,3,,,,,,,,,,,,,,
1,4,6,2,5,1,7,4,3,,,,,,,,,,,,,,
1,5,3,2,6,1,4,5,7,,,,,,,,,,,,,,
1,6,6,2,5,1,,4,3,,,,,,,,,,,,,,
1,7,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,8,5,2,3,1,7,6,4,,,,,,,,,,,,,,
1,9,5,3,7,1,4,6,2,,,,,,,,,,,,,,
1,10,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,11,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,12,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,13,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,14,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,15,5,2,3,1,6,,4,,,,,,,,,,,,,,
1,16,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,17,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,18,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,19,2,3,4,1,,6,5,,,,,,,,,,,,,,
1,20,6,2,7,1,4,5,3,,,,,,,,,,,,,,
1,21,6,7,5,1,4,2,3,,,,,,,,,,,,,,
1,22,5,3,2,1,6,,4,,,,,,,,,,,,,,
1,23,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,24,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,25,4,,3,1,6,5,2,,,,,,,,,,,,,,
1,26,5,2,4,1,3,6,,,,,,,,,,,,,,,
1,27,6,3,4,1,2,5,7,,,,,,,1,,,,,,,
1,28,3,2,5,1,7,6,4,,,,,,,,,,,,,,
1,29,6,2,5,1,3,,4,,,,,,,,,,,,,,
1,30,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,31,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,32,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,33,4,2,,1,6,5,3,,,,,,,,,,,,,,
1,34,6,2,5,1,7,4,3,,,,,,,,,,,,,,
1,35,3,2,,1,5,6,4,,,,,,,,,,,,,,
1,36,4,3,,1,6,5,2,,,,,,,,,,,,,,
1,37,4,2,7,1,5,6,3,,,,,,,,,,,,,,
1,38,4,3,5,1,7,6,2,,,,,,,,,,,,,,
1,39,6,2,5,1,4,,3,,,,,,,,,,,,,,
1,40,,2,5,1,6,4,3,,,,,,,,,,,,,,
1,41,3,2,4,1,,5,6,,,,,,,,,,,,,,
1,42,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,43,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,44,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,45,4,3,5,1,7,6,2,,,,,,,,,,,,,,
1,46,6,2,7,1,5,4,3,,,,,,,,,,,,,,
1,47,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,48,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,49,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,50,6,2,5,1,4,7,3,,,,,,,,,,,,,,
2,1,5,2,4,1,7,6,3,,,,,,,,,,,,,,
