Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,1,7,2,3,6,4,,,,,,,,,,,,,,
1,2,3,1,4,2,,5,6,,,,,,,,,,,,,,
1,3,4,1,5,2,6,7,3,,,,,,,,,,,,,,
1,4,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,5,6,1,3,5,4,,2,,,,,,,,,,,,,,
1,6,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,7,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,8,3,1,4,6,,2,5,,,,,,,,,,,,,,
1,9,,1,4,2,5,6,3,,,,,,,,,,,,,,
1,10,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,11,4,1,6,2,,5,3,,,,,,,,,,,,,,
1,12,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,13,6,1,5,3,4,,2,,,,,,,,,,,,,,
1,14,6,1,5,3,4,7,2,,,,,,,,,,,,,,
1,15,6,1,5,3,2,,4,,,,,,,,,,,,,,
1,16,,1,4,3,5,6,2,,,,,,,,,,,,,,
1,17,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,18,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,19,5,1,4,2,3,6,7,,,,,,,,,,,,,,
1,20,,1,4,2,6,5,3,,,,,,,,,,,,,,
1,21,,1,4,2,5,3,6,,,,,,,,,,,,,,
1,22,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,23,6,1,4,2,,5,3,,,,,,,,,,,,,,
1,24,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,25,4,1,6,2,,5,3,,,,,,,,,,,,,,
1,26,,1,3,2,4,6,5,,,,,,,,,,,,,,
1,27,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,28,2,1,,5,4,6,3,,,,,,,,,,,,,,
1,29,2,1,7,3,5,6,4,,,,,,,,,,,,,,
1,30,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,31,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,32,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,33,3,1,7,4,6,5,2,,,,,,,,,,,,,,
1,34,4,1,3,5,7,6,2,,,,,,,,,,,,,,
1,35,4,1,,2,6,5,3,,,,,,,,,,,,,,
1,36,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,37,3,1,5,6,2,4,7,,,,,,,,,,,,,,
1,38,4,1,3,5,6,,2,,,,,,,,,,,,,,
1,39,4,1,3,5,6,,2,,,,,,,,,,,,,,
1,40,4,1,6,2,5,,3,,,,,,,,,,,,,,
1,41,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,42,5,1,7,3,4,6,2,,,,,,,,,,,,,,
1,43,,1,3,2,4,6,5,,,,,,,,,,,,,,
1,44,5,1,4,6,2,3,6,,,,,,,,,,,,,,
1,45,3,1,4,2,5,6,,,,,,,,,,,,,,,
1,46,,1,5,3,4,6,2,,,,,,,,,,,,,,
1,47,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,48,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,49,3,1,4,5,2,,6,,,,,,,,,,,,,,
1,50,5,1,4,2,,6,3,,,,,,,,,,,,,,
2,1,6,1,,2,3,4,5,,,,,,,,,,,,,,
2,2,3,1,7,2,6,4,5,,,,,,,,,,,,,,
2,3,4,1,5,2,6,,3,,,,,,,,,,,,,,
2,4,7,1,3,5,6,4,2,,,,,,,,,,,,,,
2,5,4,1,,2,5,6,3,,,,,,,,,,,,,,
2,6,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,7,5,1,3,2,7,6,4,,,,,,,,,,,,,,
2,8,6,1,5,2,3,7,4,,,,,,,,,,,,,,
2,9,4,1,5,2,6,,3,,,,,,,,,,,,,,
2,10,6,1,,2,4,5,3,,,,,,,,,,,,,,
2,11,3,1,4,6,7,5,2,,,,,,,,,,,,,,
2,12,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,13,4,1,6,2,3,5,,,,,,,,,,,,,,,
2,14,3,1,5,6,2,4,,,,,,,,,,,,,,,
2,15,5,1,4,3,6,7,2,,,,,,,,,,,,,,
2,16,6,1,4,3,7,5,2,,,,,,,,,,,,,,
2,17,3,1,4,2,5,7,6,,,,,,,,,,,,,,
2,18,4,1,5,3,7,6,2,,,,,,,,,,,,,,
2,19,3,1,7,4,6,2,5,,,,,,,,,,,,,,
2,20,4,1,6,2,,5,3,,,,,,,,,,,,,,
2,21,6,1,4,2,5,7,3,,,,,,,,,,,,,,
2,22,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,23,5,1,6,2,4,,3,,,,,,,,,,,,,,
2,24,6,1,4,2,5,7,3,,,,,,,,,,,,,,
2,25,5,1,3,4,6,,2,,,,,,,,,,,,,,
2,26,3,1,5,2,4,,6,,,,,,,,,,,,,,
2,27,6,1,4,7,2,3,5,,,,,,,,,,,,,,
2,28,5,1,4,2,,6,3,,,,,,,,,,,,,,
2,29,5,1,4,3,,6,2,,,,,,,,,,,,,,
2,30,4,1,5,3,,6,2,,,,,,,,,,,,,,
2,31,5,1,7,3,4,6,2,,,,,,,,,,,,,,
2,32,5,1,4,3,2,6,,,,,,,,,,,,,,,
2,33,5,1,7,2,3,6,4,,,,,,,,,,,,,,
2,34,4,1,5,2,6,3,,,,,,,,,,,,,,,
2,35,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,36,6,1,3,2,4,5,3,,,,,,,,,,,,,,
2,37,6,1,5,3,4,7,2,,,,,,,,,,,,,,
2,38,4,1,5,2,6,,3,,,,,,,,,,,,,,
2,39,5,1,,2,3,6,4,,,,,,,,,,,,,,
2,40,5,1,6,3,7,4,2,,,,,,,,,,,,,,
2,41,7,1,4,3,2,5,6,,,,,,,,,,,,,,
2,42,4,1,7,2,5,6,3,,,,,,,,,,,,,,
2,43,,1,4,2,6,5,3,,,,,,,,,,,,,,
2,44,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,45,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,46,4,1,5,3,7,6,2,,,,,,,,,,,,,,
2,47,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,48,4,1,5,3,6,7,2,,,,,,,,,,,,,,
2,49,4,1,5,2,6,,3,,,,,,,,,,,,,,
2,50,6,1,4,2,5,,3,,,,,,,,,,,,,,
3,1,3,5,4,6,1,2,7,,,,,,,,,,,,,,
3,2,4,2,3,7,1,5,6,,,,,,,,,,,,,,
3,3,6,2,,4,1,5,3,,,,,,,,,,,,,,
3,4,5,2,6,3,1,4,,,,,,,,,,,,,,,
3,5,5,2,3,6,1,4,7,,,,,,,,,,,,,,
3,6,6,2,5,3,1,7,4,,,,,,,,,,,,,,
3,7,6,2,4,7,1,5,3,,,,,,,,,,,,,,
3,8,5,3,6,2,1,4,7,,,,,,,,,,,,,,
3,9,3,4,5,,1,2,6,,,,,,,,,,,,,,
3,10,3,2,4,6,1,5,7,,,,,,,,,,,,,,
3,11,3,,4,5,1,2,6,,,,,,,,,,,,,,
3,12,,2,3,6,1,5,4,,,,,,,,,,,,,,
