Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,3,2,6,1,4,,,,,,,,,,,,,,,
1,2,5,3,6,2,1,4,,,,,,,,,,,,,,,
1,3,3,4,6,2,1,5,,,,,,,,,,,,,,,
1,4,6,2,5,4,1,7,3,,,,,,,,,,,,,,
1,5,5,2,3,7,1,4,6,,,,,,,,,,,,,,
1,6,5,4,3,2,1,,6,,,,,,,,,,,,,,
1,7,5,3,4,2,1,7,6,,,,,,,,,,,,,,
1,8,3,2,6,5,1,7,4,,,,,,,,,,,,,,
1,9,3,2,4,6,1,5,,,,,,,,,,,,,,,
1,10,5,2,3,,1,4,6,,,,,,,,,,,,,,
1,11,3,2,4,7,1,5,6,,,,,,,,,,,,,,
1,12,6,4,5,3,1,2,,,,,,,,,,,,,,,
1,13,5,4,7,2,1,6,3,,,,,,,,,,,,,,
1,14,5,4,3,2,1,6,7,,,,,,,,,,,,,,
1,15,,3,6,2,1,5,4,,,,,,,,,,,,,,
1,16,6,2,,5,1,4,3,,,,,,,,,,,,,,
1,17,5,2,6,7,1,4,3,,,,,,,,,,,,,,
1,18,3,2,5,,1,4,6,,,,,,,,,,,,,,
1,19,4,2,5,6,1,,3,,,,,,,,,,,,,,
1,20,5,2,6,4,1,7,3,,,,,,,,,,,,,,
1,21,5,4,2,,1,6,3,,,,,,,,,,,,,,
1,22,2,7,5,4,1,3,6,,,,,,,,,,,,,,
1,23,,4,6,2,1,5,3,,,,,,,,,,,,,,
1,24,,6,5,2,1,3,4,,,,,,,,,,,,,,
1,25,3,2,4,6,1,5,,,,,,,,,,,,,,,
1,26,5,4,7,2,1,6,3,,,,,,,,,,,,,,
1,27,5,3,,2,1,6,4,,,,,,,,,,,,,,
1,28,5,2,,3,1,4,6,,,,,,,,,,,,,,
1,29,2,3,6,7,1,4,5,,,,,,,,,,,,,,
1,30,6,5,3,2,1,4,,,,,,,,,,,,,,,
1,31,4,5,3,6,1,,2,,,,,,,,,,,,,,
1,32,6,2,,3,1,4,5,,,,,,,,,,,,,,
1,33,,,,,1,,,,,,,,,,,,,,,,
1,34,2,4,5,3,1,7,6,,,,,,,,,,,,,,
1,35,4,3,5,,1,2,6,,,,,,,,,,,,,,
1,36,5,3,4,,1,2,6,,,,,,,,,,,,,,
1,37,,,,,1,,,,,,,,,,,,,,,,
1,38,3,4,5,7,1,2,6,,,,,,,,,,,,,,
1,39,,2,5,4,1,6,3,,,,,,,,,,,,,,
1,40,4,2,3,6,1,5,7,,,,,,,,,,,,,,
1,41,4,5,3,6,1,2,7,,,,,,,,,,,,,,
1,42,5,4,,2,1,6,3,,,,,,,,,,,,,,
1,43,2,5,4,3,1,,6,,,,,,,,,,,,,,
1,44,3,2,6,,1,5,4,,,,,,,,,,,,,,
1,45,5,3,6,2,1,7,4,,,,,,,,,,,,,,
1,46,,3,6,2,1,5,4,,,,,,,,,,,,,,
1,47,5,3,4,2,1,5,6,,,,,,,,,,,,,,
1,48,4,2,3,,1,5,6,,,,,,,,,,,,,,
1,49,4,2,5,3,1,6,,,,,,,,,,,,,,,
1,50,,2,5,3,1,6,4,,,,,,,,,,,,,,
2,1,5,2,3,4,1,6,,,,,,,,,,,,,,,
2,2,6,3,4,,1,5,2,,,,,,,,,,,,,,
2,3,4,2,3,6,1,5,7,,,,,,,,,,,,,,
2,4,5,2,3,,1,4,6,,,,,,,,,,,,,,
2,5,3,4,5,6,1,2,,,,,,,,,,,,,,,
2,6,7,3,6,2,1,5,4,,,,,,,,,,,,,,
2,7,3,2,,4,1,6,5,,,,,,,,,,,,,,
2,8,4,5,6,3,1,7,2,,,,,,,,,,,,,,
2,9,4,3,2,6,1,5,7,,,,,,,,,,,,,,
2,10,3,4,6,2,1,5,,,,,,,,,,,,,,,
2,11,4,3,5,2,1,,6,,,,,,,,,,,,,,
2,12,7,3,6,4,1,5,2,,,,,,,,,,,,,,
2,13,3,4,2,7,1,6,5,,,,,,,,,,,,,,
2,14,4,3,5,6,1,2,,,,,,,,,,,,,,,
2,15,5,7,4,6,1,2,3,,,,,,,,,,,,,,
2,16,5,3,4,2,1,7,6,,,,,,,,,,,,,,
2,17,6,4,5,7,1,2,3,,,,,,,,,,,,,,
2,18,6,7,3,2,1,5,4,,,,,,,,,,,,,,
2,19,5,3,4,2,1,7,6,,,,,,,,,,,,,,
2,20,3,4,7,5,1,2,6,,,,,,,,,,,,,,
2,21,6,2,,4,1,5,3,,,,,,,,,,,,,,
2,22,4,3,5,,1,2,6,,,,,,,,,,,,,,
2,23,6,2,5,4,1,3,,,,,,,,,,,,,,,
2,24,,3,6,2,1,5,4,,,,,,,,,,,,,,
2,25,6,2,5,4,1,3,7,,,,,,,,,,,,,,
2,26,6,2,,4,1,5,3,,,,,,,,,,,,,,
2,27,5,2,4,3,1,,6,,,,,,,,,,,,,,
2,28,4,3,5,2,1,6,,,,,,,,,,,,,,,
2,29,6,2,5,4,1,3,7,,,,,,,,,,,,,,
2,30,4,2,,6,1,3,5,,,,,,,,,,,,,,
2,31,6,2,4,,1,5,3,,,,,,,,,,,,,,
2,32,7,2,3,5,1,4,6,,,,,,,,,,,,,,
2,33,5,4,6,2,1,7,3,,,,,,,,,,,,,,
2,34,,3,5,4,1,2,6,,,,,,,,,,,,,,
2,35,,4,6,3,1,5,2,,,,,,,,,,,,,,
2,36,5,3,6,4,1,2,7,,,,,,,,,,,,,,
2,37,4,5,3,6,1,2,7,,,,,,,,,,,,,,
2,38,4,3,3,6,1,5,2,,,,,,,,,,,,,,
2,39,6,2,4,,1,5,3,,,,,,,,,,,,,,
2,40,3,2,5,6,1,,4,,,,,,,,,,,,,,
2,41,5,2,4,7,1,3,6,,,,,,,,,,,,,,
2,42,7,2,3,5,1,4,6,,,,,,,,,,,,,,
2,43,4,2,5,,1,6,3,,,,,,,,,,,,,,
2,44,4,2,5,6,1,3,,,,,,,,,,,,,,,
2,45,5,4,7,2,1,6,3,,,,,,,,,,,,,,
2,46,6,3,,2,1,5,4,,,,,,,,,,,,,,
2,47,,4,6,3,1,5,2,,,,,,,,,,,,,,
2,48,2,3,7,6,1,4,5,,,,,,,,,,,,,,
2,49,4,2,3,5,1,6,,,,,,,,,,,,,,,
2,50,3,5,,2,1,6,4,,,,,,,,,,,,,,
3,1,6,5,4,1,2,3,,,,,,,,,,,,,,,
3,2,4,2,5,1,6,,3,,,,,,,,,,,,,,
3,3,3,5,4,1,6,7,2,,,,,,,,,,,,,,
3,4,5,2,6,1,4,,3,,,,,,,,,,,,,,
3,5,,2,3,1,4,6,5,,,,,,,,,,,,,,
3,6,5,3,6,1,4,7,2,,,,,,,,,,,,,,
3,7,5,3,7,1,4,6,2,,,,,,,,,,,,,,
3,8,2,4,5,1,6,7,3,,,,,,,,,,,,,,
3,9,4,,2,1,5,3,6,,,,,,,,,,,,,,
3,10,5,2,4,1,6,3,,,,,,,,,,,,,,,
3,11,5,2,,1,4,6,3,,,,,,,,,,,,,,
3,12,5,3,7,1,2,6,4,,,,,,,,,,,,,,
3,13,3,2,4,1,,6,5,,,,,,,,,,,,,,
3,14,4,3,5,1,7,6,2,,,,,,,,,,,,,,
3,15,6,2,3,1,,5,4,,,,,,,,,,,,,,
3,16,3,4,6,1,2,5,,,,,,,,,,,,,,,
3,17,6,2,3,1,7,4,5,,,,,,,,,,,,,,
3,18,3,4,5,1,6,,2,,,,,,,,,,,,,,
3,19,5,2,4,1,6,3,,,,,,,,,,,,,,,
3,20,3,2,4,1,5,,6,,,,,,,,,,,,,,
3,21,6,3,4,1,7,5,2,,,,,,,,,,,,,,
3,22,6,5,2,1,4,7,3,,,,,,,,,,,,,,
3,23,4,2,5,1,7,6,3,,,,,,,,,,,,,,
3,24,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,25,7,2,6,1,4,5,3,,,,,,,,,,,,,,
3,26,4,3,5,1,,6,2,,,,,,,,,,,,,,
3,27,6,5,4,1,2,3,7,,,,,,,,,,,,,,
3,28,5,2,4,1,6,,3,,,,,,,,,,,,,,
3,29,4,3,6,1,2,5,7,,,,,,,,,,,,,,
3,30,6,2,3,1,5,,4,,,,,,,,,,,,,,
3,31,5,4,7,1,2,3,6,,,,,,,,,,,,,,
3,32,,4,6,1,2,5,3,,,,,,,,,,,,,,
3,33,4,2,5,1,7,6,3,,,,,,,,,,,,,,
3,34,4,2,3,1,,6,5,,,,,,,,,,,,,,
3,35,4,2,5,1,6,,3,,,,,,,,,,,,,,
3,36,5,3,4,1,7,6,2,,,,,,,,,,,,,,
3,37,4,3,7,1,6,5,2,,,,,,,,,,,,,,
3,38,4,2,5,1,6,7,3,,,,,,,,,,,,,,
3,39,4,2,5,1,6,7,3,,,,,,,,,,,,,,
3,40,5,2,4,1,7,6,3,,,,,,,,,,,,,,
3,41,,2,4,1,5,6,3,,,,,,,,,,,,,,
3,42,5,2,7,1,4,6,3,,,,,,,,,,,,,,
3,43,5,2,6,1,4,7,3,,,,,,,,,,,,,,
3,44,6,2,3,1,7,4,5,,,,,,,,,,,,,,
3,45,4,3,6,1,7,5,2,,,,,,,,,,,,,,
3,46,4,6,2,1,7,5,3,,,,,,,,,,,,,,
3,47,5,2,,1,4,6,3,,,,,,,,,,,,,,
3,48,5,3,4,1,2,6,,,,,,,,,,,,,,,
3,49,5,2,3,1,4,,6,,,,,,,,,,,,,,
3,50,,2,4,1,3,6,5,,,,,,,,,,,,,,
4,1,6,5,3,2,7,4,1,,,,,,,,,,,,,,
4,2,7,4,5,3,2,6,1,,,,,,,,,,,,,,
4,3,6,2,3,4,5,7,1,,,,,,,,,,,,,,
4,4,6,2,5,3,4,7,1,,,,,,,,,,,,,,
4,5,6,2,4,3,7,5,1,,,,,,,,,,,,,,
4,6,5,2,4,3,,6,1,,,,,,,,,,,,,,
4,7,6,3,,2,4,5,1,,,,,,,,,,,,,,
4,8,4,2,3,6,,5,1,,,,,,,,,,,,,,
4,9,4,3,6,2,7,5,1,,,,,,,,,,,,,,
4,10,6,,4,2,3,5,1,,,,,,,,,,,,,,
4,11,5,3,4,2,6,,1,,,,,,,,,,,,,,
4,12,4,2,3,5,7,6,1,,,,,,,,,,,,,,
4,13,4,3,5,2,,6,1,,,,,,,,,,,,,,
4,14,3,5,4,2,6,7,1,,,,,,,,,,,,,,
4,15,4,3,6,2,7,5,1,,,,,,,,,,,,,,
4,16,4,3,5,2,6,7,1,,,,,,,,,,,,,,
4,17,5,3,4,2,,6,1,,,,,,,,,,,,,,
4,18,4,3,5,2,6,,1,,,,,,,,,,,,,,
4,19,4,5,3,2,,6,1,,,,,,,,,,,,,,
4,20,4,3,7,2,6,5,1,,,,,,,,,,,,,,
4,21,3,,6,2,5,4,1,,,,,,,,,,,,,,
4,22,3,2,4,5,6,,1,,,,,,,,,,,,,,
4,23,5,3,4,2,7,6,1,,,,,,,,,,,,,,
4,24,4,5,3,2,,6,1,,,,,,,,,,,,,,
4,25,7,3,5,2,4,6,1,,,,,,,,,,,,,,
4,26,5,3,4,6,2,,1,,,,,,,,,,,,,,
4,27,4,2,7,3,6,5,1,,,,,,,,,,,,,,
4,28,7,6,5,2,3,4,1,,,,,,,,,,,,,,
4,29,4,3,5,2,7,6,1,,,,,,,,,,,,,,
4,30,4,2,3,5,7,6,1,,,,,,,,,,,,,,
4,31,4,2,3,5,,6,1,,,,,,,,,,,,,,
4,32,,2,6,3,4,5,1,,,,,,,,,,,,,,
4,33,5,2,4,3,6,7,1,,,,,,,,,,,,,,
4,34,3,2,7,4,5,6,1,,,,,,,,,,,,,,
4,35,5,2,4,3,6,7,1,,,,,,,,,,,,,,
4,36,2,3,5,4,7,6,1,,,,,,,,,,,,,,
4,37,2,3,5,4,6,7,1,,,,,,,,,,,,,,
4,38,4,2,3,5,6,,1,,,,,,,,,,,,,,
4,39,3,2,4,6,7,5,1,,,,,,,,,,,,,,
4,40,5,4,2,3,7,6,1,,,,,,,,,,,,,,
4,41,,2,4,5,6,3,1,,,,,,,,,,,,,,
4,42,5,4,6,2,3,7,1,,,,,,,,,,,,,,
4,43,5,4,3,2,7,6,1,,,,,,,,,,,,,,
4,44,4,2,5,3,,6,1,,,,,,,,,,,,,,
4,45,,5,2,4,6,3,1,,,,,,,,,,,,,,
4,46,4,3,5,2,7,6,1,,,,,,,,,,,,,,
4,47,4,2,3,5,7,6,1,,,,,,,,,,,,,,
4,48,5,3,6,2,7,4,1,,,,,,,,,,,,,,
4,49,5,3,4,2,7,6,1,,,,,,,,,,,,,,
4,50,5,3,4,2,6,7,1,,,,,,,,,,,,,,
5,1,4,2,5,3,7,6,1,,,,,,,,,,,,,,
5,2,5,2,6,3,,4,1,,,,,,,,,,,,,,
5,3,6,2,4,3,5,,1,,,,,,,,,,,,,,
5,4,4,2,3,7,6,5,1,,,1,2,,,,,,,,,3,4
5,5,4,5,3,2,7,6,1,,,,,,,,,,,,,,
5,6,5,2,4,3,6,,1,,,,,,,,,,,,,,
5,7,6,3,5,2,4,,1,,,,,,,,,,,,,,
5,8,5,4,2,6,7,3,1,,,,,,,,,,,,,,
5,9,6,5,4,3,2,7,1,,,,,,,,,,,,,,
5,10,5,2,4,6,,3,1,,,,,,,,,,,,,,
5,11,3,2,5,4,,6,1,,,,,,,,,,,,,,
5,12,7,3,6,2,4,5,1,,,,,,,,,,,,,,
5,13,4,3,5,2,6,,1,,,,,,,,,,,,,,
5,14,3,5,6,2,7,4,1,,,,,,,,,,,,,,
5,15,5,2,3,4,,6,1,,,,,,,,,,,,,,
5,16,4,2,5,3,6,7,1,,,,,,,,,,,,,,
5,17,4,2,3,5,6,,1,,,,,,,,,,,,,,
5,18,5,3,4,2,,6,1,,,,,,,,,,,,,,
5,19,5,3,4,2,,6,1,,,,,,,,,,,,,,
5,20,3,4,5,2,6,7,1,,,,,,,,,,,,,,
5,21,3,6,4,2,5,7,1,,,,,,,,,,,,,,
5,22,4,2,5,3,6,,1,,,,,,,,,,,,,,
5,23,4,3,5,,2,6,1,,,,,,,,,,,,,,
5,24,5,3,4,,2,6,1,,,,,,,,,,,,,,
5,25,5,2,4,3,7,6,1,,,,,,,,,,,,,,
5,26,5,2,3,4,6,,1,,,,,,,,,,,,,,
5,27,3,6,4,2,,5,1,,,,,,,,,,,,,,
5,28,2,5,4,3,,6,1,,,,,,,,,,,,,,
5,29,6,4,2,3,,5,1,,,,,,,,,,,,,,
5,30,4,2,3,5,6,7,1,,,,,,,,,,,,,,
5,31,3,6,2,4,7,5,1,,,,,,,,,,,,,,
5,32,5,3,6,2,4,,1,,,,,,,,,,,,,,
5,33,4,3,5,2,6,7,1,,,,,,,,,,,,,,
5,34,4,5,3,2,,6,1,,,,,,,,,,,,,,
5,35,3,2,5,4,7,6,1,,,,,,,,,,,,,,
5,36,5,,3,2,4,6,1,,,,,,,,,,,,,,
5,37,4,3,2,5,7,6,1,,,,,,,,,,,,,,
5,38,2,6,,4,3,5,1,,,,,,,,,,,,,,
5,39,5,3,4,2,,6,1,,,,,,,,,,,,,,
5,40,4,2,3,5,6,7,1,,,,,,,,,,,,,,
5,41,5,2,6,3,4,,1,,,,,,,,,,,,,,
5,42,2,3,7,4,6,5,1,,,,,,,,,,,,,,
5,43,,3,2,6,4,5,1,,,,,,,,,,,,,,
5,44,3,2,4,6,5,4,1,,,,,,,,,,,,,,
5,45,4,5,2,3,,6,1,,,,,,,,,,,,,,
5,46,5,4,3,2,6,,1,,,,,,,,,,,,,,
5,47,6,3,4,2,5,,1,,,,,,,,,,,,,,
5,48,4,3,,6,5,2,1,,,,,,,,,,,,,,
5,49,4,3,5,2,7,6,1,,,,,,,,,,,,,,
5,50,5,2,4,3,6,7,1,,,,,,,,,,,,,,
6,1,,4,5,6,3,2,1,,,,,,,,,,,,,,
6,2,4,2,5,3,7,6,1,,,,,,,,,,,,,,
6,3,,,,,,,,13,7,3,4,12,9,5,6,14,10,11,8,1,2
6,4,5,2,6,1,3,,4,5,,2,,,6,1,,3,,,,4,
6,5,6,5,4,1,7,3,2,5,6,7,8,9,10,1,2,,,11,12,3,4
6,6,1,2,,4,3,5,6,,,,,,,,,,,,,,
6,7,1,4,2,,5,3,6,,,,,,,,,,,,,,
6,8,1,2,,4,6,5,3,,,,,,,,,,,,,,
6,9,1,2,5,6,7,3,4,,,,,,,,,,,,,,
6,10,1,2,3,4,6,5,,,,,,,,,,,,,,,
6,11,1,4,5,2,6,,3,,,,,,,,,,,,,,
6,12,1,5,4,3,7,6,2,,,,,,,,,,,,,,
6,13,1,2,3,4,5,6,,,,,,,,,,,,,,,
6,14,1,4,6,3,5,7,2,,,,,,,,,,,,,,
6,15,1,7,3,6,2,4,5,,,,,,,,,,,,,,
6,16,1,4,2,5,,6,3,,,,,,,,,,,,,,
6,17,1,2,3,4,5,6,7,,,,,,,,,,,,,,
6,18,1,4,5,2,3,,6,,,,,,,,,,,,,,
6,19,,1,4,2,5,6,3,,,,,,,,,,,,,,
6,20,6,1,,2,3,4,5,,,,,,,,,,,,,,
6,21,5,1,4,2,3,6,7,,,,,,,,,,,,,,
6,22,,1,4,3,5,6,2,,,,,,,,,,,,,,
6,23,2,1,6,5,3,7,4,,,,,,,,,,,,,,
6,24,6,1,5,7,3,4,2,,,1,,,,,,,,,,,
6,25,,1,5,2,3,6,4,,,,,,,,,,,,,,
6,26,,1,4,2,3,6,5,,,,,,,,,,,,,,
6,27,5,1,3,6,4,2,7,,,,,,,,,,,,,,
6,28,3,1,4,6,7,5,2,,,,,,,,,,,,,,
6,29,5,1,7,2,4,6,3,,,,,,,,,,,,,,
6,30,3,1,5,4,6,,2,,,,,,,,,,,,,,
6,31,3,1,4,6,7,5,2,,,,,,,,,,,,,,
6,32,,1,2,4,3,5,6,1,3,2,4,5,7,6,8,10,9,11,12,,
6,33,5,1,4,2,,6,3,,,,,,,,,,,,,,
6,34,,1,5,2,4,6,3,,,,,,,,,,,,,,
6,36,5,2,1,,3,4,6,,,,,,,,,,,,,,
6,37,4,2,1,6,3,5,7,,,,,,,,,,,,,,
6,38,5,,1,4,2,6,3,,,,,,,,,,,,,,
6,39,3,6,1,,2,4,5,,,,,,,,,,,,,,
6,40,5,4,1,,2,3,6,,,,,,,,,,,,,,
6,41,5,3,1,4,,6,2,,,,,,,,,,,,,,
6,42,5,,1,2,6,4,3,,,,,,,,,,,,,,
6,43,2,3,1,5,6,4,,,,,,,,,,,,,,,
6,44,2,,1,5,6,3,4,,,,,,,,,,,,,,
6,45,2,5,1,3,4,7,6,3,11,,,5,6,,,,,,,1,2
6,46,3,2,1,4,5,6,7,,,,,,,,,,,,,,
6,47,4,5,1,2,,6,3,,,,,,,,,,,,,,
6,48,5,3,1,4,7,6,2,,,,,,,,,,,,,,
6,49,3,4,1,6,5,,2,,,,,,,,,,,,,,
6,50,5,3,1,2,7,6,4,,,,,,,,,,,,,,
7,3,5,2,4,1,3,,6,,,,,,,,,,,,,,
7,4,4,6,,1,3,5,2,,,,,,,,,,,,,,
7,5,4,2,5,1,,6,3,,,,,,,,,,,,,,
7,6,,2,6,1,4,5,3,,,,,,,,,,,,,,
7,7,5,3,4,1,6,,2,,,,,,,,,,,,,,
7,8,3,6,5,1,,4,2,,,,,,,,,,,,,,
7,9,4,2,5,1,6,,3,,,,,,,,,,,,,,
7,10,6,4,3,1,2,5,,,,,,,,,,,,,,,
7,11,5,2,4,1,6,,3,,,,,,,,,,,,,,
7,12,5,2,4,1,6,7,3,,,,,,,,,,,,,,
7,13,4,3,,1,5,6,2,,,,,,,,,,,,,,
7,14,5,7,6,1,2,4,3,,,,,,,,,,,,,,
7,15,7,4,6,1,3,5,2,,,,,,,,,,,,,,
7,16,3,2,4,1,7,5,6,,,,,,,,,,,,,,
7,17,4,5,3,6,2,1,,,,,,,,,,,,,,,
7,18,4,5,3,,6,1,2,,,,,,,,,,,,,,
7,19,6,,3,4,2,1,5,,,,,,,,,,,,,,
7,20,4,2,5,6,3,1,7,,,,,,,,,,,,,,
7,21,5,3,6,4,2,1,,,,,,,,,,,,,,,
7,22,4,2,6,5,3,1,,,,,,,,,,,,,,,
7,23,2,3,4,7,6,1,5,,,,,,,,,,,,,,
7,24,6,3,5,4,2,1,7,,,,,,,,,,,,,,
7,25,4,2,5,6,3,1,7,,,,,,,,,,,,,,
7,26,5,2,4,6,3,1,7,,,,,,,,,,,,,,
7,27,3,5,6,,4,1,2,,,,,,,,,,,,,,
7,28,6,5,3,4,2,1,,,,,,,,,,,,,,,
7,29,,5,4,2,3,1,6,,,,,,,,,,,,,,
7,30,4,3,5,2,1,6,,,,,,,,,,,,,,,
7,31,,,7,5,1,4,2,,,,,,,,,,,,,,
7,32,3,,5,6,1,2,4,,,,,,,,,,,,,,
7,33,6,2,7,3,1,4,5,,,,,,,,,,,,,,
7,34,2,6,4,5,1,3,,,,,,,,,,,,,,,
7,35,,4,3,6,1,2,5,,,,,,,,,,,,,,
7,36,6,3,2,7,1,4,5,,,,,,,,,,,,,,
7,37,,2,3,6,1,5,4,,,,,,,,,,,,,,
7,38,4,2,6,7,1,3,5,,,,,,,,,,,,,,
7,39,4,3,5,2,1,6,,,,,,,,,,,,,,,
7,40,3,2,5,4,1,6,,,,,,,,,,,,,,,
7,41,5,2,4,3,1,6,7,,,,,,,,,,,,,,
7,42,4,5,3,7,1,6,2,,,,,,,,,,,,,,
7,43,2,6,3,,1,5,4,,,,,,,,,,,,,,
7,44,6,3,,2,1,5,4,,,,,,,,,,,,,,
7,45,6,5,3,,1,4,2,,,,,,,,,,,,,,
7,46,,6,2,3,1,4,5,,,,,,,,,,,,,,
7,47,,2,6,3,1,5,4,,,,,,,,,,,,,,
7,48,,2,5,6,1,4,3,,,,,,,,,,,,,,
7,49,5,2,4,,1,6,3,,,,,,,,,,,,,,
