Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,3,2,5,6,1,4,,,,,,,,,,,,,,,
1,2,,4,5,2,1,6,3,,,,,,,,,,,,,,
1,3,,2,3,5,1,4,6,,,,,,,,,,,,,,
1,4,5,3,4,6,1,7,2,,,,,,,,,1,,,,,
1,5,,4,3,2,1,5,6,,,,,,,,,,,,,,
1,6,5,3,4,7,1,6,2,,,,,,,,,,,,,,
1,7,,3,5,2,1,6,4,,,,,,,,,,,,,,
1,8,,4,6,2,1,5,3,,,,,,,,,,,,,,
1,9,7,3,6,2,1,4,5,,,,,,,,,,,,,,
1,10,6,3,4,7,1,5,2,,,,,,,,,,,,,,
1,11,5,3,4,6,1,,2,,,,,,,,,,,,,,
1,12,4,3,2,5,1,,6,,,,,,,,,,,,,,
1,13,6,2,3,2,1,4,5,,,,,,,,,,,,,,
1,14,7,4,3,6,1,5,2,,,,,,,,,,,,,,
1,15,,3,2,5,1,4,6,,,,,,,,,,,,,,
1,16,6,3,4,,1,5,2,,,,,,,,,,,,,,
1,17,4,2,5,7,1,3,6,,,,,,,,,,,,,,
1,18,,3,6,2,1,4,5,,,,,,,,,,,,,,
1,19,3,4,2,5,1,6,7,,,,,,,,,,,,,,
1,20,,3,4,6,1,5,2,,,,,,,,,,,,,,
1,21,,2,5,3,1,6,4,,,,,,,,,,,,,,
1,22,6,,4,2,1,5,3,,,,,,,,,,,,,,
1,23,5,6,3,,1,4,2,,,,,,,,,,,,,,
1,24,3,2,5,4,1,7,6,,,,,,,,,,,,,,
1,25,3,2,5,4,1,7,6,,,,,,,,,,,,,,
1,26,2,3,,4,1,6,5,,,,,,,,,,,,,,
1,27,,3,4,2,1,6,5,,,,,,,,,,,,,,
1,28,3,2,5,,1,6,4,,,,,,,,,,,,,,
1,29,6,2,3,,1,5,4,,,,,,,,,,,,,,
1,30,5,2,6,3,1,,4,,,,,,,,,,,,,,
1,31,5,4,6,3,1,2,7,,,,,,,,,,,,,,
1,32,6,3,7,2,1,4,5,,,,,,,,,,,,,,
1,33,,,,,1,,,,,,,,,,,,,,,,
1,34,5,4,,3,1,6,2,,,,,,,,,,,,,,
1,35,6,2,4,3,1,5,7,,,,,,,,,,,,,,
1,36,5,2,4,,1,6,3,,,,,,,,,,,,,,
1,37,4,2,,6,1,5,3,,,,,,,,,,,,,,
1,38,6,5,,2,1,4,3,,,,,,,,,,,,,,
1,39,5,3,,2,1,6,4,,,,,,,,,,,,,,
1,40,3,2,4,6,1,5,,,,,,,,,,,,,,,
1,41,5,3,7,2,1,6,4,,,,,,,,,,,,,,
1,42,5,3,,2,1,4,6,,,,,,,,,,,,,,
1,43,,2,3,6,1,5,4,,,,,,,,,,,,,,
1,44,5,2,6,,1,3,4,,,,,,,,,,,,,,
1,45,,2,3,6,1,4,5,,,,,,,,,,,,,,
1,46,3,4,2,5,1,6,,,,,,,,,,,,,,,
1,47,3,2,6,5,1,4,,,,,,,,,,,,,,,
1,48,6,2,3,4,1,7,5,,,,,,,,,,,,,,
1,49,6,2,5,4,1,,3,,,,,,,,,,,,,,
1,50,3,2,6,,1,4,5,,,,,,,,,,,,,,
2,1,5,3,6,2,4,,1,,,,,,,,,,,,,,
2,2,4,2,3,5,6,,1,,,,,,,,,,,,,,
2,3,4,2,,3,5,6,1,,,,,,,,,,,,,,
2,4,3,5,2,7,6,4,1,,,,,,,,,,,,,,
2,5,4,3,5,2,,6,1,,,,,,,,,,,,,,
2,6,,3,5,2,4,6,1,,,,,,,,,,,,,,
2,7,2,6,,3,4,5,1,,,,,,,,,,,,,,
2,8,3,4,2,5,,,1,,,,,,,,,,,,,,
2,9,4,2,3,5,6,7,1,,,,,,,,,,,,,,
2,10,4,5,2,3,,6,1,,,,,,,,,,,,,,
2,11,5,4,2,3,,6,1,,,,,,,,,,,,,,
2,12,2,4,3,5,6,7,1,,,,,,,,,,,,,,
