Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,9,10,1,3,7,8,2,4,,,11,12,5,6
1,2,,,,,,,,7,8,1,2,11,12,5,6,,,9,10,3,4
1,3,,,,,,,,7,8,1,4,9,10,5,6,13,14,11,12,2,3
1,4,,,,,,,,9,10,1,4,7,8,2,3,11,12,,,5,6
1,5,,,,,,,,9,10,1,4,11,12,2,5,13,14,7,8,3,6
1,6,,,,,,,,7,8,1,5,10,11,2,6,9,12,13,14,3,4
1,7,,,,,,,,7,8,1,6,9,10,3,5,11,12,13,14,2,4
1,8,,,,,,,,7,8,2,1,9,10,5,6,,12,11,,3,4
1,9,,,,,,,,7,8,1,3,10,11,5,6,14,13,9,12,2,4
1,10,,,,,,,,10,11,1,2,7,8,5,6,3,4,9,12,13,14
1,11,,,,,,,,9,10,1,6,7,8,3,2,11,12,13,14,4,5
1,12,,,,,,,,7,8,1,4,,,2,3,11,12,9,10,5,6
1,13,,,,,,,,10,9,1,2,7,8,4,3,12,11,,,5,6
1,14,,,,,,,,11,12,1,2,13,14,4,9,8,3,7,5,6,10
1,15,,,,,,,,9,10,1,3,7,8,2,4,13,14,11,12,5,6
1,16,,,,,,,,4,7,1,5,11,12,3,6,13,14,8,9,2,10
1,17,,,,,,,,13,14,1,4,5,6,7,8,9,10,11,12,2,3
1,18,,,,,,,,11,12,1,5,9,10,2,4,7,8,13,14,3,6
1,19,,,,,,,,14,13,1,2,12,10,6,5,11,9,7,8,3,4
1,20,,,,,,,,5,,1,,,,2,,4,,6,,3,
1,21,,,,,,,,14,13,1,2,10,12,3,4,7,8,9,11,5,6
1,22,,,,,,,,7,8,1,5,9,10,3,6,11,12,13,14,2,4
1,23,,,,,,,,13,14,1,2,11,12,3,4,7,8,5,6,9,10
1,24,,,,,,,,10,8,1,3,9,7,2,6,12,11,,,4,5
1,25,,,,,,,,9,10,1,2,7,8,3,4,,,11,12,5,6
1,26,,,,,,,,,,1,2,5,6,7,8,3,4,11,12,9,10
1,27,,,,,,,,7,8,1,4,13,14,2,5,11,12,9,10,3,6
1,28,,,,,,,,9,10,1,4,11,12,2,3,7,8,13,14,5,6
1,29,,,,,,,,10,9,1,5,4,8,2,6,12,11,,,3,7
1,30,,,,,,,,7,8,1,2,5,6,3,4,14,11,13,10,12,9
1,31,,,,,,,,7,8,1,2,9,10,5,4,13,14,11,12,6,3
1,32,,,,,,,,,,1,2,8,6,3,4,9,10,11,12,5,7
1,33,,,,,,,,9,10,1,2,7,8,6,3,,,11,12,4,5
1,34,,,,,,,,5,6,1,2,,,3,4,11,12,9,10,7,8
1,35,,,,,,,,9,10,1,2,11,12,3,5,7,8,,,4,6
1,36,,,,,,,,12,9,1,3,5,6,2,4,,7,10,11,,8
1,37,,,,,,,,7,8,1,2,9,10,3,4,14,13,11,12,5,6
1,38,,,,,,,,7,8,1,3,11,12,2,4,10,9,,,5,6
1,39,,,,,,,,12,11,1,4,5,6,7,8,10,9,14,13,2,3
1,40,,,,,,,,11,12,1,2,7,8,5,6,9,10,13,14,3,4
1,41,,,,,,,,7,8,1,6,11,12,2,3,9,10,,,4,5
1,42,,,,,,,,3,4,1,2,8,9,5,10,11,12,13,14,6,7
1,43,,,,,,,,7,8,1,4,9,10,3,5,11,12,13,14,2,6
1,44,,,,,,,,9,10,1,2,5,6,7,8,11,12,,,3,4
1,45,,,,,,,,9,10,1,6,7,8,3,5,12,11,,,2,4
1,46,,,,,,,,9,10,1,2,11,12,3,4,5,6,,,7,8
1,47,,,,,,,,4,5,1,6,7,8,11,12,2,3,9,10,,
1,48,,,,,,,,11,12,1,3,9,10,2,4,5,6,13,14,7,8
1,49,,,,,,,,3,4,1,2,9,10,8,7,11,12,13,14,5,6
1,50,,,,,,,,7,8,1,4,11,,5,6,2,3,12,,9,10
2,1,,,,,,,,3,4,1,10,8,9,2,5,11,12,,,6,7
2,2,,,,,,,,7,8,1,2,11,12,3,4,,,9,10,5,6
2,3,,,,,,,,9,10,1,6,7,8,2,4,11,12,13,14,3,5
2,4,,,,,,,,4,3,1,2,10,9,7,8,5,6,,,11,12
2,5,,,,,,,,9,10,1,4,7,8,2,3,11,12,13,14,5,6
2,6,,,,,,,,4,3,1,2,10,9,7,6,13,14,8,5,12,11
2,7,,,,,,,,7,8,1,3,9,10,2,6,13,14,11,12,4,5
2,8,,,,,,,,5,8,1,6,7,9,2,4,10,12,13,14,3,11
2,9,,,,,,,,13,14,1,2,7,8,9,10,5,6,11,12,3,4
2,10,,,,,,,,9,10,1,2,7,8,5,6,11,12,13,14,3,4
2,11,,,,,,,,5,6,1,2,11,12,13,14,3,4,7,8,9,10
2,12,,,,,,,,9,10,1,5,11,13,2,4,7,8,12,14,3,6
2,13,,,,,,,,13,14,1,2,11,12,5,6,9,10,7,8,3,4
2,14,,,,,,,,8,9,1,10,13,14,2,5,12,6,7,11,3,4
2,15,,,,,,,,7,8,1,6,11,12,2,5,14,13,9,10,3,4
2,16,,,,,,,,9,11,1,2,6,7,4,8,14,13,10,12,3,5
2,17,,,,,,,,9,10,1,3,,,2,4,8,7,11,12,5,6
2,18,,,,,,,,10,9,1,5,7,8,2,6,14,13,12,11,3,4
2,19,,,,,,,,12,11,1,4,7,8,5,6,2,3,9,10,14,13
2,20,,,,,,,,7,8,1,2,9,10,5,6,11,12,13,14,3,4
2,21,,,,,,,,4,7,1,2,9,10,,,3,8,11,12,5,6
2,22,,,,,,,,3,4,1,2,11,12,7,8,14,13,9,10,5,6
2,23,,,,,,,,9,10,1,3,7,8,2,4,,,12,11,5,6
2,24,,,,,,,,9,10,1,3,7,8,2,4,13,14,11,12,5,6
2,25,,,,,,,,9,10,1,3,7,8,2,6,,,11,12,4,5
2,26,,,,,,,,10,11,1,3,5,6,2,4,8,7,9,12,13,14
2,27,,,,,,,,10,11,1,4,5,6,7,8,13,14,9,12,2,3
2,28,,,,,,,,7,8,1,2,11,12,4,3,9,10,13,14,5,6
2,29,,,,,,,,7,8,1,3,10,9,5,6,11,12,,,2,4
2,30,,,,,,,,9,10,1,3,7,8,2,4,14,13,11,12,5,6
2,31,,,,,,,,12,11,1,2,5,6,4,3,14,13,9,10,7,8
2,32,,,,,,,,13,14,1,4,7,8,2,3,11,12,9,10,5,6
2,33,,,,,,,,9,10,1,3,7,8,2,4,14,13,11,12,5,6
2,34,,,,,,,,11,12,1,2,7,8,5,6,9,10,,,3,4
2,35,,,,,,,,8,7,1,2,6,5,9,10,,,12,11,4,3
2,36,,,,,,,,9,10,1,4,7,8,2,5,13,14,11,12,3,6
