Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,11,12,1,4,7,8,2,3,14,13,9,10,5,6
1,2,,,,,,,,,,1,2,9,10,3,4,7,8,11,12,5,6
1,3,,,,,,,,7,8,1,2,9,10,3,6,,,11,12,4,5
1,4,,,,,,,,,11,1,4,5,6,2,3,9,10,,12,7,8
1,5,,,,,,,,5,6,1,2,9,10,3,4,14,13,11,12,7,8
1,6,,,,,,,,12,11,1,2,14,13,5,4,8,7,10,9,3,6
1,7,,,,,,,,5,6,1,2,3,4,9,10,7,8,,,11,12
1,8,,,,,,,,5,6,1,2,9,10,7,8,9,10,11,12,3,4
1,9,3,1,5,4,6,7,2,4,7,1,2,8,10,5,9,11,12,13,14,3,6
1,10,4,1,6,3,,5,2,7,8,1,2,10,12,5,6,,,9,11,3,4
1,11,,,,,,,,3,4,1,2,13,14,9,10,11,12,7,8,5,6
1,12,,,,,,,,7,8,1,2,,,3,4,5,6,11,12,9,10
1,13,,,,,,,,5,6,1,2,9,10,7,8,13,14,11,12,3,4
1,14,,,,,,,,7,8,1,2,,,9,10,6,5,,,3,4
1,15,,,,,,,,7,8,1,3,9,10,2,6,12,11,,,4,5
1,16,,,,,,,,,,1,2,7,8,3,4,11,12,9,10,5,6
1,17,,,,,,,,9,10,1,4,7,8,3,2,11,12,,,5,6
1,18,,,,,,,,7,8,1,2,11,12,6,5,9,10,13,14,3,4
1,19,,,,,,,,9,10,1,2,,,3,4,8,7,12,11,5,6
1,20,,,,,,,,5,6,1,2,11,12,3,4,14,13,9,10,7,8
1,21,,,,,,,,7,8,1,4,13,14,5,6,9,10,11,12,2,3
1,22,,,,,,,,8,9,1,2,11,12,3,4,6,7,10,5,,
1,23,,,,,,,,10,11,1,2,,,3,4,8,9,7,12,6,5
1,24,,,,,,,,9,10,1,4,2,3,7,8,11,12,,,5,6
1,25,,,,,,,,4,5,6,1,3,2,12,10,8,7,14,13,11,9
1,26,,,,,,,,9,10,1,2,5,6,7,8,13,14,3,4,11,12
1,27,,,,,,,,9,10,1,2,7,8,3,6,11,12,,,4,5
1,28,,,,,,,,5,6,1,2,7,8,11,12,13,14,9,10,3,4
1,29,,,,,,,,5,6,1,2,9,10,7,8,,,11,12,3,4
1,30,,,,,,,,11,12,1,2,9,10,14,3,7,6,8,9,5,4
1,31,3,2,4,7,1,5,6,,,,,,,,,,,,,,
1,32,7,3,5,2,1,4,6,,,,,,,,,,,,,,
1,33,4,3,5,2,1,6,7,,,,,,,,,,,,,,
1,34,3,4,6,,1,2,5,,,,,,,,,,,,,,
1,35,,2,5,4,1,3,6,,,,,,,,,,,,,,
1,36,5,2,7,3,1,4,6,,,,,,,,,,,,,,
1,37,4,2,5,6,1,3,,,,,,,,,,,,,,,
1,38,2,5,4,,1,3,6,,,,,,,,,,,,,,
1,39,2,3,7,4,1,5,6,,,,,,,,,,,,,,
1,40,4,5,3,6,1,2,7,,,,,,,,,,,,,,
1,41,2,3,5,7,1,6,4,,,,,,,,,,,,,,
1,42,,6,5,4,1,3,2,,,,,,,,,,,,,,
1,43,,,,,1,,,,,,,,,,,,,,,,
1,44,3,5,4,7,1,6,2,,,,,,,,,,,,,,
1,45,,2,3,5,1,4,6,,,,,,,,,,,,,,
1,46,7,3,6,1,2,5,4,,,,,,,,,,,,,,
1,47,,3,4,1,6,5,2,,,,,,,,,,,,,,
1,48,4,3,5,1,2,6,7,,,,,,,,,,,,,,
1,49,6,2,4,1,5,7,3,,,,,,,,,,,,,,
1,50,4,3,5,1,2,6,7,,,,,,,,,,,,,,
2,1,6,3,5,1,,4,2,,,,,,,,,,,,,,
2,2,2,5,4,1,6,,3,,,,,,,,,,,,,,
2,3,,2,6,1,5,4,3,,,,,,,,,,,,,,
2,4,,3,6,1,4,5,2,,,,,,,,,,,,,,
2,5,6,2,7,1,3,5,4,,,,,,,,,,,,,,
2,6,6,5,2,1,7,4,3,,,,,,,,,,,,,,
2,7,,6,5,1,2,4,3,,,,,,,,,,,,,,
2,8,,2,3,1,6,5,4,,,,,,,,,,,,,,
2,9,5,3,4,1,6,7,2,,,,,,,,,,,,,,
2,10,7,5,2,1,4,6,3,,,,,,,,,,,,,,
2,11,4,2,6,1,5,7,3,,,,,,,,,,,,,,
2,12,3,2,4,1,,5,6,,,,,,,,,,,,,,
2,13,5,3,6,1,2,,4,,,,,,,,,,,,,,
2,14,6,2,3,1,5,,4,,,,,,,,,,,,,,
2,15,5,2,6,1,3,7,4,,,,,,,,,,,,,,
2,16,4,3,6,1,2,5,,,,,,,,,,,,,,,
2,17,3,2,4,1,7,6,5,,,,,,,,,,,,,,
2,18,4,5,2,1,6,,3,,,,,,,,,,,,,,
2,19,4,3,5,1,6,,2,,,,,,,,,,,,,,
2,20,5,1,4,3,6,7,2,,,,,,,,,,,,,,
2,21,5,1,4,,2,6,3,,,,,,,,,,,,,,
2,22,2,1,,3,4,6,5,,,,,,,,,,,,,,
2,23,,1,6,5,2,3,4,,,,,,,,,,,,,,
2,24,4,1,6,2,5,7,3,,,,,,,,,,,,,,
2,25,7,1,5,2,6,4,3,,,,,,,,,,,,,,
2,26,5,1,6,4,3,,2,,,,,,,,,,,,,,
2,27,5,1,4,2,6,7,3,,,,,,,,,,,,,,
2,28,4,1,,2,6,5,3,,,,,,,,,,,,,,
2,29,3,1,4,5,6,,2,,,,,,,,,,,,,,
2,30,,1,4,2,3,6,5,,,,,,,,,,,,,,
2,31,4,1,5,3,2,6,,,,,,,,,,,,,,,
2,32,6,1,4,2,3,,5,,,,,,,,,,,,,,
2,33,5,1,3,4,7,6,2,,,,,,,,,,,,,,
2,34,5,1,6,2,3,,4,,,,,,,,,,,,,,
2,35,2,1,3,7,4,5,6,,,,,,,,,,,,,,
2,36,7,1,5,2,3,6,4,,,,,,,,,,,,,,
2,37,5,1,3,4,7,6,2,,,,,,,,,,,,,,
2,38,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,39,4,1,7,2,6,5,3,,,,,,,,,,,,,,
2,40,5,1,2,6,7,4,3,,,,,,,,,,,,,,
2,41,5,1,6,2,4,,3,,,,,,,,,,,,,,
2,42,6,1,5,3,2,7,4,,,,,,,,,,,,,,
2,43,4,1,7,2,3,5,6,,,,,,,,,,,,,,
2,44,,1,2,3,6,5,4,,,,,,,,,,,,,,
2,45,3,1,5,2,4,,6,,,,,,,,,,,,,,
2,46,4,1,5,2,,6,3,,,,,,,,,,,,,,
2,47,6,1,,2,5,3,4,,,,,,,,,,,,,,
2,48,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,49,4,1,5,2,,6,3,,,,,,,,,,,,,,
2,50,5,1,,2,3,6,4,,,,,,,,,,,,,,
3,15,6,3,5,4,2,1,,,,,,,,,,,,,,,
3,16,3,4,2,6,5,1,7,,,,,,,,,,,,,,
3,17,4,3,5,6,2,1,7,,,,,,,,,,,,,,
3,18,4,6,3,5,2,1,,,,,,,,,,,,,,,
3,19,4,4,3,6,2,1,5,,,,,,,,,,,,,,
3,20,5,3,4,6,2,1,7,,,,,,,,,,,,,,
3,21,,5,3,4,2,1,6,,,,,,,,,,,,,,
3,22,,6,2,4,3,1,5,,,,,,,,,,,,,,
3,23,2,5,1,4,3,,6,,,,,,,,,,,,,,
3,24,2,4,1,5,6,7,3,,,,,,,,,,,,,,
3,25,,,1,,,,,,,,,,,,,,,,,,
3,26,5,2,1,7,6,3,4,,,,,,,,,,,,,,
3,27,3,5,1,4,6,2,,,,,,,,,,,,,,,
3,28,,3,1,6,2,4,5,,,,,,,,,,,,,,
3,29,4,3,1,5,,2,6,,,,,,,,,,,,,,
