Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,6,1,2,4,3,5,7,,,,,,,,,,,,,,
1,2,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,3,6,1,3,2,5,,4,,,,,,,,,,,,,,
1,4,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,5,5,1,,2,4,6,3,,,,,,,,,,,,,,
1,6,4,1,6,3,2,5,7,,,,,,,,,,,,,,
1,7,6,1,3,2,7,4,5,,,,,,,,,,,,,,
1,8,4,1,5,6,2,3,7,,,,,,,,,,,,,,
1,9,5,1,6,2,7,4,3,,,,,,,,,,,,,,
1,10,,1,5,3,4,6,2,,,,,,,,,,,,,,
1,11,5,1,4,3,2,6,7,,,,,,,,,,,,,,
1,12,5,1,4,2,,6,3,,,,,,,,,,,,,,
1,13,3,1,2,4,,6,5,,,,,,,,,,,,,,
1,14,5,1,6,2,3,7,4,,,,,,,,,,,,,,
1,15,,1,5,2,3,6,4,,,,,,,,,,,,,,
1,16,3,1,4,5,6,7,2,,,,,,,,,,,,,,
1,17,6,1,5,3,2,4,,,,,,,,,,,,,,,
1,18,3,1,7,2,4,5,6,,,,,,,,,,,,,,
1,19,4,1,,2,3,5,6,,,,,,,,,,,,,,
1,20,,1,3,2,6,5,4,,,,,,,,,,,,,,
1,21,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,22,5,1,6,2,3,7,4,,,,,,,,,,,,,,
1,23,5,1,4,2,7,6,3,,,,,,,,,,,,,,
