Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,3,2,7,1,5,6,4,,,,,,,,,,,,,,
1,2,6,3,5,1,,4,2,,,,,,,,,,,,,,
1,3,5,3,6,1,,4,2,,,,,,,,,,,,,,
1,4,5,3,,1,4,6,2,,,,,,,,,,,,,,
1,5,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,6,3,4,2,1,,6,5,,,,,,,,,,,,,,
1,7,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,8,5,3,4,1,6,7,2,,,,,,,,,,,,,,
1,9,4,3,5,1,,6,2,,,,,,,,,,,,,,
1,10,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,11,3,2,6,1,4,5,,,,,,,,,,,,,,,
1,12,5,6,,1,2,4,3,,,,,,,,,,,,,,
1,13,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,14,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,15,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,16,5,4,,1,3,6,2,,,,,,,,,,,,,,
1,17,6,4,5,1,3,,2,,,,,,,,,,,,,,
1,18,,2,4,1,5,6,3,,,,,,,,,,,,,,
1,19,4,2,6,1,7,5,3,,,,,,,,,,,,,,
1,20,5,3,4,1,6,,2,,,,,,,,,,,,,,
1,21,4,2,6,1,5,,3,,,,,,,,,,,,,,
1,22,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,23,7,3,6,1,5,4,2,,,,,,,,,,,,,,
1,24,,6,2,1,3,4,5,,,,,,,,,,,,,,
1,25,2,4,6,1,,3,5,,,,,,,,,,,,,,
1,26,,4,5,1,3,6,2,,,,,,,,,,,,,,
1,27,5,4,3,1,6,,2,,,,,,,,,,,,,,
1,28,5,2,3,1,,6,4,,,,,,,,,,,,,,
1,29,6,5,4,1,2,,7,,,,,,,,,,,,,,
1,30,3,4,2,1,5,6,,,,,,,,,,,,,,,
1,31,6,2,4,1,,5,3,,,,,,,,,,,,,,
1,32,,4,5,1,3,6,2,,,,,,,,,,,,,,
1,33,5,2,,1,4,6,3,,,,,,,,,,,,,,
1,34,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,35,5,,6,1,2,3,4,,,,,,,,,,,,,,
1,36,3,,2,1,4,5,6,,,,,,,,,,,,,,
1,37,3,4,6,1,7,5,2,,,,,,,,,,,,,,
1,38,4,2,6,1,,5,3,,,,,,,,,,,,,,
1,39,4,5,3,1,7,6,2,,,,,,,,,,,,,,
1,40,6,3,,1,2,5,4,,,,,,,,,,,,,,
1,41,2,4,3,1,6,7,5,,,,,,,,,,,,,,
1,42,6,2,4,1,5,7,3,,,,,,,,,,,,,,
1,43,7,5,2,1,6,4,3,,,,,,,,,,,,,,
1,44,2,3,7,1,5,4,6,,,,,,,,,,,,,,
1,45,,3,5,1,2,6,4,,,,,,,,,,,,,,
1,46,6,2,5,1,4,,3,,,,,,,,,,,,,,
1,47,2,3,,1,4,5,6,3,,2,,,,1,,,6,,5,4,
1,48,3,7,5,1,4,6,2,,,,,,,,,,,,,,
1,49,4,2,6,1,7,5,3,,,,,,,,,,,,,,
1,50,2,6,4,1,3,,5,,,,,,,,,,,,,,
2,1,4,2,6,,1,5,3,,,,,,,,,,,,,,
2,2,5,2,4,,1,3,6,,,,,,,,,,,,,,
2,3,6,3,,2,1,5,4,,,,,,,,,,,,,,
2,4,4,2,5,3,1,6,,,,,,,,,,,,,,,
2,5,5,6,2,4,1,3,,,,,,,,,,,,,,,
2,6,6,4,5,3,1,2,,,,,,,,,,,,,,,
2,7,2,3,5,6,1,4,,,,,,,,,,,,,,,
2,8,6,5,4,3,1,2,,,,,,,,,,,,,,,
2,9,5,4,6,3,1,2,,,,,,,,,,,,,,,
2,10,,6,5,3,1,4,2,,,,,,,,,,,,,,
2,11,5,2,6,4,1,7,3,,,,,,,,,,,,,,
2,12,6,3,5,2,1,4,,,,,,,,,,,,,,,
2,13,6,5,4,2,1,,3,,,,,,,,,,,,,,
2,14,5,4,3,2,1,6,7,,,,,,,,,,,,,,
2,15,4,3,6,2,1,,5,,,,,,,,,,,,,,
2,16,3,,4,5,1,2,6,,,,,,,,,,,,,,
2,17,4,2,3,6,1,5,7,,,,,,,,,,,,,,
2,18,2,4,6,5,1,3,7,,,,,,,,,,,,,,
2,19,4,,5,2,1,6,3,,,,,,,,,,,,,,
2,20,3,4,2,6,1,5,7,,,,,,,,,,,,,,
2,21,5,,4,2,1,3,6,,,,,,,,,,,,,,
2,22,5,3,,2,1,6,4,,,,,,,,,,,,,,
2,23,7,5,4,2,1,6,3,,,,,,,,,,,,,,
2,24,2,3,4,6,1,5,7,,,,,,,,,,,,,,
2,25,4,2,3,6,1,5,7,,,,,,,,,,,,,,
2,26,5,3,6,2,1,,4,,,,,,,,,,,,,,
2,27,3,4,2,5,1,6,7,,,,,,,,,,,,,,
2,28,4,5,6,7,1,3,2,,,,,,,,,,,,,,
2,29,3,2,5,6,1,4,,,,,,,,,,,,,,,
2,30,5,4,,3,1,6,2,,,,,,,,,,,,,,
2,31,3,2,4,6,1,,5,,,,,,,,,,,,,,
2,32,3,4,2,6,1,5,7,,,,,,,,,,,,,,
2,33,4,5,3,,1,2,6,,,,,,,,,,,,,,
2,34,4,5,2,6,1,3,7,,,,,,,,,,,,,,
2,35,6,2,3,,1,5,4,,,,,,,,,,,,,,
2,36,5,3,6,4,1,2,,,,,,,,,,,,,,,
2,37,5,2,6,3,1,7,4,,,,,,,,,,,,,,
2,38,5,6,3,7,1,4,2,,,,,,,,,,,,,,
2,39,5,2,4,,1,3,6,,,,,,,,,,,,,,
2,40,3,4,6,2,1,5,,,,,,,,,,,,,,,
2,41,3,2,4,6,1,5,7,,,,,,,,,,,,,,
2,42,5,2,4,3,1,6,7,,,,,,,,,,,,,,
2,43,4,5,3,6,1,2,7,,,,,,,,,,,,,,
2,44,6,2,4,3,1,,5,,,,,,,,,,,,,,
2,45,6,5,,2,1,3,4,,,,,,,,,,,,,,
2,46,4,3,6,2,1,5,,,,,,,,,,,,,,,
2,47,4,5,3,6,1,2,,,,,,,,,,,,,,,
2,48,6,5,2,7,1,4,3,,,,,,,,,,,,,,
2,49,2,5,6,7,1,4,3,,,,,,,,,,,,,,
2,50,4,2,5,,1,3,6,,,,,,,,,,,,,,
3,1,5,2,4,1,7,6,3,,,,,,,,,,,,,,
3,2,7,4,5,1,2,6,3,,,,,,,,,,,,,,
3,3,5,2,6,1,4,7,3,,,,,,,,,,,,,,
3,4,3,5,,1,2,6,4,,,,,,,,,,,,,,
3,5,3,5,4,1,,6,2,,,,,,,,,,,,,,
3,6,5,2,4,1,,6,3,,,,,,,,,,,,,,
3,7,,4,5,1,2,6,3,,,,,,,,,,,,,,
3,8,3,2,4,1,5,6,7,,,,,,,,,,,,,,
3,9,6,2,,1,3,5,4,,,,,,,,,,,,,,
3,10,3,6,5,1,7,5,2,,,,,,,,,,,,,,
3,11,5,2,7,1,3,6,4,,,,,,,,,,,,,,
3,12,4,3,,1,2,5,6,,,,,,,,,,,,,,
3,13,3,6,4,1,,5,2,,,,,,,,,,,,,,
3,14,4,5,3,1,6,2,,,,,,,,,,,,,,,
3,15,5,2,,1,4,6,3,,,,,,,,,,,,,,
3,16,4,,3,1,5,6,2,,,,,,,,,,,,,,
3,17,3,5,4,1,,6,2,,,,,,,,,,,,,,
3,18,2,3,4,1,7,5,6,,,,,,,,,,,,,,
3,19,3,4,5,1,7,6,2,,,,,,,,,,,,,,
3,20,,2,3,1,6,4,5,,,,,,,,,,,,,,
3,21,4,2,5,1,6,7,3,,,,,,,,,,,,,,
3,22,3,2,6,1,,5,4,,,,,,,,,,,,,,
3,23,5,2,,1,4,6,3,,,,,,,,,,,,,,
3,24,6,,5,1,2,4,3,,,,,,,,,,,,,,
3,25,6,2,,1,3,5,4,,,,,,,,,,,,,,
