Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,1,5,2,6,3,,,,,,,,,,,,,,,
1,2,3,1,5,4,6,7,2,,,,,,,,,,,,,,
1,3,6,1,7,3,4,5,2,,,,,,,,,,,,,,
1,4,5,1,6,4,3,7,2,,,,,,,,,,,,,,
1,5,3,1,2,,6,5,4,,,,,,,,,,,,,,
1,6,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,7,5,1,2,4,6,7,3,,,,,,,,,,,,,,
1,8,4,1,6,3,2,5,,,,,,,,,,,,,,,
1,9,6,1,4,3,7,5,2,,,,,,,,,,,,,,
1,10,2,1,4,5,6,,3,,,,,,,,,,,,,,
1,11,7,1,2,5,6,4,3,,,,,,,,,,,,,,
1,12,,1,2,5,6,3,4,,,,,,,,,,,,,,
1,13,4,1,5,2,3,6,,,,,,,,,,,,,,,
1,14,6,1,,2,5,3,4,,,,,,,,,,,,,,
1,15,3,1,4,7,6,5,2,,,,,,,,,,,,,,
1,16,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,17,6,1,,5,2,4,3,,,,,,,,,,,,,,
1,18,5,1,2,3,,6,4,,,,,,,,,,,,,,
1,19,3,1,4,6,5,,2,,,,,,,,,,,,,,
1,20,4,1,,2,,,3,,,,,,,,,,,,,,
1,21,7,1,4,5,3,6,2,,,,,,,,,,,,,,
1,22,3,1,4,2,,5,6,,,,,,,,,,,,,,
1,23,6,1,5,2,3,7,4,,,,,,,,,,,,,,
1,24,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,25,2,1,4,5,7,6,3,,,,,,,,,,,,,,
1,26,2,1,,5,3,6,4,,,,,,,,,,,,,,
1,27,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,28,6,1,7,2,3,5,4,,,,,,,,,,,,,,
1,29,7,1,5,3,2,6,4,,,,,,,,,,,,,,
1,30,4,1,3,2,7,6,5,,,,,,,,,,,,,,
1,31,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,32,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,33,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,34,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,35,6,1,,4,3,5,2,,,,,,,,,,,,,,
1,36,4,1,2,6,,5,3,,,,,,,,,,,,,,
