Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,3,6,4,1,,5,2,,,,,,,,,,,,,,
1,2,5,2,3,1,7,4,6,,,,,,,,,,,,,,
1,3,5,6,4,1,,3,2,,,,,,,,,,,,,,
1,4,5,4,6,1,2,,3,,,,,,,,,,,,,,
1,5,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,6,6,2,5,1,4,7,3,,,,,,,,,,,,,,
1,7,6,4,,1,2,5,3,,,,,,,,,,,,,,
1,8,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,9,6,2,5,1,7,4,3,,,,,,,,,,,,,,
1,10,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,11,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,12,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,13,4,2,3,1,5,6,7,,,,,,,,,,,,,,
1,14,7,2,5,1,4,6,3,,,,,,,,,,,,,,
1,15,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,16,7,2,4,1,5,6,3,,,,,,,,,,,,,,
1,17,5,2,6,1,,4,3,,,,,,,,,,,,,,
1,18,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,19,4,5,,1,2,3,6,,,,,,,,,,,,,,
1,20,5,3,4,1,7,6,2,,,,,,,,,,,,,,
1,21,6,2,5,1,7,4,3,,,,,,,,,,,,,,
1,22,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,23,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,24,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,25,4,2,5,1,7,6,3,,,,,,,,,,,,,,
1,26,6,2,,1,3,5,4,,,,,,,,,,,,,,
1,27,7,2,4,1,5,6,3,,,,,,,,,,,,,,
1,28,5,3,4,1,6,7,2,,,,,,,,,,,,,,
1,29,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,30,6,,3,1,4,5,2,,,,,,,,,,,,,,
1,31,5,2,4,1,6,3,,,,,,,,,,,,,,,
1,32,5,2,,1,6,4,3,,,,,,,,,,,,,,
1,33,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,34,6,3,4,1,2,5,,,,,,,,,,,,,,,
1,35,5,2,,1,4,3,6,,,,,,,,,,,,,,
1,36,5,2,6,1,4,,3,,,,,,,,,,,,,,
1,37,5,3,,1,2,6,4,,,,,,,,,,,,,,
1,38,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,39,6,2,,1,3,5,4,,,,,,,,,,,,,,
1,40,5,2,3,1,6,,4,,,,,,,,,,,,,,
1,41,5,2,,1,3,6,4,,,,,,,,,,,,,,
1,42,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,43,5,2,4,1,6,3,7,,,,,,,,,,,,,,
1,44,5,6,2,1,4,3,7,,,,,,,,,,,,,,
1,45,6,2,4,1,,3,5,,,,,,,,,,,,,,
1,46,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,47,5,3,4,1,6,,2,,,,,,,,,,,,,,
1,48,6,2,5,1,3,,4,,,,,,,,,,,,,,
1,49,,2,3,1,6,4,5,,,,,,,,,,,,,,
1,50,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,1,7,2,4,1,5,6,3,,,,,,,,,,,,,,
2,2,,6,4,1,3,5,2,,,,,,,,,,,,,,
2,3,,2,4,1,6,5,3,,,,,,,,,,,,,,
2,4,5,4,3,1,7,6,2,,,,,,,,,,,,,,
2,5,5,2,6,1,4,,3,,,,,,,,,,,,,,
2,6,5,3,6,1,4,,2,,,,,,,,,,,,,,
2,7,5,2,4,1,7,3,6,,,,,,,,,,,,,,
2,8,5,2,4,1,6,3,,,,,,,,,,,,,,,
2,9,5,3,,1,6,4,2,,,,,,,,,,,,,,
2,10,7,2,3,1,4,5,6,,,,,,,,,,,,,,
2,11,4,2,5,1,7,6,3,,,,,,,,,,,,,,
2,12,4,2,3,1,5,,6,,,,,,,,,,,,,,
2,13,4,6,5,1,2,,3,,,,,,,,,,,,,,
