Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,2,5,3,,1,2,6,4,,,,,,,,,,,,,,
1,3,5,2,4,1,3,,6,,,,,,,,,,,,,,
1,4,6,3,5,1,7,4,2,,,,,,,,,,,,,,
1,5,6,2,,1,4,5,3,,,,,,,,,,,,,,
1,6,4,3,2,1,5,6,7,,,,,,,,,,,,,,
1,7,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,8,,2,3,1,6,5,4,,,,,,,,,,,,,,
1,9,2,3,4,1,,5,6,,,,,,,,,,,,,,
1,10,2,4,7,1,6,5,3,,,,,,,,,,,,,,
1,11,,4,6,1,3,5,2,,,,,,,,,,,,,,
1,12,4,2,6,1,5,,3,,,,,,,,,,,,,,
1,13,6,2,3,1,,5,4,,,,,,,,,,,,,,
1,14,6,3,4,1,2,,5,,,,,,,,,,,,,,
1,15,7,2,5,1,6,4,3,,,,,,,,,,,,,,
1,16,2,3,5,1,6,7,4,,,,,,,,,,,,,,
1,17,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,18,,3,4,1,6,5,2,,,,,,,,,,,,,,
1,19,2,3,5,1,4,,6,,,,,,,,,,,,,,
1,20,4,5,2,1,6,,3,,,,,,,,,,,,,,
1,21,6,2,4,1,3,,5,,,,,,,,,,,,,,
1,22,3,2,4,1,5,6,7,,,,,,,,,,,,,,
1,23,5,3,,1,2,6,4,,,,,,,,,,,,,,
1,24,7,2,6,1,3,5,4,,,,,,,,,,,,,,
1,25,4,2,,1,5,6,3,,,,,,,,,,,,,,
1,26,3,4,,1,6,5,2,,,,,,,,,,,,,,
1,27,2,4,3,1,7,6,5,,,,,,,,,,,,,,
1,28,3,4,5,1,,6,2,,,,,,,,,,,,,,
1,29,6,2,,1,4,5,3,,,,,,,,,,,,,,
1,30,4,6,3,1,7,5,2,,,,,,,,,,,,,,
1,31,7,2,6,1,4,5,3,,,,,,,,,,,,,,
1,32,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,33,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,34,3,2,4,1,5,,6,,,,,,,,,,,,,,
1,35,4,2,6,1,5,7,3,,,,,,,,,,,,,,
1,36,4,5,6,1,3,,2,,,,,,,,,,,,,,
1,37,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,38,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,39,6,2,4,1,,5,3,,,,,,,,,,,,,,
1,40,3,5,4,1,7,6,2,,,,,,,,,,,,,,
1,41,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,42,5,4,6,1,2,3,,,,,,,,,,,,,,,
1,43,6,5,4,1,2,3,7,,,,,,,,,,,,,,
1,44,2,3,6,1,4,,5,,,,,,,,,,,,,,
1,45,2,3,4,1,,5,6,,,,,,,,,,,,,,
1,46,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,47,4,2,5,1,7,6,3,,,,,,,,,,,,,,
1,48,2,4,5,1,7,6,3,,,,,,,,,,,,,,
1,49,4,3,7,1,6,5,2,,,,,,,,,,,,,,
1,50,6,2,5,1,4,7,3,,,,,,,,,,,,,,
2,1,4,1,5,3,,6,2,,,,,,,,,,,,,,
2,2,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,3,6,1,5,2,4,7,3,,,,,,,,,,,,,,
2,4,5,1,6,3,4,7,2,,,,,,,,,,,,,,
2,5,3,1,6,4,,5,2,,,,,,,,,,,,,,
2,6,4,1,6,3,7,5,2,,,,,,,,,,,,,,
2,7,5,1,6,2,4,7,3,,,,,,,,,,,,,,
2,8,,1,5,4,3,6,2,,,,,,,,,,,,,,
2,9,5,1,3,2,7,6,4,,,,,,,,,,,,,,
2,10,6,1,,2,3,5,4,,,,,,,,,,,,,,
2,11,4,1,3,2,,5,6,,,,,,,,,,,,,,
2,12,5,1,,3,2,4,6,,,,,,,,,,,,,,
2,13,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,14,7,1,5,3,2,6,4,,,,,,,,,,,,,,
2,15,3,1,4,6,7,5,2,,,,,,,,,,,,,,
2,16,,1,3,4,5,6,2,,,,,,,,,,,,,,
2,17,4,1,,3,2,5,6,,,,,,,,,,,,,,
2,18,,1,5,3,6,4,2,,,,,,,,,,,,,,
2,19,5,1,6,3,4,,2,,,,,,,,,,,,,,
2,20,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,21,3,1,4,2,5,,6,,,,,,,,,,,,,,
2,22,7,1,4,3,5,6,2,,,,,,,,,,,,,,
2,23,5,1,,2,3,6,4,,,,,,,,,,,,,,
2,24,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,25,6,1,7,4,2,3,5,,,,,,,,,,,,,,
2,26,,1,5,3,2,6,4,,,,,,,,,,,,,,
2,27,6,1,4,2,3,,5,,,,,,,,,,,,,,
2,28,6,1,5,,2,4,3,,,,,,,,,,,,,,
2,29,3,1,4,6,2,,5,,,,,,,,,,,,,,
2,30,,1,,,,,,,,,,,,,,,,,,,
2,31,3,1,5,2,6,,4,3,4,1,5,,6,2,7,,8,11,9,12,10
2,32,5,1,3,4,,6,2,,,,,,,,,,,,,,
2,33,6,1,,2,3,5,4,,,,,,,,,,,,,,
2,34,6,1,4,3,,5,2,,,,,,,,,,,,,,
2,35,,1,5,2,6,4,3,,,,,,,,,,,,,,
2,36,4,1,3,,6,2,5,,,,,,,,,,,,,,
2,37,4,1,7,3,2,6,5,,,,,,,,,,,,,,
2,38,,1,5,3,4,6,2,,,,,,,,,,,,,,
2,39,6,1,4,3,7,5,2,,,,,,,,,,,,,,
2,40,5,1,4,2,7,6,3,,,,,,,,,,,,,,
2,41,5,1,3,4,7,6,2,,,,,,,,,,,,,,
2,42,6,1,4,3,7,5,2,,,,,,,,,,,,,,
2,43,5,1,4,3,,6,2,,,,,,,,,,,,,,
2,44,6,1,5,2,3,4,,,,,,,,,,,,,,,
2,45,5,1,6,2,4,,3,,,,,,,,,,,,,,
2,46,,1,4,5,6,3,2,,,,,,,,,,,,,,
2,47,4,1,5,2,6,,3,,,,,,,,,,,,,,
2,48,6,1,2,3,,,,,,,,,,,,,,,,,
2,49,5,1,6,,2,3,4,,,,,,,,,,,,,,
2,50,5,1,,3,2,6,4,,,,,,,,,,,,,,
3,1,4,1,6,2,3,7,5,,,,,,,,,,,,,,
3,2,6,1,,2,3,4,5,,,,,,,,,,,,,,
3,3,3,1,5,2,6,4,,,,,,,,,,,,,,,
3,4,4,1,5,2,,6,3,,,,,,,,,,,,,,
3,5,,1,5,2,6,4,3,,,,,,,,,,,,,,
3,6,5,1,4,2,6,7,3,,,,,,,,,,,,,,
3,7,5,1,6,2,4,,3,,,,,,,,,,,,,,
3,8,6,1,3,2,7,4,5,,,,,,,,,,,,,,
3,9,4,1,3,6,,2,5,,,,,,,,,,,,,,
