Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,2,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,3,4,1,6,2,7,5,3,,,,,,,,,,,,,,
1,4,3,1,4,7,2,5,6,,,,,,,,,,,,,,
1,5,2,1,,3,4,5,6,,,,,,,,,,,,,,
1,6,2,1,5,4,6,7,3,,,,,,,,,,,,,,
1,7,4,1,6,2,3,5,4,,,,,,,,,,,,,,
1,8,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,9,3,1,6,4,5,,2,,,,,,,,,,,,,,
1,10,,1,6,2,3,5,4,,,,,,,,,,,,,,
1,11,5,1,,6,2,4,3,,,,,,,,,,,,,,
1,12,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,13,4,1,5,6,3,2,7,,,,,,,,,,,,,,
1,14,4,1,5,6,3,2,7,,,,,,,,,,,,,,
1,15,7,1,5,4,2,6,3,,,,,,,,,,,,,,
1,16,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,17,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,18,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,19,6,1,7,2,3,5,4,,,,,,,,,,,,,,
1,20,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,21,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,22,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,23,,1,6,2,4,5,3,,,,,,,,,,,,,,
1,24,,1,6,3,4,5,2,,,,,,,,,,,,,,
1,25,7,1,5,2,4,6,3,,,,,,,,,,,,,,
1,26,5,1,6,3,4,7,2,,,,,,,,,,,,,,
1,27,4,1,6,2,,5,3,,,,,,,,,,,,,,
1,28,6,1,5,4,2,7,3,,,,,,,,,,,,,,
1,29,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,30,7,1,5,2,4,6,3,,,,,,,,,,,,,,
1,31,2,1,4,5,6,,3,,,,,,,,,,,,,,
