Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,1,3,2,7,6,4,,,,,,,,,,,,,,
1,2,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,3,4,1,,3,6,5,2,,,,,,,,,,,,,,
1,4,5,1,6,2,3,,4,,,,,,,,,,,,,,
1,5,4,1,2,6,3,5,7,,,,,,,,,,,,,,
1,6,,1,4,2,5,6,3,,,,,,,,,,,,,,
1,7,3,1,6,4,5,,2,,,,,,,,,,,,,,
1,8,5,1,2,4,7,3,6,,,,,,,,,,,,,,
1,9,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,10,7,1,5,2,4,6,3,,,,,,,,,,,,,,
1,11,,1,6,2,4,5,3,,,,,,,,,,,,,,
1,12,4,1,5,3,,6,2,,,,,,,,,,,,,,
1,13,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,14,4,1,3,5,,6,2,,,,,,,,,,,,,,
1,15,5,1,6,2,4,7,3,,,,,,,,,,,,,,
1,16,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,17,7,1,5,3,6,4,2,,,,,,,,,,,,,,
1,18,6,1,4,3,5,7,2,,,,,,,,,,,,,,
1,19,,1,5,3,6,4,2,,,,,,,,,,,,,,
1,20,6,1,5,4,3,2,7,,,,,,,,,,,,,,
1,21,6,1,4,3,5,7,2,,,,,,,,,,,,,,
1,22,5,1,4,2,,6,3,,,,,,,,,,,,,,
1,23,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,24,5,1,6,3,4,7,2,,,,,,,,,,,,,,
1,25,6,1,5,3,2,4,7,,,,,,,,,,,,,,
1,26,7,1,2,3,4,6,5,,,,,,,,,,,,,,
1,27,6,1,5,3,4,4,2,,,,,,,,,,,,,,
1,28,3,1,5,4,6,,2,,,,,,,,,,,,,,
1,29,5,1,6,2,4,7,3,,,,,,,,,,,,,,
1,30,4,1,6,2,5,7,3,,,,,,,,,,,,,,
1,31,,1,3,6,5,4,2,,,,,,,,,,,,,,
1,32,6,1,4,2,5,,3,,,,,,,,,,,,,,
1,33,7,1,6,2,5,4,3,,,,,,,,,,,,,,
1,34,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,35,7,1,3,2,4,6,5,,,,,,,,,,,,,,
1,36,4,1,,2,5,6,3,,,,,,,,,,,,,,
1,37,4,1,3,5,2,6,,,,,,,,,,,,,,,
1,38,7,1,4,3,6,5,2,,,,,,,,,,,,,,
1,39,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,40,5,1,6,3,4,7,2,,,,,,,,,,,,,,
1,41,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,42,,1,5,2,4,6,3,,,,,,,,,,,,,,
1,43,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,44,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,45,5,1,6,2,4,7,3,,,,,,,,,,,,,,
1,46,5,1,,3,2,6,4,,,,,,,,,,,,,,
1,47,6,1,5,3,2,,4,,,,,,,,,,,,,,
1,48,6,1,5,3,4,,2,,,,,,,,,,,,,,
1,49,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,50,6,1,4,3,5,2,7,,,,,,,,,,,,,,
2,1,,1,6,2,3,5,4,,,,,,,,,,,,,,
2,2,3,1,5,6,4,2,,,,,,,,,,,,,,,
2,3,,1,4,2,5,6,3,,,,,,,,,,,,,,
2,4,4,1,5,2,3,7,6,,,,,,,,,,,,,,
2,5,5,1,7,2,4,6,3,,,,,,,,,,,,,,
