Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,1,5,3,,6,2,,,,,,,,,,,,,,
1,2,4,1,7,2,3,6,5,,,,,,,,,,,,,,
1,3,6,1,3,4,2,5,7,,,,,,,,,,,,,,
1,4,4,1,3,5,6,,2,,,,,,,,,,,,,,
1,5,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,6,5,1,3,4,6,,2,,,,,,,,,,,,,,
1,7,5,1,6,3,4,,2,,,,,,,,,,,,,,
1,8,4,1,6,3,,5,2,,,,,,,,,,,,,,
1,9,6,1,2,5,7,3,4,,,,,,,,,,,,,,
1,10,,1,5,2,4,6,3,,,,,,,,,,,,,,
1,11,5,1,4,2,,6,3,,,,,,,,,,,,,,
1,12,6,1,4,3,5,,2,,,,,,,,,,,,,,
1,13,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,14,7,1,5,2,6,4,3,,,,,,,,,,,,,,
1,15,5,1,2,4,7,6,3,,,,,,,,,,,,,,
1,16,4,1,6,2,,5,3,,,,,,,,,,,,,,
1,17,,1,3,4,6,5,2,,,,,,,,,,,,,,
1,18,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,19,4,1,6,2,5,,3,,,,,,,,,,,,,,
1,20,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,21,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,22,7,1,6,3,2,4,5,,,,,,,,,,,,,,
1,23,,1,5,4,2,3,6,,,,,,,,,,,,,,
1,24,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,25,,1,6,4,2,3,5,,,,,,,,,,,,,,
1,26,3,1,6,2,7,5,4,,,,,,,,,,,,,,
1,27,3,1,7,2,5,6,4,,,,,,,,,,,,,,
1,28,5,1,7,2,3,6,4,,,,,,,,,,,,,,
1,29,4,1,5,2,3,6,,,,,,,,,,,,,,,
1,30,4,1,5,2,7,3,6,,,,,,,,,,,,,,
1,31,4,1,7,2,5,6,3,,,,,,,,,,,,,,
1,32,5,1,4,2,3,7,6,,,,,,,,,,,,,,
1,33,,1,3,4,6,5,2,,,,,,,,,,,,,,
1,34,5,1,2,6,,4,3,,,,,,,,,,,,,,
1,35,4,1,6,2,3,5,,,,,,,,,,,,,,,
1,36,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,37,7,1,4,2,3,6,5,,,,,,,,,,,,,,
1,38,6,1,5,3,2,4,7,,,,,,,,,,,,,,
1,39,4,1,3,5,6,,2,,,,,,,,,,,,,,
1,40,6,1,4,2,,5,3,,,,,,,,,,,,,,
1,41,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,42,5,1,3,2,,6,4,,,,,,,,,,,,,,
1,43,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,44,,1,5,2,6,4,3,,,,,,,,,,,,,,
1,45,4,1,2,6,7,3,5,,,,,,,,,,,,,,
1,46,4,1,7,2,5,6,3,,,,,,,,,,,,,,
1,47,4,1,5,6,2,3,7,,,,,,,,,,,,,,
1,48,4,1,5,3,,6,2,,,,,,,,,,,,,,
1,49,,1,6,2,3,5,4,,,,,,,,,,,,,,
1,50,5,1,6,4,2,,3,,,,,,,,,,,,,,
2,1,4,1,3,2,6,7,5,,,,,,,,,,,,,,
2,2,,1,6,3,2,5,4,,,,,,,,,,,,,,
2,3,6,1,5,2,7,4,3,,,,,,,,,,,,,,
2,4,5,1,6,4,2,,3,,,,,,,,,,,,,,
2,5,5,1,4,6,2,3,7,,,,,,,,,,,,,,
2,6,3,1,6,2,5,,4,,,,,,,,,,,,,,
2,7,4,1,5,3,,6,2,,,,,,,,,,,,,,
2,8,3,1,4,5,2,6,,,,,,,,,,,,,,,
2,9,,1,3,2,4,5,6,,,,,,,,,,,,,,
2,10,6,1,,2,3,5,4,,,,,,,,,,,,,,
2,11,6,1,4,3,5,,2,,,,,,,,,,,,,,
2,12,3,1,4,6,5,,2,,,,,,,,,,,,,,
2,13,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,14,5,1,6,2,,4,3,,,,,,,,,,,,,,
2,15,3,1,2,6,7,4,5,,,,,,,,,,,,,,
2,16,5,1,6,2,4,,3,,,,,,,,,,,,,,
2,17,4,1,2,5,3,7,6,,,,,,,,,,,,,,
2,18,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,19,5,1,4,2,6,7,3,,,,,,,,,,,,,,
2,20,5,1,4,2,6,7,3,,,,,,,,,,,,,,
2,21,6,1,4,3,5,,2,,,,,,,,,,,,,,
2,22,6,1,5,4,2,3,7,,,,,,,,,,,,,,
2,23,3,1,4,5,7,6,2,,,,,,,,,,,,,,
2,24,4,1,7,2,3,5,6,,,,,,,,,,,,,,
2,25,4,1,5,3,6,2,,,,,,,,,,,,,,,
2,26,7,1,2,4,5,6,3,,,,,,,,,,,,,,
2,27,5,1,,2,6,3,4,,,,,,,,,,,,,,
2,28,,1,5,3,2,6,4,,,,,,,,,,,,,,
2,29,3,1,4,6,7,5,2,,,,,,,,,,,,,,
2,30,2,1,4,,5,3,6,,,,,,,,,,,,,,
2,31,6,1,5,4,2,3,,,,,,,,,,,,,,,
2,32,5,1,7,4,2,6,3,,,,,,,,,,,,,,
2,33,3,1,6,2,5,,4,,,,,,,,,,,,,,
2,34,5,1,4,2,3,6,7,,,,,,,,,,,,,,
2,35,6,1,5,2,4,,3,,,,,,,,,,,,,,
2,36,6,1,,4,5,3,2,,,,,,,,,,,,,,
2,37,4,1,5,3,6,,2,,,,,,,,,,,,,,
2,38,4,1,6,3,,5,2,,,,,,,,,,,,,,
2,39,5,1,4,6,2,3,7,,,,,,,,,,,,,,
2,40,3,1,5,6,2,,4,,,,,,,,,,,,,,
2,41,5,1,4,2,3,,6,,,,,,,,,,,,,,
2,42,4,1,5,7,2,3,6,,,,,,,,,,,,,,
2,43,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,44,5,1,7,2,6,4,3,,,,,,,,,,,,,,
2,45,,1,4,3,5,6,2,,,,,,,,,,,,,,
2,46,2,1,3,5,6,4,,,,,,,,,,,,,,,
2,47,4,1,,2,6,5,3,,,,,,,,,,,,,,
2,48,6,1,3,4,5,,2,,,,,,,,,,,,,,
2,49,5,1,4,2,7,6,3,,,,,,,,,,,,,,
2,50,,1,5,3,4,6,2,,,,,,,,,,,,,,
3,1,7,1,6,2,3,5,4,,,,,,,,,,,,,,
3,2,6,1,3,4,5,7,2,,,,,,,,,,,,,,
3,3,6,1,5,4,2,,3,,,,,,,,,,,,,,
3,4,,1,4,2,6,5,3,,,,,,,,,,,,,,
3,5,6,1,5,2,4,7,3,,,,,,,,,,,,,,
3,6,3,1,5,,2,6,4,,,,,,,,,,,,,,
3,7,5,1,4,5,2,3,6,,,,,,,,,,,,,,
3,8,,1,5,2,6,4,3,,,,,,,,,,,,,,
3,9,5,1,6,2,3,7,4,,,,,,,,,,,,,,
3,10,5,1,3,6,2,4,,,,,,,,,,,,,,,
3,11,5,1,,3,2,6,4,,,,,,,,,,,,,,
3,12,,1,5,2,4,6,3,,,,,,,,,,,,,,
3,13,3,1,4,5,7,6,2,,,,,,,,,,,,,,
3,14,6,1,7,4,3,5,2,,,,,,,,,,,,,,
3,15,5,1,4,2,6,,3,,,,,,,,,,,,,,
3,16,5,1,4,2,6,,3,,,,,,,,,,,,,,
3,17,5,1,3,2,6,,4,,,,,,,,,,,,,,
3,18,5,1,6,3,2,7,4,,,,,,,,,,,,,,
3,19,4,1,5,2,6,7,3,,,,,,,,,,,,,,
3,20,3,1,4,2,6,,5,,,,,,,,,,,,,,
3,21,5,1,6,4,3,,2,,,,,,,,,,,,,,
3,22,,1,5,2,6,4,3,,,,,,,,,,,,,,
3,23,,1,4,3,2,6,5,,,,,,,,,,,,,,
3,24,6,1,,4,5,3,2,,,,,,,,,,,,,,
3,25,5,1,4,2,7,6,3,,,,,,,,,,,,,,
3,26,7,1,6,2,3,5,4,,,,,,,,,,,,,,
3,27,3,1,2,4,7,6,5,,,,,,,,,,,,,,
3,28,7,1,5,2,4,6,3,,,,,,,,,,,,,,
3,29,5,1,4,3,6,,2,,,,,,,,,,,,,,
3,30,5,1,7,2,4,6,3,,,,,,,,,,,,,,
3,31,5,1,4,3,6,7,2,,,,,,,,,,,,,,
3,32,2,1,7,4,5,6,3,,,,,,,,,,,,,,
3,33,2,1,3,5,6,7,4,,,,,,,,,,,,,,
3,34,7,1,4,3,2,5,6,,,,,,,,,,,,,,
3,35,4,1,3,2,6,5,7,,,,,,,,,,,,,,
3,36,2,1,6,2,3,5,4,,,,,,,,,,,,,,
3,37,7,1,5,3,6,4,2,,,,,,,,,,,,,,
3,38,5,1,6,2,3,,4,,,,,,,,,,,,,,
3,39,,1,5,6,2,4,3,,,,,,,,,,,,,,
3,40,3,1,5,2,6,,4,,,,,,,,,,,,,,
3,41,6,1,5,3,4,,2,,,,,,,,,,,,,,
3,42,5,1,,2,3,6,4,,,,,,,,,,,,,,
3,43,6,1,5,2,4,7,3,,,,,,,,,,,,,,
3,44,2,1,5,4,,6,3,,,,,,,,,,,,,,
3,45,5,1,,2,3,6,4,,,,,,,,,,,,,,
3,46,4,1,6,2,4,5,3,,,,,,,,,,,,,,
3,47,,1,5,3,2,6,4,,,,,,,,,,,,,,
3,48,5,1,4,3,6,,2,,,,,,,,,,,,,,
3,49,5,1,4,3,2,6,,,,,,,,,,,,,,,
3,50,7,1,6,3,4,5,2,,,,,,,,,,,,,,
4,1,4,1,3,2,6,5,7,,,,,,,,,,,,,,
4,2,4,1,7,2,5,6,3,,,,,,,,,,,,,,
4,3,5,1,,3,4,,2,,,,,,,,,,,,,,
4,4,3,1,6,2,7,5,4,,,,,,,,,,,,,,
4,5,6,1,4,3,5,,2,,,,,,,,,,,,,,
4,6,2,1,,6,4,3,5,,,,,,,,,,,,,,
4,7,6,1,4,3,,5,2,,,,,,,,,,,,,,
4,8,6,1,5,2,3,,4,,,,,,,,,,,,,,
4,9,4,1,5,3,7,6,2,,,,,,,,,,,,,,
4,10,3,1,5,4,6,,2,,,,,,,,,,,,,,
4,11,5,1,6,4,7,2,3,,,,,,,,,,,,,,
4,12,4,1,3,2,7,6,5,,,,,,,,,,,,,,
4,13,2,1,7,3,4,6,5,,,,,,,,,,,,,,
4,14,4,1,5,3,6,,2,,,,,,,,,,,,,,
4,15,6,1,4,3,5,,2,,,,,,,,,,,,,,
4,16,6,1,5,2,7,4,3,,,,,,,,,,,,,,
4,17,7,1,3,2,4,5,6,,,,,,,,,,,,,,
4,18,4,1,5,2,7,6,3,,,,,,,,,,,,,,
4,19,6,1,7,3,2,4,5,,,,,,,,,,,,,,
4,20,,1,4,2,6,5,3,,,,,,,,,,,,,,
4,21,5,1,6,2,4,,3,,,,,,,,,,,,,,
4,22,5,1,2,3,7,6,4,,,,,,,,,,,,,,
4,23,7,1,4,2,5,6,3,,,,,,,,,,,,,,
4,24,5,1,,6,2,3,4,,,,,,,,,,,,,,
4,25,5,1,4,2,7,6,3,,,,,,,,,,,,,,
4,26,2,1,,6,5,4,3,,,,,,,,,,,,,,
4,27,4,1,5,3,6,,2,,,,,,,,,,,,,,
4,28,2,1,3,6,5,4,7,,,,,,,,,,,,,,
4,29,4,1,5,2,6,7,3,,,,,,,,,,,,,,
4,30,6,1,,4,5,3,2,,,,,,,,,,,,,,
4,31,3,1,4,6,2,5,7,,,,,,,,,,,,,,
4,32,2,1,5,4,6,7,3,,,,,,,,,,,,,,
4,33,5,1,4,3,,6,2,,,,,,,,,,,,,,
4,34,5,1,6,3,4,,2,,,,,,,,,,,,,,
4,35,6,1,4,3,5,,2,,,,,,,,,,,,,,
4,36,,1,4,2,6,5,3,,,,,,,,,,,,,,
4,37,2,1,6,3,4,5,,,,,,,,,,,,,,,
4,38,7,1,3,2,4,5,6,,,,,,,,,,,,,,
4,39,4,1,5,6,2,3,7,,,,,,,,,,,,,,
4,40,2,1,,4,6,5,3,,,,,,,,,,,,,,
