Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,11,12,2,4,9,10,1,3,7,8,,,5,6
1,2,,,,,,,,6,12,2,8,7,,1,9,3,,4,10,5,11
1,4,,,,,,,,9,10,3,4,7,8,1,2,14,13,11,12,5,6
1,5,,,,,1,,,,,,,,,,,,,,,,
1,6,,2,,3,1,,,,,,,,,,,,,,,,
1,7,4,2,3,5,1,,6,9,10,4,8,,3,2,7,1,11,5,12,,6
1,8,4,2,5,1,6,,3,7,8,3,4,9,10,11,12,1,2,,,5,6
1,9,,2,,,1,,,,,,,,,,,,,,,,
1,10,3,4,3,6,1,2,7,,,,,,,,,,,,,,
1,11,4,2,7,3,1,5,6,,,,,,,,,,,,,,
1,12,5,4,3,7,1,2,6,,,,,,,,,,,,,,
1,13,,2,5,3,1,6,4,,,,,,,,,,,,,,
1,14,3,6,2,,1,5,4,,,,,,,,,,,,,,
1,15,,2,5,3,1,4,6,,,,,,,,,,,,,,
1,16,6,2,5,,1,4,3,,,,,,,,,,,,,,
1,17,4,2,3,5,1,6,7,,,,,,,,,,,,,,
1,18,4,2,5,6,1,3,,,,,,,,,,,,,,,
1,19,4,2,,3,1,5,6,,,,,,,,,,,,,,
1,20,6,3,5,4,1,2,7,,,,,,,,,,,,,,
1,21,3,2,4,7,1,5,6,,,,,,,,,,,,,,
1,22,5,6,4,2,1,3,7,,,,,,,,,,,,,,
1,23,4,3,5,2,1,,6,,,,,,,,,,,,,,
1,24,,2,4,3,1,6,5,,,,,,,,,,,,,,
1,25,5,3,4,,1,2,6,,,,,,,,,,,,,,
1,26,4,,3,5,1,2,6,,,,,,,,,,,,,,
1,27,6,,2,3,1,5,4,,,,,,,,,,,,,,
1,28,3,2,4,7,1,5,6,,,,,,,,,,,,,,
1,29,,2,6,3,1,5,4,,,,,,,,,,,,,,
1,30,4,2,5,7,1,6,3,,,,,,,,,,,,,,
1,31,,4,2,6,1,3,5,,,,,,,,,,,,,,
1,32,6,3,5,4,1,2,7,,,,,,,,,,,,,,
1,33,2,,3,5,1,4,6,,,,,,,,,,,,,,
1,34,4,2,3,6,1,5,7,,,,,,,,,,,,,,
1,35,4,3,5,2,1,6,,,,,,,,,,,,,,,
1,36,,4,3,5,2,1,6,,,,,,,,,,,,,,
1,37,4,2,3,,,,1,,,,,,,,,,,,,,
1,38,7,5,4,2,3,6,1,,,,,,,,,,,,,,
1,39,4,3,5,2,6,7,1,,,,,,,,,,,,,,
1,40,4,,5,2,3,6,1,,,,,,,,,,,,,,
1,41,3,5,4,2,6,,1,,,,,,,,,,,,,,
1,42,6,4,3,2,,5,1,,,,,,,,,,,,,,
1,43,2,3,5,4,7,6,1,,,,,,,,,,,,,,
1,44,4,5,3,2,6,,1,,,,,,,,,,,,,,
1,45,7,2,4,3,6,5,1,,,,,,,,,,,,,,
1,46,3,4,5,7,2,6,1,,,,,,,,,,,,,,
1,47,6,2,4,3,,5,1,,,,,,,,,,,,,,
1,48,4,3,6,2,,5,1,,,,,,,,,,,,,,
1,49,4,3,5,2,7,6,1,,,,,,,,,,,,,,
1,50,3,4,2,5,,6,1,,,,,,,,,,,,,,
2,1,,2,4,1,3,5,6,,,,,,,,,,,,,,
2,2,4,3,5,1,7,6,2,,,,,,,,,,,,,,
2,3,6,4,2,1,,5,3,,,,,,,,,,,,,,
2,4,6,3,5,1,,4,2,,,,,,,,,,,,,,
2,5,3,4,7,1,6,5,2,,,,,,,,,,,,,,
2,6,3,2,5,1,,4,6,,,,,,,,,,,,,,
2,7,4,5,3,1,6,,2,,,,,,,,,,,,,,
2,8,5,2,,1,6,4,3,,,,,,,,,,,,,,
2,9,4,6,3,1,7,5,2,,,,,,,,,,,,,,
2,10,7,2,6,1,3,5,4,,,,,,,,,,,,,,
2,11,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,12,4,3,5,1,6,,2,,,,,,,,,,,,,,
2,13,5,3,,1,6,4,2,,,,,,,,,,,,,,
2,14,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,15,4,2,3,1,7,6,5,,,,,,,,,,,,,,
2,16,,3,4,1,2,6,5,,,,,,,,,,,,,,
2,17,4,2,5,1,,3,6,,,,,,,,,,,,,,
2,18,4,2,3,1,5,7,6,,,,,,,,,,,,,,
2,19,,3,5,1,6,4,2,,,,,,,,,,,,,,
2,20,7,3,6,1,4,5,2,,,,,,,,,,,,,,
2,21,6,4,5,1,2,,3,,,,,,,,,,,,,,
2,22,5,2,3,1,7,6,4,,,,,,,,,,,,,,
2,23,6,2,7,1,3,5,4,,,,,,,,,,,,,,
2,24,5,3,4,1,6,,2,,,,,,,,,,,,,,
2,25,4,2,5,1,7,6,3,,,,,,,,,,,,,,
2,26,,2,4,1,3,6,5,,,,,,,,,,,,,,
2,27,4,2,6,1,,5,3,,,,,,,,,,,,,,
2,28,6,3,,1,2,4,5,,,,,,,,,,,,,,
2,29,5,2,4,1,,6,3,,,,,,,,,,,,,,
2,30,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,31,5,4,3,1,,6,2,,,,,,,,,,,,,,
2,32,3,5,4,1,6,,2,,,,,,,,,,,,,,
2,33,5,2,,1,4,6,3,,,,,,,,,,,,,,
2,34,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,35,6,4,5,1,,3,2,,,,,,,,,,,,,,
2,36,4,3,5,1,2,6,7,,,,,,,,,,,,,,
2,37,4,3,5,1,2,7,6,,,,,,,,,,,,,,
2,38,2,3,4,1,5,6,,,,,,,,,,,,,,,
2,39,4,6,3,1,7,5,2,,,,,,,,,,,,,,
2,40,7,5,3,1,2,4,6,,,,,,,,,,,,,,
2,41,3,2,6,1,5,7,4,,,,,,,,,,,,,,
2,42,6,3,5,1,2,7,4,,,,,,,,,,,,,,
2,43,6,5,,1,4,3,2,,,,,,,,,,,,,,
2,44,5,2,4,1,,6,3,,,,,,,,,,,,,,
2,45,5,4,6,1,3,,2,,,,,,,,,,,,,,
2,46,6,2,4,1,5,,3,,,,,,,,,,,,,,
2,47,6,2,4,1,5,,3,,,,,,,,,,,,,,
2,48,6,3,5,1,4,7,2,,,,,,,,,,,,,,
2,49,,2,5,1,3,6,4,,,,,,,,,,,,,,
2,50,5,2,3,1,6,7,4,,,,,,,,,,,,,,
3,1,6,2,4,1,3,5,,,,,,,,,,,,,,,
3,2,5,4,,1,2,6,3,,,,,,,,,,,,,,
3,3,,3,4,1,6,5,2,,,,,,,,,,,,,,
3,4,4,2,5,1,2,6,3,,,,,,,,,,,,,,
3,5,4,2,5,1,7,6,3,,,,,,,,,,,,,,
3,6,7,3,4,1,2,6,5,,,,,,,,,,,,,,
3,7,4,2,5,1,7,6,3,,,,,,,,,,,,,,
3,8,6,2,,1,5,4,3,,,,,,,,,,,,,,
3,9,,6,4,1,2,5,3,,,,,,,,,,,,,,
