Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,1,5,3,,6,2,,,,,,,,,,,,,,
1,2,4,1,7,2,3,5,6,,,,,,,,,,,,,,
1,3,5,1,6,3,4,7,2,,,,,,,,,,,,,,
1,4,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,5,,1,4,3,6,5,2,,,,,,,,,,,,,,
1,6,3,1,5,2,7,6,4,,,,,,,,,,,,,,
1,7,7,1,4,2,5,6,3,,,,,,,,,,,,,,
1,8,4,1,5,6,2,5,3,,,,,,,,,,,,,,
1,9,,1,5,2,6,3,4,,,,,,,,,,,,,,
1,10,3,1,7,6,5,4,2,,,,,,,,,,,,,,
1,11,,1,5,3,6,4,2,,,,,,,,,,,,,,
1,12,6,1,5,4,3,,2,,,,,,,,,,,,,,
1,13,3,1,4,5,,6,2,,,,,,,,,,,,,,
1,14,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,15,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,16,3,1,4,5,6,,2,,,,,,,,,,,,,,
1,17,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,18,3,1,4,6,,5,2,,,,,,,,,,,,,,
1,19,2,1,4,7,5,,6,,,,,,,,,,,,,,
1,20,,1,5,3,4,6,2,,,,,,,,,,,,,,
1,21,3,1,4,5,6,7,2,,,,,,,,,,,,,,
1,22,,1,3,4,5,6,2,,,,,,,,,,,,,,
1,23,3,1,4,6,,5,2,,,,,,,,,,,,,,
1,24,4,1,3,2,,6,5,,,,,,,,,,,,,,
1,25,4,1,2,3,,5,6,,,,,,,,,,,,,,
1,26,5,1,7,2,4,6,3,,,,,,,,,,,,,,
1,27,5,1,4,2,,3,6,,,,,,,,,,,,,,
1,28,4,1,2,6,,5,3,,,,,,,,,,,,,,
1,29,5,1,2,4,7,6,3,,,,,,,,,,,,,,
1,30,6,1,2,4,3,,5,,,,,,,,,,,,,,
1,31,2,1,6,7,5,4,3,,,,,,,,,,,,,,
1,32,7,1,5,2,3,6,4,,,,,,,,,,,,,,
1,33,3,1,5,7,6,2,4,,,,,,,,,,,,,,
1,34,5,1,3,4,2,7,6,,,,,,,,,,,,,,
1,35,5,1,6,3,4,,2,,,,,,,,,,,,,,
1,36,5,1,2,4,6,7,3,,,,,,,,,,,,,,
1,37,,1,5,3,4,6,2,,,,,,,,,,,,,,
1,38,4,1,6,2,3,5,7,,,,,,,,,,,,,,
1,39,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,40,2,1,3,6,4,5,7,,,,,,,,,,,,,,
1,41,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,42,5,1,6,4,3,,2,,,,,,,,,,,,,,
