Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,4,3,1,2,6,7,,6,3,9,10,4,1,8,,7,11,2,5,12
1,2,,,,,,,,7,8,2,4,11,12,1,3,,,9,10,5,6
1,3,5,2,4,1,6,3,,3,9,2,8,4,10,1,7,5,11,6,12,,
1,4,,,,,,,,9,10,3,4,7,8,1,2,14,13,11,12,5,6
1,5,,,,,,,,9,10,5,6,7,8,1,4,11,12,,,2,3
1,6,,,,,,,,7,8,3,6,,,1,2,4,5,9,10,11,12
1,7,,,,,,,,9,10,3,4,7,8,1,2,5,6,11,12,,
1,8,,,,,,,,9,10,3,4,,,1,2,7,8,11,12,5,6
1,9,,,,,,,,9,8,3,4,12,14,1,2,10,11,13,7,5,6
1,10,,,,,,,,7,8,5,6,9,10,1,2,14,13,11,12,3,4
1,11,,,,,,,,6,7,3,8,9,10,1,2,,,4,5,11,12
1,12,,,,,,,,7,8,4,3,11,12,1,2,10,9,13,14,5,6
1,13,,,,,,,,9,10,7,8,5,6,1,2,11,12,,,3,4
1,14,,,,,,,,7,8,11,12,9,10,1,2,3,4,5,6,13,14
1,15,,,,,,,,7,8,2,6,9,10,1,3,,,11,12,4,5
1,16,,,,,,,,5,10,6,11,7,12,1,2,8,,9,,3,4
1,17,,,,,,,,6,7,2,9,8,10,1,5,,,11,12,3,4
1,18,,,,,,,,8,10,3,5,7,9,1,2,13,14,11,12,4,6
1,19,,,,,,,,5,9,2,8,6,10,1,3,,,11,12,4,7
1,20,,,,,,,,5,6,3,4,7,8,1,2,,,11,12,9,10
1,21,,,,,,,,7,8,2,4,9,10,1,3,13,14,11,12,5,6
1,22,,,,,,,,6,12,2,5,4,10,1,3,11,,8,,7,9
