Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,9,,1,3,10,12,2,4,7,8,11,,5,6
1,2,,,,,,,,7,8,1,2,7,8,3,4,10,9,11,12,5,6
1,3,,,,,,,,11,12,1,2,14,13,3,4,6,5,9,10,7,8
1,4,,,,,,,,,,1,2,7,8,5,6,9,10,12,11,3,4
1,5,,,,,,,,8,7,3,9,12,13,,6,1,2,4,5,10,11
1,6,,,,,,,,9,10,5,6,7,8,,,1,2,3,4,11,12
1,7,,,,,,,,7,8,3,4,9,10,5,6,11,12,13,14,1,2
1,8,,,,,,,,11,12,2,4,9,10,1,3,7,8,,,5,6
1,9,,,,,,,,9,10,1,2,7,8,3,6,12,11,,,4,5
1,10,,,,,,,,5,6,1,4,7,8,,,2,3,9,10,11,12
1,11,,,,1,,,,1,,1,1,1,,1,1,,,,1,,1
1,12,,,,,,,,7,8,3,4,9,10,5,6,11,12,13,14,1,2
1,13,,,,,,,,7,8,5,6,9,10,13,11,1,2,3,4,14,12
1,14,,,,,,,,10,8,3,4,11,14,1,2,5,6,7,9,12,13
1,15,,,,,,,,11,12,5,6,,,1,2,7,8,9,10,3,4
1,16,,,,,,,,10,11,3,6,8,9,1,2,4,5,14,7,12,13
1,17,,,,,,,,5,6,1,2,9,10,7,8,12,11,13,14,3,4
1,18,,,,,,,,7,8,1,2,,,3,4,5,6,11,12,9,10
1,19,,,,,,,,,12,1,,2,3,4,5,6,7,8,9,10,11
1,20,,,,,,,,11,12,1,2,,,5,6,7,8,9,10,3,4
1,21,,,,,,,,7,8,1,2,,,3,4,9,10,11,12,5,6
1,22,,,,,,,,7,8,1,2,,,3,4,9,10,11,12,5,6
1,23,,,,,,,,7,8,1,2,5,6,3,4,,12,11,,9,10
1,24,,,,,,,,6,5,3,4,9,10,1,2,14,11,7,8,13,12
1,25,,,,,,,,11,10,2,4,8,6,1,3,14,13,9,12,7,5
1,26,,,,,,,,7,8,5,6,9,10,3,4,12,11,,,1,2
1,27,,,,,,,,4,5,1,6,9,10,2,3,,,7,8,11,12
1,28,,,,,,,,9,11,1,2,5,6,7,8,14,13,10,12,3,4
1,29,,,,,,,,10,9,2,4,8,7,1,3,6,5,12,11,14,13
1,30,,,,,,,,5,6,11,12,3,4,9,10,,,7,8,1,2
1,31,,,,,,,,,,1,3,,,2,4,5,6,,,7,8
1,32,,,,,,,,7,8,3,4,10,9,12,11,14,13,1,2,6,5
1,33,,,,,,,,7,,1,6,10,,4,5,9,8,12,11,2,3
1,34,,,,,,,,7,8,1,2,13,14,10,9,4,3,5,6,11,12
1,35,,,,,,,,13,14,3,6,11,12,1,2,7,8,9,10,4,5
1,36,,,,,,,,7,8,3,4,5,6,9,10,,,11,12,1,2
1,37,,,,,,,,11,,1,3,7,8,2,4,9,10,,12,5,6
1,38,,,,,,,,7,8,2,4,13,14,1,3,9,10,11,12,5,6
1,39,,,,,,,,7,8,5,6,9,10,3,4,,,11,12,1,2
1,40,,,,,,,,11,12,7,8,,,1,2,9,10,5,6,4,3
1,41,,,,,,,,7,8,1,2,11,12,5,6,3,4,9,10,13,14
1,42,,,,,,,,9,10,1,2,3,4,11,12,7,8,5,6,,
1,43,,,,,,,,11,12,7,8,5,6,10,9,3,4,2,1,,
1,44,,,,,,,,9,10,1,6,7,8,2,3,13,11,14,12,4,5
1,45,,,,,,,,7,8,5,6,13,14,3,4,9,10,11,12,2,1
1,46,,,,,,,,7,8,3,6,9,10,1,2,11,12,13,14,4,5
1,47,,,,,,,,9,10,5,6,3,4,7,8,,,11,12,1,2
1,48,,,,,,,,9,10,1,2,12,11,3,5,4,6,8,7,,
1,49,,,,,,,,4,5,1,12,8,9,11,10,14,13,7,6,2,3
1,50,,,,,,,,7,8,1,2,9,10,3,4,13,14,11,12,5,6
2,1,6,3,5,4,2,1,,,,,,,,,,,,,,,
2,2,3,,6,5,2,1,4,,,,,,,,,,,,,,
2,3,3,5,4,6,2,1,,,,,,,,,,,,,,,
2,4,2,3,4,,5,1,6,,,,,,,,,,,,,,
2,5,3,4,5,6,2,1,7,,,,,,,,,,,,,,
2,6,4,2,3,5,6,,1,,,,,,,,,,,,,,
