Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,1,6,2,4,7,3,,,,,,,,,,,,,,
1,2,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,3,5,1,3,4,,6,2,,,,,,,,,,,,,,
1,4,6,1,4,2,5,,3,,,,,,,,,,,,,,
1,5,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,6,3,1,4,6,2,5,,,,,,,,,,,,,,,
1,7,4,1,,2,3,6,5,3,4,1,2,10,,5,6,7,,8,11,9,12
1,8,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,9,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,10,5,1,4,2,,6,3,,,,,,,,,,,,,,
1,11,6,1,4,2,,5,3,,,,,,,,,,,,,,
1,12,,1,3,4,5,6,2,,,,,,,,,,,,,,
1,13,5,1,4,2,6,5,3,,,,,,,,,,,,,,
1,14,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,15,,1,4,3,6,5,2,,,,,,,,,,,,,,
1,16,6,1,2,4,5,,3,,,,,,,,,,,,,,
1,17,3,1,4,2,5,,6,,,,,,,,,,,,,,
1,18,6,1,5,2,3,7,4,,,,,,,,,,,,,,
1,19,4,1,,3,5,6,2,,,,,,,,,,,,,,
1,20,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,21,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,22,6,1,2,,3,5,4,,,,,,,,,,,,,,
1,23,4,1,3,,2,5,6,,,,,,,,,,,,,,
1,24,3,1,4,2,,5,6,,,,,,,,,,,,,,
1,25,6,1,4,2,7,5,3,,,,,,,,,,,,,,
1,26,2,1,3,4,6,5,7,,,,,,,,,,,,,,
1,27,,1,5,6,2,4,3,,,,,,,,,,,,,,
1,28,5,1,7,2,4,6,3,,,,,,,,,,,,,,
1,29,7,1,4,2,5,6,3,,,,,,,,,,,,,,
1,30,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,31,3,1,4,5,,6,2,,,,,,,,,,,,,,
1,32,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,33,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,34,3,1,4,2,7,5,6,,,,,,,,,,,,,,
1,35,6,1,5,2,3,4,,,,,,,,,,,,,,,
1,36,4,1,6,3,5,,2,,,,,,,,,,,,,,
1,37,,1,5,4,3,6,2,,,,,,,,,,,,,,
1,38,,1,2,6,3,5,4,,,,,,,,,,,,,,
1,39,6,1,,2,4,5,3,,,,,,,,,,,,,,
1,40,3,1,,6,5,4,2,,,,,,,,,,,,,,
1,41,,1,5,3,4,6,2,,,,,,,,,,,,,,
1,42,7,1,6,4,2,5,3,,,,,,,,,,,,,,
1,43,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,44,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,45,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,46,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,47,3,1,5,2,7,6,4,,,,,,,,,,,,,,
1,48,2,1,,4,5,3,6,,,,,,,,,,,,,,
1,49,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,50,,1,6,4,2,5,3,,,,,,,,,,,,,,
2,1,4,2,,1,6,5,3,,,,,,,,,,,,,,
2,2,4,3,2,1,6,5,7,,,,,,,,,,,,,,
2,3,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,4,7,2,6,1,4,5,3,,,,,,,,,,,,,,
2,5,,2,4,1,6,5,3,,,,,,,,,,,,,,
2,6,4,2,6,1,5,,3,,,,,,,,,,,,,,
2,7,4,3,5,1,2,6,,,,,,,,,,,,,,,
2,8,5,2,,1,4,6,3,,,,,,,,,,,,,,
2,9,4,3,5,1,7,6,2,,,,,,,,,,,,,,
2,10,3,7,2,1,4,5,6,,,,,,,,,,,,,,
2,11,6,5,4,1,7,3,2,,,,,,,,,,,,,,
