Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,1,,,,,,,,,,,,,,,,
1,2,3,5,4,1,,,2,,,,,,,,,,,,,,
1,6,,,,1,,,,,,,,,,,,,,,,,
1,8,6,2,4,3,7,5,1,,,,,,,,,,,,,,
1,9,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,10,3,2,5,4,6,,1,,,,,,,,,,,,,,
1,11,4,3,2,6,7,5,1,,,,,,,,,,,,,,
1,12,6,2,,4,3,5,1,,,,,,,,,,,,,,
1,13,4,7,3,2,5,6,1,,,,,,,,,,,,,,
1,14,4,2,6,3,7,5,1,,,,,,,,,,,,,,
1,15,4,3,5,2,7,6,1,,,,,,,,,,,,,,
1,16,3,4,6,2,5,,1,,,,,,,,,,,,,,
1,17,3,,5,2,4,6,1,,,,,,,,,,,,,,
1,18,,6,4,2,3,5,1,,,,,,,,,,,,,,
1,19,2,4,3,6,5,,1,,,,,,,,,,,,,,
1,20,6,4,,2,3,5,1,,,,,,,,,,,,,,
1,21,4,2,,5,3,6,1,,,,,,,,,,,,,,
1,22,3,5,2,6,,4,1,,,,,,,,,,,,,,
1,23,5,2,4,3,6,7,1,,,,,,,,,,,,,,
1,24,5,3,,2,4,6,1,,,,,,,,,,,,,,
1,25,4,3,5,2,6,,1,,,,,,,,,,,,,,
1,26,5,2,4,3,7,6,1,,,,,,,,,,,,,,
1,27,2,3,4,5,6,7,1,,,,,,,,,,,,,,
1,28,3,4,5,2,6,,1,,,,,,,,,,,,,,
1,29,4,6,3,2,5,7,1,,,,,,,,,,,,,,
1,30,,3,4,2,5,6,1,,,,,,,,,,,,,,
1,31,5,4,3,2,7,6,1,,,,,,,,,,,,,,
1,32,6,5,4,,2,3,1,,,,,,,,,,,,,,
1,33,5,2,4,3,,6,1,,,,,,,,,,,,,,
1,34,,5,6,4,2,3,1,,,,,,,,,,,,,,
1,35,6,2,5,3,4,,1,,,,,,,,,,,,,,
1,36,4,2,5,3,6,,1,,,,,,,,,,,,,,
1,37,5,2,7,3,4,6,1,,,,,,,,,,,,,,
1,38,3,2,4,5,6,1,7,,,,,,,,,,,,,,
1,39,3,2,4,6,5,1,7,,,,,,,,,,,,,,
1,40,2,3,4,6,5,1,,,,,,,,,,,,,,,
1,41,5,3,1,6,2,4,7,,,,,,,,,,,,,,
1,42,4,2,1,3,6,5,7,,,,,,,,,,,,,,
1,43,5,3,1,,6,4,2,,,,,,,,,,,,,,
1,44,2,4,1,,6,3,5,,,,,,,,,,,,,,
1,45,7,3,1,2,5,6,4,,,,,,,,,,,,,,
1,46,6,1,3,2,5,,4,,,,,,,,,,,,,,
1,47,2,1,3,5,6,4,7,,,,,,,,,,,,,,
1,48,4,1,5,3,6,7,2,,,,,,,,,,,,,,
2,1,5,1,7,2,3,4,6,,,,,,,,,,,,,,
2,2,4,1,5,3,6,,2,,,,,,,,,,,,,,
2,3,7,1,4,3,2,5,6,,,,,,,,,,,,,,
2,4,6,1,3,5,2,,4,,,,,,,,,,,,,,
2,5,3,1,4,6,5,2,7,,,,,,,,,,,,,,
2,6,6,1,5,2,3,7,4,,,,,,,,,,,,,,
2,7,4,1,6,7,2,5,3,,,,,,,,,,,,,,
2,8,6,1,7,2,4,5,3,,,,,,,,,,,,,,
2,9,6,1,5,4,2,3,7,,,,,,,,,,,,,,
2,10,,1,6,2,5,3,4,,,,,,,,,,,,,,
2,11,2,1,5,4,3,6,,,,,,,,,,,,,,,
2,12,7,1,5,3,2,6,4,,,,,,,,,,,,,,
2,13,,1,5,4,2,6,3,,,,,,,,,,,,,,
2,14,2,1,5,6,,4,3,,,,,,,,,,,,,,
2,15,3,1,2,7,5,4,6,,,,,,,,,,,,,,
2,16,4,1,3,5,,6,2,,,,,,,,,,,,,,
2,17,6,1,5,3,4,,2,,,,,,,,,,,,,,
2,18,1,2,3,6,7,4,5,,,,,,,,,,,,,,
2,19,1,5,3,6,4,2,7,,,,,,,,,,,,,,
2,20,1,5,2,4,7,6,3,,,,,,,,,,,,,,
2,21,1,3,2,5,7,4,6,,,,,,,,,,,,,,
2,22,1,2,5,3,4,7,6,,,,,,,,,,,,,,
2,23,1,4,3,6,5,2,7,,,,,,,,,,,,,,
2,24,4,2,,1,5,6,3,,,,,,,,,,,,,,
2,25,5,2,4,1,,6,3,,,,,,,,,,,,,,
2,26,5,3,6,1,,4,2,,,,,,,,,,,,,,
2,27,5,3,4,1,6,,2,,,,,,,,,,,,,,
2,28,3,2,4,1,5,6,7,3,4,5,6,7,8,1,2,9,10,11,12,13,4
2,29,5,2,3,1,,4,6,,,,,,,,,,,,,,
2,30,,5,2,1,3,4,6,,,,,,,,,,,,,,
2,31,5,2,6,1,4,7,3,,,,,,,,,,,,,,
2,32,3,5,4,1,6,,2,,,,,,,,,,,,,,
2,33,4,2,,6,1,5,3,,,,,,,,,,,,,,
2,34,4,2,,3,1,6,5,,,,,,,,,,,,,,
2,35,2,5,4,7,1,3,6,,,,,,,,,,,,,,
2,36,6,2,5,4,1,3,7,,,,,,,,,,,,,,
2,37,4,5,3,,1,2,6,,,,,,,,,,,,,,
2,38,6,2,7,3,1,4,5,,,,,,,,,,,,,,
2,39,6,2,7,3,1,4,5,,,,,,,,,,,,,,
2,40,6,3,2,7,1,4,5,,,,,,,,,,,,,,
2,41,,2,6,3,1,4,5,,,,,,,,,,,,,,
2,42,4,3,6,2,1,,5,,,,,,,,,,,,,,
2,43,3,4,5,6,1,2,,,,,,,,,,,,,,,
2,44,5,3,4,6,1,,2,,,,,,,,,,,,,,
2,45,2,6,4,5,1,3,,,,,,,,,,,,,,,
2,46,5,4,6,3,1,7,2,,,,,,,,,,,,,,
2,47,3,4,,2,1,5,6,,,,,,,,,,,,,,
2,48,,,,,,,,14,11,1,2,9,10,7,8,5,6,12,13,4,3
2,49,,,,,,,,9,11,1,5,,,2,6,3,7,10,12,8,4
3,1,,,,,,,,9,10,1,2,7,8,3,4,,,11,12,5,6
3,2,,,,,,,,9,10,5,6,7,8,1,2,,,11,12,3,4
3,3,,,,,,,,9,10,1,2,7,8,12,11,3,4,5,6,,
3,4,,,,,,,,9,10,1,2,5,6,7,8,13,14,11,12,3,4
3,5,,,,,,,,11,12,3,8,9,10,14,7,2,1,4,13,5,6
3,6,,,,,,,,9,10,1,3,11,12,2,5,7,8,,,4,6
3,7,,,,,,,,13,14,3,4,11,12,6,5,2,1,9,10,7,8
3,8,,,,,,,,10,9,4,3,8,7,1,2,12,11,13,14,5,6
3,9,,,,,,,,7,8,1,6,11,12,2,3,9,10,13,14,4,5
3,10,,,,,,,,11,12,3,4,7,8,1,2,13,14,9,10,5,6
3,11,3,4,5,2,1,6,,7,10,2,3,,,6,5,1,4,12,9,8,11
3,12,,,,,,,,5,6,1,3,7,8,2,4,11,12,,,9,10
3,13,,,,,,,,6,5,11,9,8,7,12,10,2,1,3,4,14,13
3,14,,,,,,,,9,10,1,5,7,8,2,6,12,11,13,14,3,4
3,15,,,,,,,,5,6,1,4,7,8,9,10,12,11,,,2,3
3,16,,,,,,,,,1,9,10,2,11,5,6,4,3,7,12,8,
3,17,,,,,,,,9,10,1,3,11,12,7,8,2,4,5,6,,
3,18,,,,,,,,5,6,1,2,11,12,3,4,9,10,7,8,13,14
3,19,,,,,,,,9,10,3,5,4,6,1,2,11,12,13,14,7,8
3,20,,,,,,,,9,10,5,6,7,8,1,2,,,11,12,3,4
3,21,,,,,,,,7,8,1,2,9,10,5,6,11,12,13,14,3,4
3,22,,,,,,,,13,14,1,2,3,4,5,6,9,10,11,12,7,8
3,23,,,,,,,,11,12,2,4,9,10,1,3,13,14,7,8,5,6
3,24,,,,,,,,7,8,1,2,9,10,3,4,,,12,11,5,6
3,25,,,,,,,,7,8,1,6,9,10,2,5,13,14,11,12,3,4
3,26,,,,,,,,7,8,1,2,11,13,5,6,10,9,12,14,4,3
3,27,,,,,,,,11,13,2,3,7,8,1,5,4,6,9,10,12,14
3,28,,,,,,,,5,6,1,3,9,10,2,4,11,12,,,7,8
3,29,,,,,,,,9,10,2,4,13,14,1,3,6,5,11,12,7,8
3,30,,,,,,,,11,13,2,3,7,8,1,5,4,6,9,10,12,14
3,31,,,,,,,,13,14,2,3,11,12,1,4,9,10,7,8,5,6
3,32,,,,,,,,7,8,5,6,9,10,11,12,3,4,1,2,,
3,33,,,,,,,,7,8,3,4,9,10,1,2,11,12,5,6,13,14
3,34,,,,,,,,5,6,9,10,7,8,11,12,1,2,3,4,,
3,35,,,,,,,,7,8,1,2,9,10,11,12,3,4,5,6,,
3,36,,3,6,1,5,4,2,,12,3,10,4,11,1,9,5,8,6,7,2,
3,37,,,,,,,,7,8,3,4,6,5,11,12,1,2,9,10,,
3,38,,,,,,,,5,6,3,4,9,10,11,12,1,2,7,8,13,14
3,39,2,1,3,5,6,,4,3,4,1,2,8,9,7,10,11,12,,,5,6
3,40,,,,,,,,11,12,1,2,13,14,9,10,6,5,8,7,4,3
3,41,,,,,,,,5,6,3,4,11,12,9,10,2,1,7,8,13,14
3,42,,,,,,,,11,12,3,4,9,10,1,2,,,7,8,5,6
3,43,,,,,,,,9,10,1,6,7,8,2,3,,,11,12,4,5
3,44,,,,,,,,8,9,1,2,12,11,3,,,10,7,6,4,5
3,45,,,,,,,,8,9,1,3,7,10,2,4,13,14,11,12,5,6
3,46,,,,,,,,9,10,6,5,7,8,3,4,13,14,11,12,1,2
3,47,,,,,,,,9,10,7,8,1,2,5,6,,,11,12,3,4
3,48,,,,,,,,7,8,1,2,5,6,11,,,12,9,10,3,4
3,49,,,,,,,,9,10,1,2,,,5,6,3,4,7,12,8,11
3,50,,,,,,,,11,12,1,3,7,9,5,6,2,4,8,10,13,14
4,1,4,5,3,,1,2,6,,,,,,,,,,,,,,
4,2,6,2,3,,1,5,4,,,,,,,,,,,,,,
4,3,3,4,2,,1,5,6,,,,,,,,,,,,,,
4,4,5,3,4,,1,2,6,,,,,,,,,,,,,,
4,5,4,5,3,2,1,,6,,,,,,,,,,,,,,
4,6,6,3,5,2,1,,4,,,,,,,,,,,,,,
4,7,6,2,5,3,1,4,7,,,1,,,,,,,,,,,
4,8,4,2,3,7,1,5,6,,,,,,,,,,,,,,
4,9,,2,5,3,1,6,4,,,,,,,,,,,,,,
4,10,5,4,3,,1,6,2,,,,,,,,,,,,,,
4,11,5,4,3,6,1,,2,,,,,,,,,,,,,,
4,12,5,4,3,,1,6,2,,,,,,,,,,,,,,
4,13,3,2,4,5,1,,6,,,,,,,,,,,,,,
4,14,4,2,3,6,1,5,3,,,,,,,,,,,,,,
4,15,5,2,4,6,1,3,,,,,,,,,,,,,,,
4,16,3,6,4,5,1,2,,,,,,,,,,,,,,,
4,17,3,6,4,5,1,2,,,,,,,,,,,,,,,
4,18,4,6,5,2,1,3,7,,,,,,,,,,,,,,
4,19,5,2,3,,1,4,6,,,,,,,,,,,,,,
4,20,4,3,5,2,1,7,6,,,,,,,,,,,,,,
4,21,4,2,3,6,1,5,,,,,,,,,,,,,,,
4,22,,2,5,3,1,6,4,,,,,,,,,,,,,,
4,23,5,3,2,7,1,6,4,,,,,,,,,,,,,,
4,24,5,4,2,,1,3,6,,,,,,,,,,,,,,
4,25,4,3,6,5,1,2,7,,,,,,,,,,,,,,
4,26,6,2,4,3,1,7,5,,,,,,,,,,,,,,
4,27,5,4,6,2,1,7,3,,,,,,,,,,,,,,
4,28,,5,6,4,1,2,3,,,,,,,,,,,,,,
4,29,5,3,4,6,1,2,7,,,,,,,,,,,,,,
4,30,,,,,1,,,,,,,,,,,,,,,,
4,31,5,2,3,4,1,6,,,,,,,,,,,,,,,
4,32,3,2,5,4,1,,6,,,,,,,,,,,,,,
4,33,4,3,5,,1,2,6,,,,,,,,,,,,,,
4,34,2,3,4,,1,5,6,,,,,,,,,,,,,,
4,35,4,2,3,7,1,5,6,,,,,,,,,,,,,,
4,36,,5,3,4,1,2,6,,,,,,,,,,,,,,
4,37,5,2,6,3,1,4,7,,,,,,,,,,,,,,
4,38,4,2,3,7,1,5,6,,,,,,,,,,,,,,
4,39,4,3,,6,1,5,2,,,,,,,,,,,,,,
4,40,3,2,4,7,1,5,6,,,,,,,,,,,,,,
4,41,3,2,5,7,1,4,6,,,,,,,,,,,,,,
4,42,4,2,,6,1,3,5,,,,,,,,,,,,,,
4,43,,4,3,5,1,2,6,,,,,,,,,,,,,,
4,44,3,2,4,5,1,,6,,,,,,,,,,,,,,
4,45,5,,3,6,1,2,4,,,,,,,,,,,,,,
4,46,5,4,3,6,1,2,7,,,,,,,,,,,,,,
4,47,5,4,3,6,1,2,7,,,,,,,,,,,,,,
4,48,3,5,4,6,1,,2,,,,,,,,,,,,,,
4,49,3,2,,5,1,4,6,,,,,,,,,,,,,,
4,50,4,2,3,6,1,5,7,,,,,,,,,,,,,,
5,1,5,3,7,1,2,6,4,,,,,,,,,,,,,,
5,2,5,2,6,1,3,,4,,,,,,,,,,,,,,
5,3,3,,4,1,6,5,2,,,,,,,,,,,,,,
