Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,1,3,2,6,7,5,,,,,,,,,,,,,,
1,2,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,3,3,1,4,6,7,2,5,,,,,,,,,,,,,,
1,4,6,1,7,2,3,4,5,,,,,,,,,,,,,,
1,5,6,1,4,3,5,,2,,,,,,,,,,,,,,
1,6,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,7,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,8,6,1,4,3,5,,2,,,,,,,,,,,,,,
1,9,6,1,4,3,5,7,2,,,,,,,,,,,,,,
1,10,6,1,5,2,3,7,4,,,,,,,,,,,,,,
1,11,3,1,4,2,,5,6,,,,,,,,,,,,,,
1,12,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,13,4,1,,2,6,5,3,,,,,,,,,,,,,,
1,14,4,1,,2,6,5,3,,,,,,,,,,,,,,
1,15,3,1,5,,2,4,6,,,,,,,,,,,,,,
1,16,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,17,3,1,6,2,4,5,7,,,,,,,,,,,,,,
1,18,6,1,5,2,,4,3,,,,,,,,,,,,,,
1,19,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,20,2,1,3,4,5,,6,,,,,,,,,,,,,,
1,21,4,1,5,6,2,7,3,,,,,,,,,,,,,,
1,22,4,1,3,5,2,7,6,,,,,,,,,,,,,,
1,23,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,24,5,1,6,,3,4,2,,,,,,,,,,,,,,
1,25,7,1,6,3,4,5,2,,,,,,,,,,,,,,
1,26,,1,2,3,4,5,6,,,,,,,,,,,,,,
1,27,,1,5,4,2,6,3,,,,,,,,,,,,,,
1,28,5,1,4,2,,6,3,,,,,,,,,,,,,,
1,29,2,1,4,5,6,3,,,,,,,,,,,,,,,
1,30,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,31,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,32,5,1,,2,4,6,3,,,,,,,,,,,,,,
1,33,4,1,6,3,2,,5,,,,,,,,,,,,,,
1,34,6,1,4,2,5,,3,,,,,,,,,,,,,,
1,35,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,36,7,1,5,2,6,4,3,,,,,,,,,,,,,,
1,37,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,38,3,1,5,7,6,4,2,,,,,,,,,,,,,,
1,39,6,1,4,3,2,5,7,,,,,,,,,,,,,,
