Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,1,2,4,6,3,5,6,,,,,,,,,,,,,,
1,2,2,3,1,4,,5,6,,,,,,,,,,,,,,
1,3,2,3,1,5,4,6,7,,,,,,,,,,,,,,
1,4,,,,,,,,8,7,3,4,6,5,1,2,10,9,12,11,13,14
1,5,,,,,,,,7,9,13,12,5,7,6,1,4,2,3,11,8,10
1,6,,,,,,,,11,12,9,10,5,6,,,3,4,1,2,7,8
1,7,,,,,,,,10,9,2,4,7,8,5,6,,,11,12,1,3
1,8,,,,,,,,7,8,1,3,9,10,2,4,13,14,11,12,5,6
1,9,5,3,6,1,2,7,4,,,,,,,,,,,,,,
1,10,3,2,4,1,6,,5,,,,,,,,,,,,,,
1,11,,3,5,1,6,4,2,,,,,,,,,,,,,,
1,12,5,3,,1,4,6,2,,,,,,,,,,,,,,
1,13,5,4,3,1,2,6,,,,,,,,,,,,,,,
1,14,7,5,6,1,2,3,4,7,,6,,5,,1,,2,,3,,4,
1,15,,2,3,1,6,5,4,,,,,,,,,,,,,,
1,16,,4,6,1,2,5,3,,,,,,,,,,,,,,
1,17,6,4,,1,3,5,2,,,,,,,,,,,,,,
1,18,7,3,6,1,4,5,2,,,,,,,,,,,,,,
1,19,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,20,6,2,3,1,4,5,6,,,,,,,,,,,,,,
1,21,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,22,5,7,6,1,4,3,2,,,,,,,,,,,,,,
1,23,6,2,5,1,4,,3,,,,,,,,,,,,,,
1,24,7,2,6,1,3,4,5,,,,,,,,,,,,,,
1,25,,2,5,1,4,6,3,,,,,,,,,,,,,,
1,26,6,5,4,1,3,7,2,,,,,,,,,,,,,,
1,27,3,2,5,1,,6,4,,,,,,,,,,,,,,
1,28,4,2,5,1,7,6,3,,,,,,,,,,,,,,
1,29,4,3,7,1,2,5,6,,,,,,,,,,,,,,
1,30,4,2,3,1,6,5,,,,,,,,,,,,,,,
1,31,6,4,5,1,2,7,3,,,,,,,,,,,,,,
1,32,6,1,5,3,7,4,2,,,,,,,,,,,,,,
1,33,7,1,6,3,2,5,4,,,,,,,,,,,,,,
1,34,4,1,,2,5,3,6,,,,,,,,,,,,,,
1,35,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,36,7,1,4,2,3,5,6,,,,,,,,,,,,,,
1,37,,1,6,3,2,4,5,,,,,,,,,,,,,,
1,38,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,39,7,1,6,3,2,5,4,,,,,,,,,,,,,,
1,40,7,1,4,2,5,6,3,,,,,,,,,,,,,,
1,41,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,42,,1,5,2,3,6,4,,,,,,,,,,,,,,
1,43,4,1,3,2,,6,5,9,10,1,2,11,12,3,4,7,8,,,5,6
1,44,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,45,5,1,6,4,2,7,3,,,,,,,,,,,,,,
1,46,,1,4,2,3,5,6,,,,,,,,,,,,,,
1,47,4,1,5,2,3,,6,,,,,,,,,,,,,,
1,48,5,1,,3,2,4,6,,,,,,,,,,,,,,
1,49,4,1,3,6,7,2,5,,,,,,,,,,,,,,
1,50,,1,3,2,6,4,5,,,,,,,,,,,,,,
2,1,,1,,,,,,,,,,,,,,,,,,,
2,3,6,3,5,4,2,1,,,,,,,,,,,,,,,
2,4,5,2,3,6,1,4,,,,,,,,,,,,,,,
2,5,,3,4,6,1,5,2,,,,,,,,,,,,,,
2,6,4,5,3,6,1,2,7,,,,,,,,,,,,,,
2,7,4,3,5,,1,6,2,,,,,,,,,,,,,,
2,8,,5,2,3,1,6,4,,,,,,,,,,,,,,
2,9,4,2,3,6,1,5,7,,,,,,,,,,,,,,
2,10,5,2,4,3,,6,1,,,,,,,,,,,,,,
2,11,3,4,2,5,6,,1,,,,,,,,,,,,,,
2,12,5,3,4,2,6,,1,,,,,,,,,,,,,,
2,13,6,2,3,4,,5,1,,,,,,,,,,,,,,
2,14,,4,3,2,6,5,1,,,,,,,,,,,,,,
2,15,5,3,4,2,7,6,1,,,,,,,,,,,,,,
2,16,5,2,4,3,6,7,1,9,10,2,3,6,7,5,8,11,12,,,1,4
